timestamp_ns,value_bar
1722502800000000000,0.020
1722502800010000000,0.000
1722502800020000000,0.000
1722502800030000000,0.000
1722502800040000000,0.000
1722502800050000000,0.000
1722502800060000000,0.000
1722502800070000000,0.176
1722502800080000000,0.216
1722502800090000000,0.506
1722502800100000000,0.000
1722502800110000000,0.079
1722502800120000000,0.000
1722502800130000000,0.173
1722502800140000000,0.000
1722502800150000000,0.000
1722502800160000000,0.000
1722502800170000000,0.028
1722502800180000000,0.000
1722502800190000000,0.000
1722502800200000000,0.132
1722502800210000000,0.000
1722502800220000000,0.030
1722502800230000000,0.036
1722502800240000000,0.052
1722502800250000000,0.000
1722502800260000000,0.243
1722502800270000000,0.000
1722502800280000000,0.000
1722502800290000000,0.000
1722502800300000000,0.000
1722502800310000000,0.433
1722502800320000000,0.000
1722502800330000000,0.376
1722502800340000000,0.361
1722502800350000000,0.284
1722502800360000000,0.024
1722502800370000000,0.000
1722502800380000000,0.438
1722502800390000000,0.162
1722502800400000000,0.097
1722502800410000000,0.000
1722502800420000000,0.417
1722502800430000000,0.084
1722502800440000000,0.000
1722502800450000000,0.168
1722502800460000000,0.000
1722502800470000000,0.066
1722502800480000000,0.000
1722502800490000000,0.199
1722502800500000000,0.090
1722502800510000000,0.000
1722502800520000000,0.006
1722502800530000000,0.252
1722502800540000000,0.000
1722502800550000000,0.061
1722502800560000000,0.148
1722502800570000000,0.000
1722502800580000000,0.013
1722502800590000000,0.328
1722502800600000000,0.081
1722502800610000000,0.000
1722502800620000000,0.000
1722502800630000000,0.008
1722502800640000000,0.070
1722502800650000000,0.000
1722502800660000000,0.000
1722502800670000000,0.030
1722502800680000000,0.000
1722502800690000000,0.000
1722502800700000000,0.000
1722502800710000000,0.135
1722502800720000000,0.000
1722502800730000000,0.515
1722502800740000000,0.000
1722502800750000000,0.000
1722502800760000000,0.321
1722502800770000000,0.075
1722502800780000000,0.000
1722502800790000000,0.000
1722502800800000000,0.034
1722502800810000000,0.338
1722502800820000000,0.000
1722502800830000000,0.088
1722502800840000000,0.000
1722502800850000000,0.196
1722502800860000000,0.067
1722502800870000000,0.163
1722502800880000000,0.159
1722502800890000000,0.088
1722502800900000000,0.000
1722502800910000000,0.182
1722502800920000000,0.000
1722502800930000000,0.081
1722502800940000000,0.175
1722502800950000000,0.000
1722502800960000000,0.115
1722502800970000000,0.000
1722502800980000000,0.014
1722502800990000000,0.449
1722502801000000000,0.084
1722502801010000000,0.366
1722502801020000000,0.000
1722502801030000000,0.426
1722502801040000000,0.140
1722502801050000000,0.578
1722502801060000000,0.239
1722502801070000000,0.081
1722502801080000000,0.000
1722502801090000000,0.413
1722502801100000000,0.005
1722502801110000000,0.000
1722502801120000000,0.109
1722502801130000000,0.000
1722502801140000000,0.236
1722502801150000000,0.062
1722502801160000000,0.000
1722502801170000000,0.121
1722502801180000000,0.000
1722502801190000000,0.000
1722502801200000000,0.000
1722502801210000000,0.145
1722502801220000000,0.000
1722502801230000000,0.287
1722502801240000000,0.204
1722502801250000000,0.127
1722502801260000000,0.270
1722502801270000000,0.248
1722502801280000000,0.338
1722502801290000000,0.000
1722502801300000000,0.000
1722502801310000000,0.000
1722502801320000000,0.108
1722502801330000000,0.061
1722502801340000000,0.114
1722502801350000000,0.000
1722502801360000000,0.000
1722502801370000000,0.000
1722502801380000000,0.000
1722502801390000000,0.000
1722502801400000000,0.237
1722502801410000000,0.469
1722502801420000000,0.254
1722502801430000000,0.015
1722502801440000000,0.242
1722502801450000000,0.146
1722502801460000000,0.085
1722502801470000000,0.242
1722502801480000000,0.450
1722502801490000000,0.000
1722502801500000000,0.000
1722502801510000000,0.000
1722502801520000000,0.000
1722502801530000000,0.000
1722502801540000000,0.374
1722502801550000000,0.140
1722502801560000000,0.143
1722502801570000000,0.000
1722502801580000000,0.000
1722502801590000000,0.249
1722502801600000000,0.227
1722502801610000000,0.254
1722502801620000000,0.000
1722502801630000000,0.034
1722502801640000000,0.271
1722502801650000000,0.000
1722502801660000000,0.000
1722502801670000000,0.092
1722502801680000000,0.055
1722502801690000000,0.000
1722502801700000000,0.000
1722502801710000000,0.000
1722502801720000000,0.288
1722502801730000000,0.000
1722502801740000000,0.000
1722502801750000000,0.239
1722502801760000000,0.029
1722502801770000000,0.000
1722502801780000000,0.000
1722502801790000000,0.265
1722502801800000000,0.338
1722502801810000000,0.000
1722502801820000000,0.212
1722502801830000000,0.000
1722502801840000000,0.190
1722502801850000000,0.000
1722502801860000000,0.000
1722502801870000000,0.423
1722502801880000000,0.281
1722502801890000000,0.163
1722502801900000000,0.076
1722502801910000000,0.086
1722502801920000000,0.000
1722502801930000000,0.000
1722502801940000000,0.000
1722502801950000000,0.000
1722502801960000000,0.096
1722502801970000000,0.031
1722502801980000000,0.000
1722502801990000000,0.000
1722502802000000000,0.973
1722502802009999999,0.321
1722502802020000000,1.410
1722502802029999999,0.258
1722502802040000000,0.921
1722502802049999999,2.524
1722502802060000000,0.829
1722502802069999999,1.298
1722502802080000000,1.131
1722502802089999999,2.397
1722502802100000000,3.306
1722502802109999999,2.531
1722502802120000000,2.618
1722502802130000000,4.513
1722502802140000000,4.935
1722502802150000000,3.753
1722502802160000000,4.362
1722502802170000000,4.334
1722502802180000000,4.436
1722502802190000000,4.577
1722502802200000000,5.873
1722502802210000000,6.299
1722502802220000000,6.845
1722502802230000000,5.364
1722502802240000000,6.566
1722502802250000000,7.589
1722502802260000000,8.284
1722502802270000000,8.259
1722502802280000000,8.599
1722502802290000000,7.767
1722502802300000000,7.635
1722502802310000000,7.988
1722502802320000000,9.441
1722502802330000000,8.437
1722502802340000000,10.300
1722502802350000000,10.053
1722502802360000000,8.980
1722502802370000000,8.680
1722502802380000000,10.057
1722502802390000000,10.391
1722502802400000000,11.428
1722502802410000000,11.587
1722502802420000000,10.483
1722502802430000000,12.078
1722502802440000000,12.958
1722502802450000000,12.065
1722502802460000000,12.264
1722502802470000000,13.026
1722502802480000000,12.892
1722502802490000000,13.530
1722502802500000000,14.194
1722502802510000000,12.446
1722502802520000000,13.963
1722502802530000000,14.163
1722502802540000000,14.371
1722502802550000000,15.821
1722502802560000000,14.815
1722502802570000000,16.134
1722502802580000000,15.780
1722502802590000000,15.583
1722502802600000000,16.764
1722502802610000000,15.216
1722502802620000000,16.401
1722502802630000000,16.751
1722502802640000000,17.333
1722502802650000000,16.622
1722502802660000000,17.859
1722502802670000000,17.395
1722502802680000000,18.143
1722502802690000000,18.543
1722502802700000000,19.354
1722502802710000000,19.359
1722502802720000000,18.505
1722502802730000000,20.093
1722502802740000000,20.411
1722502802750000000,19.669
1722502802760000000,20.370
1722502802770000000,20.163
1722502802780000000,20.894
1722502802790000000,21.972
1722502802800000000,22.025
1722502802810000000,21.363
1722502802820000000,22.821
1722502802830000000,22.100
1722502802840000000,22.548
1722502802850000000,22.302
1722502802860000000,22.903
1722502802870000000,24.089
1722502802880000000,23.847
1722502802890000000,24.240
1722502802900000000,25.524
1722502802910000000,24.869
1722502802920000000,25.588
1722502802930000000,25.094
1722502802940000000,25.600
1722502802950000000,25.279
1722502802960000000,25.360
1722502802970000000,26.510
1722502802980000000,26.915
1722502802990000000,26.745
1722502803000000000,29.707
1722502803010000000,29.816
1722502803020000000,30.126
1722502803030000000,29.239
1722502803040000000,29.083
1722502803050000000,29.595
1722502803060000000,29.850
1722502803070000000,30.492
1722502803080000000,28.697
1722502803090000000,29.939
1722502803100000000,30.378
1722502803110000000,31.059
1722502803120000000,29.253
1722502803130000000,30.026
1722502803140000000,30.605
1722502803150000000,31.162
1722502803160000000,30.014
1722502803170000000,29.951
1722502803180000000,30.597
1722502803190000000,29.243
1722502803200000000,30.841
1722502803210000000,30.419
1722502803220000000,30.822
1722502803230000000,30.577
1722502803240000000,29.423
1722502803250000000,30.442
1722502803260000000,30.559
1722502803270000000,30.822
1722502803280000000,30.064
1722502803290000000,30.040
1722502803300000000,30.259
1722502803310000000,31.166
1722502803320000000,30.745
1722502803330000000,31.051
1722502803340000000,30.884
1722502803350000000,30.343
1722502803360000000,31.072
1722502803370000000,31.668
1722502803380000000,29.934
1722502803390000000,30.883
1722502803400000000,30.434
1722502803410000000,31.270
1722502803420000000,31.122
1722502803430000000,31.510
1722502803440000000,30.730
1722502803450000000,30.890
1722502803460000000,31.037
1722502803470000000,32.488
1722502803480000000,31.472
1722502803490000000,31.427
1722502803500000000,31.495
1722502803510000000,31.597
1722502803520000000,31.216
1722502803530000000,32.524
1722502803540000000,31.975
1722502803550000000,31.261
1722502803560000000,32.670
1722502803570000000,30.802
1722502803580000000,32.438
1722502803590000000,31.829
1722502803600000000,31.491
1722502803610000000,32.634
1722502803620000000,31.553
1722502803630000000,31.887
1722502803640000000,31.769
1722502803650000000,33.121
1722502803660000000,32.777
1722502803670000000,31.906
1722502803680000000,33.976
1722502803690000000,32.767
1722502803700000000,32.453
1722502803710000000,33.278
1722502803720000000,32.441
1722502803730000000,33.253
1722502803740000000,33.457
1722502803750000000,32.870
1722502803760000000,33.661
1722502803770000000,33.893
1722502803780000000,32.891
1722502803790000000,32.906
1722502803800000000,33.220
1722502803810000000,33.485
1722502803820000000,33.649
1722502803830000000,33.395
1722502803840000000,33.631
1722502803850000000,34.559
1722502803860000000,34.493
1722502803870000000,33.819
1722502803880000000,35.283
1722502803890000000,35.170
1722502803900000000,35.549
1722502803910000000,34.907
1722502803920000000,35.064
1722502803930000000,35.247
1722502803940000000,35.492
1722502803950000000,35.167
1722502803960000000,35.194
1722502803970000000,34.890
1722502803980000000,35.193
1722502803990000000,34.738
1722502804000000000,34.903
1722502804010000000,35.807
1722502804019999999,35.895
1722502804030000000,35.165
1722502804040000000,35.827
1722502804050000000,35.974
1722502804059999999,37.053
1722502804070000000,35.243
1722502804080000000,36.135
1722502804090000000,36.179
1722502804099999999,36.467
1722502804110000000,36.390
1722502804120000000,35.667
1722502804130000000,36.745
1722502804139999999,35.848
1722502804150000000,38.127
1722502804160000000,37.299
1722502804170000000,36.740
1722502804179999999,38.492
1722502804190000000,38.025
1722502804200000000,36.685
1722502804210000000,37.308
1722502804219999999,37.518
1722502804230000000,37.871
1722502804240000000,38.819
1722502804250000000,38.385
1722502804260000000,39.144
1722502804269999999,38.188
1722502804280000000,38.604
1722502804290000000,38.318
1722502804300000000,39.959
1722502804310000000,40.257
1722502804320000000,39.607
1722502804330000000,38.876
1722502804340000000,39.704
1722502804350000000,38.963
1722502804360000000,39.257
1722502804370000000,39.612
1722502804380000000,39.811
1722502804390000000,40.489
1722502804400000000,39.312
1722502804410000000,40.170
1722502804420000000,40.443
1722502804430000000,40.812
1722502804440000000,40.940
1722502804450000000,40.499
1722502804460000000,40.862
1722502804470000000,42.022
1722502804480000000,40.543
1722502804490000000,41.524
1722502804500000000,40.303
1722502804510000000,41.555
1722502804520000000,43.083
1722502804530000000,41.386
1722502804540000000,42.074
1722502804550000000,42.866
1722502804560000000,43.109
1722502804570000000,43.257
1722502804580000000,42.851
1722502804590000000,42.317
1722502804600000000,44.462
1722502804610000000,42.460
1722502804620000000,44.060
1722502804630000000,42.392
1722502804640000000,45.599
1722502804650000000,43.258
1722502804660000000,43.865
1722502804670000000,43.551
1722502804680000000,43.563
1722502804690000000,44.270
1722502804700000000,44.971
1722502804710000000,44.981
1722502804720000000,44.466
1722502804730000000,44.931
1722502804740000000,44.955
1722502804750000000,46.398
1722502804760000000,45.418
1722502804770000000,45.411
1722502804780000000,46.756
1722502804790000000,47.826
1722502804800000000,47.384
1722502804810000000,46.884
1722502804820000000,46.888
1722502804830000000,46.776
1722502804840000000,47.746
1722502804850000000,48.117
1722502804860000000,47.508
1722502804870000000,47.459
1722502804880000000,48.256
1722502804890000000,47.500
1722502804900000000,48.699
1722502804910000000,48.749
1722502804920000000,48.035
1722502804930000000,49.761
