timestamp_ns,value_pct
1721206800000000000,0.112
1721206800010000000,0.000
1721206800020000000,0.000
1721206800030000000,0.000
1721206800040000000,0.104
1721206800050000000,0.224
1721206800060000000,0.000
1721206800070000000,0.030
1721206800080000000,0.000
1721206800090000000,0.000
1721206800100000000,0.000
1721206800110000000,0.109
1721206800120000000,0.000
1721206800130000000,0.000
1721206800140000000,0.167
1721206800150000000,0.000
1721206800160000000,0.000
1721206800170000000,0.000
1721206800180000000,0.298
1721206800190000000,0.000
1721206800200000000,0.000
1721206800210000000,0.209
1721206800220000000,0.000
1721206800230000000,0.000
1721206800240000000,0.078
1721206800250000000,0.007
1721206800260000000,0.005
1721206800270000000,0.000
1721206800280000000,0.000
1721206800290000000,0.000
1721206800300000000,0.112
1721206800310000000,0.000
1721206800320000000,0.000
1721206800330000000,0.000
1721206800340000000,0.064
1721206800350000000,0.000
1721206800360000000,0.070
1721206800370000000,0.022
1721206800380000000,0.000
1721206800390000000,0.000
1721206800400000000,0.115
1721206800410000000,0.130
1721206800420000000,0.000
1721206800430000000,0.046
1721206800440000000,0.097
1721206800450000000,0.000
1721206800460000000,0.085
1721206800470000000,0.034
1721206800480000000,0.103
1721206800490000000,0.033
1721206800500000000,0.060
1721206800510000000,0.000
1721206800520000000,0.153
1721206800530000000,0.057
1721206800540000000,0.000
1721206800550000000,0.000
1721206800560000000,0.000
1721206800570000000,0.175
1721206800580000000,0.055
1721206800590000000,0.000
1721206800600000000,0.000
1721206800610000000,0.060
1721206800620000000,0.010
1721206800630000000,0.000
1721206800640000000,0.027
1721206800650000000,0.035
1721206800660000000,0.000
1721206800670000000,0.000
1721206800680000000,0.101
1721206800690000000,0.243
1721206800700000000,0.167
1721206800710000000,0.176
1721206800720000000,0.041
1721206800730000000,0.136
1721206800740000000,0.219
1721206800750000000,0.000
1721206800760000000,0.000
1721206800770000000,0.115
1721206800780000000,0.000
1721206800790000000,0.130
1721206800800000000,0.000
1721206800810000000,0.000
1721206800820000000,0.042
1721206800830000000,0.000
1721206800840000000,0.007
1721206800850000000,0.000
1721206800860000000,0.000
1721206800870000000,0.000
1721206800880000000,0.000
1721206800890000000,0.037
1721206800900000000,0.000
1721206800910000000,0.000
1721206800920000000,0.000
1721206800930000000,0.000
1721206800940000000,0.000
1721206800950000000,0.000
1721206800960000000,0.000
1721206800970000000,0.000
1721206800980000000,0.059
1721206800990000000,0.000
1721206801000000000,0.000
1721206801010000000,0.114
1721206801020000000,0.000
1721206801030000000,0.000
1721206801040000000,0.000
1721206801050000000,0.000
1721206801060000000,0.126
1721206801070000000,0.147
1721206801080000000,0.000
1721206801090000000,0.000
1721206801100000000,0.000
1721206801110000000,0.000
1721206801120000000,0.048
1721206801130000000,0.009
1721206801140000000,0.000
1721206801150000000,0.000
1721206801160000000,0.000
1721206801170000000,0.000
