timestamp_ns,value_K
1723021200000000000,299.55
1723021200010000000,300.40
1723021200020000000,303.70
1723021200030000000,300.30
1723021200040000000,300.32
1723021200050000000,300.06
1723021200060000000,303.22
1723021200070000000,299.61
1723021200080000000,300.43
1723021200090000000,299.11
1723021200100000000,300.50
1723021200110000000,300.62
1723021200120000000,305.72
1723021200130000000,298.09
1723021200140000000,299.99
1723021200150000000,299.34
1723021200160000000,299.40
1723021200170000000,298.49
1723021200180000000,302.62
1723021200190000000,296.93
1723021200200000000,301.12
1723021200210000000,297.96
1723021200220000000,297.12
1723021200230000000,298.21
1723021200240000000,303.54
1723021200250000000,300.94
1723021200260000000,301.97
1723021200270000000,298.62
1723021200280000000,300.11
1723021200290000000,299.61
1723021200300000000,299.52
1723021200310000000,301.91
1723021200320000000,300.27
1723021200330000000,299.17
1723021200340000000,298.09
1723021200350000000,296.36
1723021200360000000,300.13
1723021200370000000,301.34
1723021200380000000,299.81
1723021200390000000,297.47
1723021200400000000,301.12
1723021200410000000,299.00
1723021200420000000,301.27
1723021200430000000,301.36
1723021200440000000,296.68
1723021200450000000,300.37
1723021200460000000,297.95
1723021200470000000,297.96
1723021200480000000,300.96
1723021200490000000,300.00
1723021200500000000,300.46
1723021200510000000,297.08
1723021200520000000,301.42
1723021200530000000,299.18
1723021200540000000,299.22
1723021200550000000,302.04
1723021200560000000,298.93
1723021200570000000,299.13
1723021200580000000,299.39
1723021200590000000,300.66
1723021200600000000,300.06
1723021200610000000,299.64
1723021200620000000,300.40
1723021200630000000,299.53
1723021200640000000,301.63
1723021200650000000,300.80
1723021200660000000,298.61
1723021200670000000,298.95
1723021200680000000,299.21
1723021200690000000,297.20
1723021200700000000,300.10
1723021200710000000,299.78
1723021200720000000,298.22
1723021200730000000,299.39
1723021200740000000,300.50
1723021200750000000,298.75
1723021200760000000,300.11
1723021200770000000,298.76
1723021200780000000,298.97
1723021200790000000,297.50
1723021200800000000,300.91
1723021200810000000,300.49
1723021200820000000,298.29
1723021200830000000,301.22
1723021200840000000,298.38
1723021200850000000,300.25
1723021200860000000,300.43
1723021200870000000,297.10
1723021200880000000,301.92
1723021200890000000,297.30
1723021200900000000,300.04
1723021200910000000,298.54
1723021200920000000,299.95
1723021200930000000,299.81
1723021200940000000,301.79
1723021200950000000,301.00
1723021200960000000,301.73
1723021200970000000,300.10
1723021200980000000,300.55
1723021200990000000,299.70
1723021201000000000,299.38
1723021201010000000,295.63
1723021201020000000,301.92
1723021201030000000,299.65
1723021201040000000,299.30
1723021201050000000,298.73
1723021201060000000,297.16
1723021201070000000,302.49
1723021201080000000,301.14
1723021201090000000,302.74
1723021201100000000,302.40
1723021201110000000,298.43
1723021201120000000,300.54
1723021201130000000,299.34
1723021201140000000,300.03
1723021201150000000,301.38
1723021201160000000,300.95
1723021201170000000,298.69
1723021201180000000,301.28
1723021201190000000,303.39
1723021201200000000,298.96
1723021201210000000,300.39
1723021201220000000,304.70
1723021201230000000,301.09
1723021201240000000,299.97
1723021201250000000,298.52
1723021201260000000,299.51
1723021201270000000,300.07
1723021201280000000,300.02
1723021201290000000,303.03
1723021201300000000,299.80
1723021201310000000,299.83
1723021201320000000,299.28
1723021201330000000,296.54
1723021201340000000,297.55
1723021201350000000,302.74
1723021201360000000,301.94
1723021201370000000,302.19
1723021201380000000,297.54
1723021201390000000,297.70
1723021201400000000,300.70
1723021201410000000,297.18
1723021201420000000,301.46
1723021201430000000,300.28
1723021201440000000,300.84
1723021201450000000,299.25
1723021201460000000,297.28
1723021201470000000,300.99
1723021201480000000,297.66
1723021201490000000,301.23
1723021201500000000,300.87
1723021201510000000,299.30
1723021201520000000,300.65
1723021201530000000,300.56
1723021201540000000,300.45
1723021201550000000,301.88
1723021201560000000,298.12
1723021201570000000,300.69
1723021201580000000,299.15
1723021201590000000,299.40
1723021201600000000,299.64
1723021201610000000,300.39
1723021201620000000,300.07
1723021201630000000,300.16
1723021201640000000,302.97
1723021201650000000,297.03
1723021201660000000,302.90
1723021201670000000,299.01
1723021201680000000,300.66
1723021201690000000,300.83
1723021201700000000,300.38
1723021201710000000,301.20
1723021201720000000,299.93
1723021201730000000,301.16
1723021201740000000,297.80
1723021201750000000,299.96
1723021201760000000,301.29
1723021201770000000,301.89
1723021201780000000,300.70
1723021201790000000,301.52
1723021201800000000,300.22
1723021201810000000,300.66
1723021201820000000,301.57
1723021201830000000,299.41
1723021201840000000,302.31
1723021201850000000,300.96
1723021201860000000,300.29
1723021201870000000,298.27
1723021201880000000,301.40
1723021201890000000,298.68
1723021201900000000,296.04
1723021201910000000,301.39
1723021201920000000,299.57
1723021201930000000,298.92
1723021201940000000,300.49
1723021201950000000,299.08
1723021201960000000,300.98
1723021201970000000,301.54
1723021201980000000,299.74
1723021201990000000,300.68
1723021202000000000,298.69
1723021202009999999,302.03
1723021202020000000,301.43
1723021202029999999,306.91
1723021202040000000,295.98
1723021202049999999,307.26
1723021202060000000,297.70
1723021202069999999,303.32
1723021202080000000,306.59
1723021202089999999,296.82
1723021202100000000,300.12
1723021202109999999,299.83
1723021202120000000,296.31
1723021202130000000,310.26
1723021202140000000,301.53
1723021202150000000,309.21
1723021202160000000,302.64
1723021202170000000,301.84
1723021202180000000,312.02
1723021202190000000,311.99
1723021202200000000,317.15
1723021202210000000,308.20
1723021202220000000,312.38
1723021202230000000,318.44
1723021202240000000,310.20
1723021202250000000,313.40
1723021202260000000,318.21
1723021202270000000,319.29
1723021202280000000,309.84
1723021202290000000,314.42
1723021202300000000,319.92
1723021202310000000,313.83
1723021202320000000,312.74
1723021202330000000,316.50
1723021202340000000,312.06
1723021202350000000,315.19
1723021202360000000,318.37
1723021202370000000,321.62
1723021202380000000,316.83
1723021202390000000,319.25
1723021202400000000,325.18
1723021202410000000,322.05
1723021202420000000,323.32
1723021202430000000,322.53
1723021202440000000,320.63
1723021202450000000,318.99
1723021202460000000,326.06
1723021202470000000,330.00
1723021202480000000,322.34
1723021202490000000,320.22
1723021202500000000,323.24
1723021202510000000,322.95
1723021202520000000,329.96
1723021202530000000,321.15
1723021202540000000,328.13
1723021202550000000,329.77
1723021202560000000,331.06
1723021202570000000,335.40
1723021202580000000,327.44
1723021202590000000,334.79
1723021202600000000,327.45
1723021202610000000,323.86
1723021202620000000,330.27
1723021202630000000,328.67
1723021202640000000,325.51
1723021202650000000,334.62
1723021202660000000,332.24
1723021202670000000,336.70
1723021202680000000,333.42
1723021202690000000,326.23
1723021202700000000,325.12
1723021202710000000,342.23
1723021202720000000,330.33
1723021202730000000,331.92
1723021202740000000,330.85
1723021202750000000,328.17
1723021202760000000,340.21
1723021202770000000,335.18
1723021202780000000,337.58
1723021202790000000,339.15
1723021202800000000,340.25
1723021202810000000,340.23
1723021202820000000,343.35
1723021202830000000,339.60
1723021202840000000,341.83
1723021202850000000,338.23
1723021202860000000,339.61
1723021202870000000,347.08
1723021202880000000,341.40
1723021202890000000,344.60
1723021202900000000,341.04
1723021202910000000,341.49
1723021202920000000,347.38
1723021202930000000,346.45
1723021202940000000,337.74
1723021202950000000,342.43
1723021202960000000,346.59
1723021202970000000,352.58
1723021202980000000,341.60
1723021202990000000,344.30
1723021203000000000,353.86
1723021203010000000,356.65
1723021203020000000,351.26
1723021203030000000,345.90
1723021203040000000,353.63
1723021203050000000,354.65
1723021203060000000,354.48
1723021203070000000,344.42
1723021203080000000,353.49
1723021203090000000,355.51
1723021203100000000,357.65
1723021203110000000,352.90
1723021203120000000,352.80
1723021203130000000,353.59
1723021203140000000,353.69
1723021203150000000,354.73
1723021203160000000,355.66
1723021203170000000,351.24
1723021203180000000,360.62
1723021203190000000,348.68
1723021203200000000,358.15
1723021203210000000,353.39
1723021203220000000,354.59
1723021203230000000,348.84
1723021203240000000,351.72
1723021203250000000,355.52
1723021203260000000,349.35
1723021203270000000,352.33
