timestamp_ns,value_K
1723021200000000000,302.20
1723021200010000000,296.03
1723021200020000000,295.58
1723021200030000000,298.49
1723021200040000000,296.51
1723021200050000000,293.59
1723021200060000000,298.04
1723021200070000000,308.56
1723021200080000000,302.44
1723021200090000000,302.88
1723021200100000000,303.55
1723021200110000000,300.09
1723021200120000000,301.74
1723021200130000000,295.25
1723021200140000000,299.12
1723021200150000000,294.95
1723021200160000000,308.36
1723021200170000000,302.40
1723021200180000000,304.95
1723021200190000000,311.32
1723021200200000000,296.09
1723021200210000000,296.43
1723021200220000000,296.69
1723021200230000000,297.99
1723021200240000000,301.89
1723021200250000000,296.10
1723021200260000000,301.39
1723021200270000000,300.51
1723021200280000000,305.62
1723021200290000000,304.43
1723021200300000000,296.51
1723021200310000000,297.20
1723021200320000000,302.34
1723021200330000000,292.57
1723021200340000000,304.32
1723021200350000000,300.73
1723021200360000000,302.69
1723021200370000000,297.81
1723021200380000000,305.49
1723021200390000000,306.89
1723021200400000000,292.41
1723021200410000000,297.41
1723021200420000000,304.26
1723021200430000000,298.42
1723021200440000000,298.15
1723021200450000000,303.11
1723021200460000000,290.16
1723021200470000000,297.59
1723021200480000000,289.86
1723021200490000000,294.85
1723021200500000000,296.95
1723021200510000000,299.79
1723021200520000000,300.54
1723021200530000000,297.63
1723021200540000000,298.76
1723021200550000000,293.04
1723021200560000000,298.16
1723021200570000000,301.76
1723021200580000000,297.95
1723021200590000000,292.15
1723021200600000000,309.08
1723021200610000000,304.05
1723021200620000000,301.87
1723021200630000000,299.34
1723021200640000000,312.30
1723021200650000000,299.26
1723021200660000000,298.90
1723021200670000000,295.97
1723021200680000000,302.46
1723021200690000000,298.89
1723021200700000000,303.01
1723021200710000000,297.98
1723021200720000000,306.04
1723021200730000000,300.36
1723021200740000000,295.00
1723021200750000000,304.53
1723021200760000000,290.86
1723021200770000000,306.23
1723021200780000000,294.30
1723021200790000000,303.72
1723021200800000000,299.77
1723021200810000000,295.46
1723021200820000000,316.31
1723021200830000000,305.79
1723021200840000000,305.14
1723021200850000000,294.08
1723021200860000000,294.67
1723021200870000000,305.91
1723021200880000000,297.48
1723021200890000000,294.68
1723021200900000000,304.40
1723021200910000000,295.42
1723021200920000000,301.79
1723021200930000000,294.32
1723021200940000000,308.60
1723021200950000000,299.19
1723021200960000000,301.06
1723021200970000000,303.93
1723021200980000000,297.16
1723021200990000000,291.42
1723021201000000000,296.48
1723021201010000000,306.36
1723021201020000000,295.69
1723021201030000000,309.47
1723021201040000000,299.24
1723021201050000000,297.68
1723021201060000000,298.48
1723021201070000000,305.99
1723021201080000000,309.08
1723021201090000000,295.15
1723021201100000000,298.96
1723021201110000000,301.69
1723021201120000000,291.07
1723021201130000000,299.42
1723021201140000000,302.50
1723021201150000000,301.56
1723021201160000000,294.37
1723021201170000000,300.42
1723021201180000000,298.68
1723021201190000000,303.51
1723021201200000000,299.93
1723021201210000000,296.93
1723021201220000000,300.91
1723021201230000000,293.12
1723021201240000000,304.80
1723021201250000000,297.18
1723021201260000000,305.97
1723021201270000000,303.11
1723021201280000000,298.02
1723021201290000000,299.33
1723021201300000000,305.19
1723021201310000000,300.77
1723021201320000000,299.22
1723021201330000000,306.16
1723021201340000000,301.23
1723021201350000000,291.04
1723021201360000000,300.47
1723021201370000000,297.99
1723021201380000000,304.94
1723021201390000000,301.77
1723021201400000000,299.83
1723021201410000000,297.53
1723021201420000000,299.15
1723021201430000000,286.49
1723021201440000000,308.67
1723021201450000000,293.73
1723021201460000000,300.34
1723021201470000000,295.84
1723021201480000000,302.84
1723021201490000000,298.54
1723021201500000000,310.78
1723021201510000000,303.18
1723021201520000000,295.17
1723021201530000000,298.39
1723021201540000000,309.49
1723021201550000000,299.66
1723021201560000000,304.67
1723021201570000000,296.41
1723021201580000000,307.80
1723021201590000000,296.44
1723021201600000000,298.36
1723021201610000000,298.18
1723021201620000000,298.64
1723021201630000000,296.12
1723021201640000000,307.00
1723021201650000000,300.79
1723021201660000000,295.72
1723021201670000000,299.84
1723021201680000000,295.19
1723021201690000000,303.07
1723021201700000000,290.38
1723021201710000000,295.07
1723021201720000000,303.89
1723021201730000000,295.41
1723021201740000000,300.45
1723021201750000000,294.50
1723021201760000000,292.46
1723021201770000000,304.53
1723021201780000000,294.72
1723021201790000000,296.92
1723021201800000000,302.07
1723021201810000000,305.73
1723021201820000000,302.43
1723021201830000000,296.87
1723021201840000000,299.43
1723021201850000000,292.51
1723021201860000000,302.42
1723021201870000000,296.07
1723021201880000000,298.03
1723021201890000000,302.95
1723021201900000000,297.72
1723021201910000000,305.91
1723021201920000000,295.42
1723021201930000000,297.86
1723021201940000000,296.92
1723021201950000000,299.05
1723021201960000000,294.70
1723021201970000000,301.70
1723021201980000000,298.07
1723021201990000000,300.12
1723021202000000000,300.32
1723021202009999999,338.96
1723021202020000000,315.44
1723021202029999999,326.75
1723021202040000000,326.87
1723021202049999999,345.38
1723021202060000000,370.75
1723021202069999999,366.83
1723021202080000000,382.20
1723021202089999999,373.25
1723021202100000000,387.75
1723021202109999999,408.50
1723021202120000000,423.12
1723021202130000000,431.12
1723021202140000000,420.83
1723021202150000000,451.44
1723021202160000000,452.51
1723021202170000000,470.10
1723021202180000000,448.26
1723021202190000000,493.26
1723021202200000000,483.08
1723021202210000000,473.72
1723021202220000000,496.49
1723021202230000000,481.79
1723021202240000000,525.25
1723021202250000000,523.09
1723021202260000000,546.13
1723021202270000000,535.73
1723021202280000000,527.69
1723021202290000000,538.85
1723021202300000000,576.38
1723021202310000000,588.25
1723021202320000000,572.04
1723021202330000000,584.58
1723021202340000000,614.65
1723021202350000000,621.37
1723021202360000000,641.11
1723021202370000000,651.67
1723021202380000000,659.38
1723021202390000000,626.33
1723021202400000000,657.97
1723021202410000000,667.02
1723021202420000000,688.38
1723021202430000000,683.20
1723021202440000000,676.63
1723021202450000000,712.49
1723021202460000000,729.42
1723021202470000000,723.44
1723021202480000000,741.04
1723021202490000000,736.77
1723021202500000000,725.18
1723021202510000000,750.09
1723021202520000000,784.52
1723021202530000000,806.10
1723021202540000000,779.86
1723021202550000000,794.73
1723021202560000000,786.65
1723021202570000000,822.82
1723021202580000000,811.92
1723021202590000000,819.03
1723021202600000000,854.38
1723021202610000000,855.19
1723021202620000000,857.00
1723021202630000000,866.54
1723021202640000000,884.18
1723021202650000000,887.47
1723021202660000000,917.53
