timestamp_ns,value_K
1723539600000000000,300.96
1723539600010000000,299.99
1723539600020000000,300.07
1723539600030000000,298.70
1723539600040000000,299.83
1723539600050000000,300.13
1723539600060000000,300.01
1723539600070000000,302.68
1723539600080000000,300.65
1723539600090000000,298.10
1723539600100000000,299.70
1723539600110000000,299.58
1723539600120000000,301.49
1723539600130000000,299.09
1723539600140000000,300.01
1723539600150000000,300.79
1723539600160000000,300.52
1723539600170000000,300.02
1723539600180000000,299.70
1723539600190000000,300.51
1723539600200000000,298.91
1723539600210000000,302.67
1723539600220000000,300.39
1723539600230000000,300.13
1723539600240000000,300.76
1723539600250000000,300.10
1723539600260000000,300.89
1723539600270000000,300.99
1723539600280000000,300.22
1723539600290000000,298.97
1723539600300000000,299.82
1723539600310000000,301.03
1723539600320000000,301.22
1723539600330000000,299.99
1723539600340000000,299.82
1723539600350000000,298.90
1723539600360000000,297.48
1723539600370000000,302.31
1723539600380000000,300.67
1723539600390000000,299.81
1723539600400000000,301.72
1723539600410000000,301.12
1723539600420000000,299.55
1723539600430000000,300.79
1723539600440000000,299.71
1723539600450000000,298.54
1723539600460000000,298.57
1723539600470000000,300.07
1723539600480000000,297.49
1723539600490000000,299.11
1723539600500000000,297.86
1723539600510000000,299.69
1723539600520000000,302.08
1723539600530000000,299.60
1723539600540000000,300.78
1723539600550000000,301.15
1723539600560000000,300.11
1723539600570000000,300.51
1723539600580000000,298.45
1723539600590000000,303.16
1723539600600000000,300.50
1723539600610000000,301.23
1723539600620000000,300.59
1723539600630000000,299.56
1723539600640000000,299.57
1723539600650000000,299.00
1723539600660000000,299.28
1723539600670000000,300.01
1723539600680000000,299.33
1723539600690000000,298.48
1723539600700000000,301.68
1723539600710000000,300.25
1723539600720000000,299.54
1723539600730000000,298.46
1723539600740000000,299.64
1723539600750000000,300.80
1723539600760000000,299.15
1723539600770000000,300.32
1723539600780000000,298.97
1723539600790000000,299.29
1723539600800000000,300.78
1723539600810000000,299.12
1723539600820000000,300.82
1723539600830000000,298.64
1723539600840000000,300.71
1723539600850000000,296.94
1723539600860000000,299.44
1723539600870000000,302.14
1723539600880000000,298.40
1723539600890000000,300.00
1723539600900000000,300.41
1723539600910000000,298.75
1723539600920000000,300.70
1723539600930000000,300.88
1723539600940000000,299.70
1723539600950000000,298.91
1723539600960000000,301.17
1723539600970000000,299.88
1723539600980000000,301.12
1723539600990000000,297.60
1723539601000000000,298.31
1723539601010000000,299.49
1723539601020000000,299.37
1723539601030000000,299.01
1723539601040000000,300.49
1723539601050000000,301.16
1723539601060000000,299.87
1723539601070000000,302.22
1723539601080000000,299.75
1723539601090000000,299.48
1723539601100000000,300.49
1723539601110000000,299.28
1723539601120000000,300.20
1723539601130000000,300.77
1723539601140000000,300.37
1723539601150000000,301.32
1723539601160000000,299.72
1723539601170000000,299.70
1723539601180000000,300.74
1723539601190000000,300.82
1723539601200000000,302.42
1723539601210000000,299.72
1723539601220000000,299.65
1723539601230000000,299.27
1723539601240000000,299.94
1723539601250000000,300.13
1723539601260000000,297.38
1723539601270000000,298.97
1723539601280000000,301.63
1723539601290000000,300.67
1723539601300000000,298.40
1723539601310000000,298.81
1723539601320000000,301.52
1723539601330000000,298.34
1723539601340000000,300.47
1723539601350000000,297.62
1723539601360000000,298.34
1723539601370000000,300.12
1723539601380000000,300.94
1723539601390000000,299.40
1723539601400000000,300.14
1723539601410000000,300.08
1723539601420000000,299.68
1723539601430000000,300.60
1723539601440000000,299.17
1723539601450000000,300.42
1723539601460000000,301.66
1723539601470000000,301.83
1723539601480000000,299.38
1723539601490000000,302.55
1723539601500000000,300.00
1723539601510000000,300.20
1723539601520000000,298.38
1723539601530000000,300.35
1723539601540000000,299.70
