timestamp_ns,value_bar
1724058000000000000,0.000
1724058000010000000,0.000
1724058000020000000,0.267
1724058000030000000,0.000
1724058000040000000,0.000
1724058000050000000,0.000
1724058000060000000,0.000
1724058000070000000,0.294
1724058000080000000,0.000
1724058000090000000,0.000
1724058000100000000,0.495
1724058000110000000,0.000
1724058000120000000,0.008
1724058000130000000,0.072
1724058000140000000,0.428
1724058000150000000,0.117
1724058000160000000,0.168
1724058000170000000,0.000
1724058000180000000,0.202
1724058000190000000,0.000
1724058000200000000,0.000
1724058000210000000,0.150
1724058000220000000,0.000
1724058000230000000,0.000
1724058000240000000,0.353
1724058000250000000,0.388
1724058000260000000,0.382
1724058000270000000,0.000
1724058000280000000,0.024
1724058000290000000,0.000
1724058000300000000,0.000
1724058000310000000,0.194
1724058000320000000,0.036
1724058000330000000,0.192
1724058000340000000,0.057
1724058000350000000,0.205
1724058000360000000,0.103
1724058000370000000,0.146
1724058000380000000,0.000
1724058000390000000,0.146
1724058000400000000,0.056
1724058000410000000,0.000
1724058000420000000,0.000
1724058000430000000,0.000
1724058000440000000,0.156
1724058000450000000,0.000
1724058000460000000,0.575
1724058000470000000,0.000
1724058000480000000,0.000
1724058000490000000,0.000
1724058000500000000,0.063
1724058000510000000,0.000
1724058000520000000,0.000
1724058000530000000,0.138
1724058000540000000,0.225
1724058000550000000,0.000
1724058000560000000,0.000
1724058000570000000,0.000
1724058000580000000,0.300
1724058000590000000,0.000
1724058000600000000,0.194
1724058000610000000,0.000
1724058000620000000,0.390
1724058000630000000,0.000
1724058000640000000,0.044
1724058000650000000,0.000
1724058000660000000,0.000
1724058000670000000,0.123
1724058000680000000,0.000
1724058000690000000,0.000
1724058000700000000,0.000
1724058000710000000,0.000
1724058000720000000,0.000
1724058000730000000,0.000
1724058000740000000,0.000
1724058000750000000,0.000
1724058000760000000,0.000
1724058000770000000,0.000
1724058000780000000,0.000
1724058000790000000,0.000
1724058000800000000,0.039
1724058000810000000,0.000
1724058000820000000,0.000
1724058000830000000,0.000
1724058000840000000,0.120
1724058000850000000,0.000
1724058000860000000,0.158
1724058000870000000,0.244
1724058000880000000,0.000
1724058000890000000,0.273
1724058000900000000,0.445
1724058000910000000,0.000
1724058000920000000,0.000
1724058000930000000,0.160
1724058000940000000,0.370
1724058000950000000,0.079
1724058000960000000,0.000
1724058000970000000,0.007
1724058000980000000,0.000
1724058000990000000,0.000
1724058001000000000,0.000
1724058001010000000,0.000
1724058001020000000,0.000
1724058001030000000,0.000
1724058001040000000,0.098
1724058001050000000,0.408
1724058001060000000,0.000
1724058001070000000,0.223
1724058001080000000,0.106
1724058001090000000,0.000
1724058001100000000,0.352
1724058001110000000,0.000
1724058001120000000,0.170
1724058001130000000,0.333
1724058001140000000,0.000
1724058001150000000,0.000
1724058001160000000,0.435
1724058001170000000,0.051
1724058001180000000,0.000
1724058001190000000,0.000
1724058001200000000,0.000
1724058001210000000,0.000
1724058001220000000,0.000
1724058001230000000,0.667
1724058001240000000,0.000
1724058001250000000,0.000
1724058001260000000,0.000
1724058001270000000,0.000
1724058001280000000,0.000
1724058001290000000,0.000
1724058001300000000,0.156
1724058001310000000,0.094
1724058001320000000,0.496
1724058001330000000,0.172
1724058001340000000,0.147
1724058001350000000,0.036
1724058001360000000,0.497
1724058001370000000,0.000
1724058001380000000,0.213
1724058001390000000,0.000
1724058001400000000,0.000
1724058001410000000,0.138
1724058001420000000,0.347
1724058001430000000,0.000
1724058001440000000,0.116
1724058001450000000,0.000
1724058001460000000,0.145
1724058001470000000,0.287
1724058001480000000,0.199
1724058001490000000,0.000
1724058001500000000,0.076
1724058001510000000,0.000
1724058001520000000,0.279
1724058001530000000,0.000
1724058001540000000,0.069
1724058001550000000,0.374
1724058001560000000,0.000
1724058001570000000,0.000
1724058001580000000,0.000
1724058001590000000,0.000
1724058001600000000,0.000
1724058001610000000,0.174
1724058001620000000,0.000
1724058001630000000,0.220
1724058001640000000,0.005
1724058001650000000,0.163
1724058001660000000,0.280
1724058001670000000,0.000
1724058001680000000,0.286
1724058001690000000,0.000
1724058001700000000,0.000
1724058001710000000,0.000
1724058001720000000,0.000
1724058001730000000,0.000
1724058001740000000,0.181
1724058001750000000,0.000
1724058001760000000,0.046
1724058001770000000,0.000
1724058001780000000,0.000
1724058001790000000,0.000
1724058001800000000,0.000
1724058001810000000,0.075
1724058001820000000,0.000
1724058001830000000,0.341
1724058001840000000,0.000
1724058001850000000,0.000
1724058001860000000,0.024
1724058001870000000,0.000
1724058001880000000,0.000
1724058001890000000,0.000
1724058001900000000,0.000
1724058001910000000,0.077
1724058001920000000,0.000
1724058001930000000,0.170
1724058001940000000,0.073
1724058001950000000,0.110
1724058001960000000,0.000
1724058001970000000,0.000
1724058001980000000,0.000
1724058001990000000,0.262
1724058002000000000,0.435
1724058002009999999,0.000
1724058002020000000,1.019
1724058002029999999,1.810
1724058002040000000,1.367
1724058002049999999,0.533
1724058002060000000,2.556
1724058002069999999,0.858
1724058002080000000,3.067
1724058002089999999,2.317
1724058002100000000,2.878
1724058002109999999,2.531
1724058002120000000,2.453
1724058002130000000,3.101
1724058002140000000,4.881
1724058002150000000,4.675
1724058002160000000,4.244
1724058002170000000,5.175
1724058002180000000,5.015
1724058002190000000,5.325
1724058002200000000,5.366
1724058002210000000,4.924
1724058002220000000,5.017
1724058002230000000,6.445
1724058002240000000,6.594
1724058002250000000,7.540
1724058002260000000,7.738
1724058002270000000,7.116
1724058002280000000,8.190
1724058002290000000,7.852
1724058002300000000,9.366
1724058002310000000,8.008
1724058002320000000,9.004
1724058002330000000,8.081
1724058002340000000,8.567
1724058002350000000,9.264
1724058002360000000,10.739
1724058002370000000,9.900
1724058002380000000,10.284
1724058002390000000,10.739
1724058002400000000,11.022
1724058002410000000,11.892
1724058002420000000,11.214
1724058002430000000,12.208
1724058002440000000,11.486
1724058002450000000,12.097
1724058002460000000,11.913
1724058002470000000,12.434
1724058002480000000,12.598
1724058002490000000,13.607
1724058002500000000,13.208
1724058002510000000,13.421
1724058002520000000,12.876
1724058002530000000,14.958
1724058002540000000,14.522
1724058002550000000,15.412
1724058002560000000,14.473
1724058002570000000,15.825
1724058002580000000,15.823
1724058002590000000,15.405
1724058002600000000,15.657
1724058002610000000,17.409
1724058002620000000,16.202
1724058002630000000,17.311
1724058002640000000,17.520
1724058002650000000,17.408
1724058002660000000,17.437
1724058002670000000,18.574
1724058002680000000,18.481
1724058002690000000,17.137
1724058002700000000,18.280
1724058002710000000,19.647
1724058002720000000,20.186
1724058002730000000,20.354
1724058002740000000,19.134
1724058002750000000,19.895
1724058002760000000,20.979
1724058002770000000,20.718
1724058002780000000,20.734
1724058002790000000,21.827
1724058002800000000,21.748
1724058002810000000,21.175
1724058002820000000,21.552
1724058002830000000,22.767
1724058002840000000,23.113
1724058002850000000,22.722
1724058002860000000,24.220
1724058002870000000,23.348
1724058002880000000,22.675
1724058002890000000,25.528
1724058002900000000,24.737
1724058002910000000,23.853
1724058002920000000,25.323
1724058002930000000,24.833
1724058002940000000,25.806
1724058002950000000,26.447
1724058002960000000,25.478
1724058002970000000,26.857
1724058002980000000,26.463
1724058002990000000,26.894
1724058003000000000,30.049
1724058003010000000,29.247
1724058003020000000,29.837
1724058003030000000,30.115
1724058003040000000,29.880
1724058003050000000,29.300
1724058003060000000,28.796
1724058003070000000,29.799
1724058003080000000,30.559
1724058003090000000,29.871
1724058003100000000,30.228
1724058003110000000,30.926
1724058003120000000,30.082
1724058003130000000,30.060
1724058003140000000,30.373
1724058003150000000,29.741
1724058003160000000,30.841
1724058003170000000,30.354
1724058003180000000,30.056
1724058003190000000,30.242
1724058003200000000,31.345
1724058003210000000,30.755
1724058003220000000,30.698
1724058003230000000,29.778
1724058003240000000,30.177
1724058003250000000,30.380
1724058003260000000,29.383
1724058003270000000,30.720
1724058003280000000,30.354
1724058003290000000,31.004
1724058003300000000,30.366
1724058003310000000,31.398
1724058003320000000,30.684
1724058003330000000,31.204
1724058003340000000,31.324
1724058003350000000,32.004
1724058003360000000,31.962
1724058003370000000,30.332
1724058003380000000,32.142
1724058003390000000,32.518
1724058003400000000,30.897
1724058003410000000,31.458
1724058003420000000,32.205
1724058003430000000,32.524
1724058003440000000,31.341
1724058003450000000,31.416
1724058003460000000,30.515
1724058003470000000,32.526
1724058003480000000,31.156
1724058003490000000,32.112
1724058003500000000,30.997
1724058003510000000,31.339
1724058003520000000,31.104
1724058003530000000,31.559
1724058003540000000,32.205
1724058003550000000,31.847
1724058003560000000,30.763
1724058003570000000,32.288
1724058003580000000,32.074
1724058003590000000,31.726
1724058003600000000,32.254
1724058003610000000,32.619
1724058003620000000,32.429
1724058003630000000,31.706
1724058003640000000,33.943
1724058003650000000,32.915
1724058003660000000,31.903
1724058003670000000,32.805
1724058003680000000,33.258
1724058003690000000,33.142
1724058003700000000,33.204
1724058003710000000,33.610
1724058003720000000,34.058
1724058003730000000,32.897
1724058003740000000,33.669
1724058003750000000,33.686
1724058003760000000,33.087
1724058003770000000,33.089
