timestamp_ns,value_rpm
1724058000000000000,12
1724058000010000000,0
1724058000020000000,63
1724058000030000000,0
1724058000040000000,0
1724058000050000000,54
1724058000060000000,18
1724058000070000000,45
1724058000080000000,0
1724058000090000000,43
1724058000100000000,14
1724058000110000000,143
1724058000120000000,53
1724058000130000000,1
1724058000140000000,73
1724058000150000000,0
1724058000160000000,0
1724058000170000000,0
1724058000180000000,0
1724058000190000000,0
1724058000200000000,0
1724058000210000000,151
1724058000220000000,26
1724058000230000000,0
1724058000240000000,81
1724058000250000000,6
1724058000260000000,28
1724058000270000000,43
1724058000280000000,0
1724058000290000000,0
1724058000300000000,0
1724058000310000000,0
1724058000320000000,60
1724058000330000000,0
1724058000340000000,63
1724058000350000000,0
1724058000360000000,0
1724058000370000000,0
1724058000380000000,0
1724058000390000000,23
1724058000400000000,101
1724058000410000000,82
1724058000420000000,0
1724058000430000000,0
1724058000440000000,33
1724058000450000000,0
1724058000460000000,0
1724058000470000000,0
1724058000480000000,36
1724058000490000000,67
1724058000500000000,34
1724058000510000000,0
1724058000520000000,236
1724058000530000000,83
1724058000540000000,0
1724058000550000000,24
1724058000560000000,182
1724058000570000000,0
1724058000580000000,0
1724058000590000000,71
1724058000600000000,0
1724058000610000000,0
1724058000620000000,0
1724058000630000000,18
1724058000640000000,116
1724058000650000000,62
1724058000660000000,86
1724058000670000000,0
1724058000680000000,0
1724058000690000000,0
1724058000700000000,88
1724058000710000000,0
1724058000720000000,0
1724058000730000000,0
1724058000740000000,71
1724058000750000000,204
1724058000760000000,0
1724058000770000000,43
1724058000780000000,95
1724058000790000000,0
1724058000800000000,21
1724058000810000000,108
1724058000820000000,0
1724058000830000000,0
1724058000840000000,0
1724058000850000000,66
1724058000860000000,162
1724058000870000000,0
1724058000880000000,11
1724058000890000000,23
1724058000900000000,0
1724058000910000000,0
1724058000920000000,0
1724058000930000000,78
1724058000940000000,36
1724058000950000000,73
1724058000960000000,0
1724058000970000000,0
1724058000980000000,0
1724058000990000000,0
1724058001000000000,120
1724058001010000000,29
1724058001020000000,0
1724058001030000000,0
1724058001040000000,19
1724058001050000000,0
1724058001060000000,77
1724058001070000000,0
1724058001080000000,0
1724058001090000000,0
1724058001100000000,9
1724058001110000000,26
1724058001120000000,28
1724058001130000000,50
1724058001140000000,0
1724058001150000000,163
1724058001160000000,4
1724058001170000000,0
1724058001180000000,0
1724058001190000000,0
1724058001200000000,19
1724058001210000000,0
1724058001220000000,0
1724058001230000000,23
1724058001240000000,8
1724058001250000000,0
1724058001260000000,106
1724058001270000000,0
1724058001280000000,129
1724058001290000000,0
1724058001300000000,21
1724058001310000000,62
1724058001320000000,0
1724058001330000000,0
1724058001340000000,28
1724058001350000000,35
1724058001360000000,0
1724058001370000000,11
1724058001380000000,0
1724058001390000000,0
1724058001400000000,0
1724058001410000000,0
1724058001420000000,0
1724058001430000000,0
1724058001440000000,71
1724058001450000000,79
1724058001460000000,0
1724058001470000000,104
1724058001480000000,0
1724058001490000000,126
1724058001500000000,0
1724058001510000000,57
1724058001520000000,0
1724058001530000000,0
1724058001540000000,44
1724058001550000000,0
1724058001560000000,0
1724058001570000000,40
1724058001580000000,0
1724058001590000000,0
1724058001600000000,0
1724058001610000000,0
1724058001620000000,0
1724058001630000000,0
1724058001640000000,0
1724058001650000000,146
1724058001660000000,0
1724058001670000000,0
1724058001680000000,30
1724058001690000000,0
1724058001700000000,14
1724058001710000000,29
1724058001720000000,0
1724058001730000000,65
1724058001740000000,133
1724058001750000000,24
1724058001760000000,0
1724058001770000000,44
1724058001780000000,23
1724058001790000000,69
1724058001800000000,0
1724058001810000000,72
1724058001820000000,22
1724058001830000000,109
1724058001840000000,0
1724058001850000000,97
