timestamp_ns,value_rpm
1721725200000000000,9
1721725200010000000,68
1721725200020000000,84
1721725200030000000,0
1721725200040000000,0
1721725200050000000,11
1721725200060000000,38
1721725200070000000,0
1721725200080000000,0
1721725200090000000,51
1721725200100000000,0
1721725200110000000,0
1721725200120000000,71
1721725200130000000,0
1721725200140000000,0
1721725200150000000,0
1721725200160000000,0
1721725200170000000,0
1721725200180000000,0
1721725200190000000,74
1721725200200000000,0
1721725200210000000,0
1721725200220000000,69
1721725200230000000,19
1721725200240000000,0
1721725200250000000,11
1721725200260000000,0
1721725200270000000,87
1721725200280000000,11
1721725200290000000,0
1721725200300000000,0
1721725200310000000,44
1721725200320000000,9
1721725200330000000,0
1721725200340000000,7
1721725200350000000,0
1721725200360000000,0
1721725200370000000,0
1721725200380000000,0
1721725200390000000,5
1721725200400000000,68
1721725200410000000,29
1721725200420000000,0
1721725200430000000,0
1721725200440000000,0
1721725200450000000,0
1721725200460000000,32
1721725200470000000,19
1721725200480000000,67
1721725200490000000,12
1721725200500000000,42
1721725200510000000,0
1721725200520000000,0
1721725200530000000,0
1721725200540000000,70
1721725200550000000,0
1721725200560000000,3
1721725200570000000,39
1721725200580000000,0
1721725200590000000,64
1721725200600000000,4
1721725200610000000,0
1721725200620000000,0
1721725200630000000,0
1721725200640000000,56
1721725200650000000,0
1721725200660000000,0
1721725200670000000,0
1721725200680000000,0
1721725200690000000,0
1721725200700000000,60
1721725200710000000,77
1721725200720000000,7
1721725200730000000,28
1721725200740000000,0
1721725200750000000,0
1721725200760000000,0
1721725200770000000,0
1721725200780000000,18
1721725200790000000,0
1721725200800000000,3
1721725200810000000,0
1721725200820000000,69
1721725200830000000,20
1721725200840000000,0
1721725200850000000,0
1721725200860000000,0
1721725200870000000,0
1721725200880000000,0
1721725200890000000,0
1721725200900000000,0
1721725200910000000,81
1721725200920000000,0
1721725200930000000,0
1721725200940000000,40
1721725200950000000,85
1721725200960000000,0
1721725200970000000,50
1721725200980000000,0
1721725200990000000,49
1721725201000000000,87
1721725201010000000,57
1721725201020000000,44
1721725201030000000,49
1721725201040000000,106
1721725201050000000,35
1721725201060000000,82
1721725201070000000,23
1721725201080000000,16
1721725201090000000,91
1721725201100000000,60
1721725201110000000,31
1721725201120000000,0
1721725201130000000,11
