timestamp_ns,value_rpm
1723021200000000000,77
1723021200010000000,5
1723021200020000000,17
1723021200030000000,92
1723021200040000000,87
1723021200050000000,0
1723021200060000000,0
1723021200070000000,0
1723021200080000000,0
1723021200090000000,0
1723021200100000000,41
1723021200110000000,9
1723021200120000000,127
1723021200130000000,111
1723021200140000000,0
1723021200150000000,121
1723021200160000000,0
1723021200170000000,0
1723021200180000000,0
1723021200190000000,0
1723021200200000000,0
1723021200210000000,25
1723021200220000000,0
1723021200230000000,35
1723021200240000000,93
1723021200250000000,10
1723021200260000000,18
1723021200270000000,0
1723021200280000000,146
1723021200290000000,0
1723021200300000000,0
1723021200310000000,0
1723021200320000000,0
1723021200330000000,55
1723021200340000000,4
1723021200350000000,0
1723021200360000000,0
1723021200370000000,73
1723021200380000000,148
1723021200390000000,0
1723021200400000000,0
1723021200410000000,0
1723021200420000000,0
1723021200430000000,115
1723021200440000000,0
1723021200450000000,9
1723021200460000000,49
1723021200470000000,24
1723021200480000000,75
1723021200490000000,62
1723021200500000000,115
1723021200510000000,0
1723021200520000000,83
1723021200530000000,0
1723021200540000000,25
1723021200550000000,0
1723021200560000000,0
1723021200570000000,0
1723021200580000000,0
1723021200590000000,22
1723021200600000000,11
1723021200610000000,0
1723021200620000000,93
1723021200630000000,0
1723021200640000000,28
1723021200650000000,53
1723021200660000000,0
1723021200670000000,114
1723021200680000000,5
1723021200690000000,0
1723021200700000000,0
1723021200710000000,81
1723021200720000000,58
1723021200730000000,122
1723021200740000000,0
1723021200750000000,61
1723021200760000000,0
1723021200770000000,184
1723021200780000000,33
1723021200790000000,9
1723021200800000000,0
1723021200810000000,66
1723021200820000000,0
1723021200830000000,48
1723021200840000000,0
1723021200850000000,0
1723021200860000000,64
1723021200870000000,19
1723021200880000000,0
1723021200890000000,58
1723021200900000000,0
1723021200910000000,0
1723021200920000000,0
1723021200930000000,146
1723021200940000000,0
1723021200950000000,0
1723021200960000000,55
1723021200970000000,60
1723021200980000000,0
1723021200990000000,69
1723021201000000000,0
1723021201010000000,0
1723021201020000000,0
1723021201030000000,0
1723021201040000000,0
1723021201050000000,91
1723021201060000000,18
1723021201070000000,0
1723021201080000000,80
1723021201090000000,19
1723021201100000000,66
1723021201110000000,58
1723021201120000000,18
1723021201130000000,0
1723021201140000000,0
1723021201150000000,0
1723021201160000000,0
1723021201170000000,89
1723021201180000000,0
1723021201190000000,0
1723021201200000000,47
1723021201210000000,20
1723021201220000000,41
1723021201230000000,0
1723021201240000000,150
1723021201250000000,0
1723021201260000000,55
1723021201270000000,50
1723021201280000000,0
1723021201290000000,0
1723021201300000000,28
1723021201310000000,0
1723021201320000000,0
1723021201330000000,0
1723021201340000000,44
1723021201350000000,23
1723021201360000000,107
1723021201370000000,60
1723021201380000000,42
1723021201390000000,0
