timestamp_ns,value_pct
1722243600000000000,0.000
1722243600010000000,0.000
1722243600020000000,0.135
1722243600030000000,0.000
1722243600040000000,0.000
1722243600050000000,0.008
1722243600060000000,0.000
1722243600070000000,0.256
1722243600080000000,0.000
1722243600090000000,0.000
1722243600100000000,0.000
1722243600110000000,0.167
1722243600120000000,0.000
1722243600130000000,0.111
1722243600140000000,0.176
1722243600150000000,0.084
1722243600160000000,0.000
1722243600170000000,0.000
1722243600180000000,0.098
1722243600190000000,0.000
1722243600200000000,0.000
1722243600210000000,0.000
1722243600220000000,0.000
1722243600230000000,0.022
1722243600240000000,0.000
1722243600250000000,0.000
1722243600260000000,0.000
1722243600270000000,0.000
1722243600280000000,0.000
1722243600290000000,0.000
1722243600300000000,0.182
1722243600310000000,0.000
1722243600320000000,0.067
1722243600330000000,0.000
1722243600340000000,0.041
1722243600350000000,0.000
1722243600360000000,0.000
1722243600370000000,0.000
1722243600380000000,0.000
1722243600390000000,0.000
1722243600400000000,0.047
1722243600410000000,0.167
1722243600420000000,0.000
1722243600430000000,0.054
1722243600440000000,0.186
1722243600450000000,0.000
1722243600460000000,0.061
1722243600470000000,0.000
1722243600480000000,0.188
1722243600490000000,0.041
1722243600500000000,0.111
1722243600510000000,0.188
1722243600520000000,0.054
1722243600530000000,0.151
1722243600540000000,0.000
1722243600550000000,0.046
1722243600560000000,0.066
1722243600570000000,0.118
1722243600580000000,0.000
1722243600590000000,0.000
1722243600600000000,0.000
1722243600610000000,0.350
1722243600620000000,0.004
1722243600630000000,0.000
1722243600640000000,0.000
1722243600650000000,0.213
1722243600660000000,0.129
1722243600670000000,0.096
1722243600680000000,0.000
1722243600690000000,0.000
1722243600700000000,0.012
1722243600710000000,0.198
1722243600720000000,0.034
1722243600730000000,0.150
1722243600740000000,0.049
1722243600750000000,0.205
1722243600760000000,0.000
1722243600770000000,0.150
1722243600780000000,0.053
1722243600790000000,0.000
1722243600800000000,0.061
1722243600810000000,0.000
1722243600820000000,0.000
1722243600830000000,0.000
1722243600840000000,0.000
1722243600850000000,0.043
1722243600860000000,0.152
1722243600870000000,0.042
1722243600880000000,0.000
1722243600890000000,0.000
1722243600900000000,0.013
1722243600910000000,0.000
1722243600920000000,0.000
1722243600930000000,0.138
1722243600940000000,0.000
1722243600950000000,0.036
1722243600960000000,0.029
1722243600970000000,0.173
1722243600980000000,0.000
1722243600990000000,0.129
1722243601000000000,0.000
1722243601010000000,0.000
1722243601020000000,0.013
1722243601030000000,0.000
1722243601040000000,0.000
1722243601050000000,0.139
1722243601060000000,0.155
1722243601070000000,0.084
1722243601080000000,0.000
1722243601090000000,0.000
1722243601100000000,0.070
1722243601110000000,0.125
1722243601120000000,0.145
1722243601130000000,0.000
1722243601140000000,0.000
1722243601150000000,0.000
1722243601160000000,0.000
1722243601170000000,0.000
1722243601180000000,0.116
1722243601190000000,0.000
1722243601200000000,0.000
1722243601210000000,0.008
1722243601220000000,0.116
1722243601230000000,0.002
1722243601240000000,0.156
1722243601250000000,0.000
1722243601260000000,0.000
1722243601270000000,0.103
1722243601280000000,0.215
1722243601290000000,0.000
1722243601300000000,0.005
1722243601310000000,0.031
1722243601320000000,0.063
1722243601330000000,0.279
1722243601340000000,0.100
1722243601350000000,0.021
1722243601360000000,0.072
1722243601370000000,0.000
1722243601380000000,0.084
1722243601390000000,0.205
1722243601400000000,0.057
1722243601410000000,0.000
1722243601420000000,0.151
1722243601430000000,0.023
1722243601440000000,0.000
1722243601450000000,0.180
1722243601460000000,0.009
1722243601470000000,0.000
1722243601480000000,0.076
1722243601490000000,0.000
1722243601500000000,0.000
1722243601510000000,0.288
1722243601520000000,0.133
1722243601530000000,0.000
1722243601540000000,0.000
1722243601550000000,0.000
1722243601560000000,0.000
1722243601570000000,0.005
1722243601580000000,0.048
1722243601590000000,0.018
1722243601600000000,0.080
1722243601610000000,0.103
1722243601620000000,0.000
1722243601630000000,0.000
1722243601640000000,0.000
1722243601650000000,0.000
1722243601660000000,0.129
1722243601670000000,0.000
1722243601680000000,0.075
1722243601690000000,0.103
1722243601700000000,0.000
1722243601710000000,0.066
1722243601720000000,0.028
1722243601730000000,0.124
1722243601740000000,0.000
1722243601750000000,0.181
1722243601760000000,0.169
1722243601770000000,0.098
1722243601780000000,0.000
1722243601790000000,0.000
1722243601800000000,0.163
1722243601810000000,0.019
1722243601820000000,0.169
1722243601830000000,0.001
1722243601840000000,0.206
1722243601850000000,0.000
1722243601860000000,0.225
1722243601870000000,0.000
1722243601880000000,0.000
1722243601890000000,0.013
1722243601900000000,0.000
1722243601910000000,0.000
1722243601920000000,0.286
1722243601930000000,0.216
1722243601940000000,0.162
1722243601950000000,0.164
1722243601960000000,0.000
1722243601970000000,0.016
1722243601980000000,0.000
1722243601990000000,0.000
1722243602000000000,0.000
1722243602009999999,0.193
1722243602020000000,0.072
1722243602029999999,0.545
1722243602040000000,1.052
1722243602049999999,0.903
1722243602060000000,1.202
1722243602069999999,1.047
1722243602080000000,1.423
1722243602089999999,1.682
1722243602100000000,2.360
1722243602109999999,1.943
1722243602120000000,2.647
1722243602130000000,2.525
1722243602140000000,2.611
1722243602150000000,2.871
1722243602160000000,3.239
1722243602170000000,3.346
1722243602180000000,3.686
1722243602190000000,4.339
1722243602200000000,4.022
1722243602210000000,4.073
1722243602220000000,4.867
1722243602230000000,4.404
1722243602240000000,4.784
1722243602250000000,5.065
1722243602260000000,5.497
1722243602270000000,5.006
1722243602280000000,5.534
1722243602290000000,5.991
1722243602300000000,6.649
1722243602310000000,5.908
1722243602320000000,6.331
1722243602330000000,6.841
1722243602340000000,6.635
1722243602350000000,7.280
1722243602360000000,7.240
1722243602370000000,6.764
1722243602380000000,7.246
1722243602390000000,7.686
1722243602400000000,7.621
1722243602410000000,8.478
1722243602420000000,8.161
1722243602430000000,9.364
1722243602440000000,8.906
1722243602450000000,8.880
1722243602460000000,9.268
1722243602470000000,9.512
1722243602480000000,9.583
1722243602490000000,9.796
1722243602500000000,10.379
1722243602510000000,9.918
1722243602520000000,10.548
1722243602530000000,10.766
1722243602540000000,10.238
1722243602550000000,10.931
1722243602560000000,10.745
1722243602570000000,11.460
1722243602580000000,12.032
1722243602590000000,11.499
1722243602600000000,12.105
