timestamp_ns,value_rpm
1720947600000000000,77
1720947600010000000,103
1720947600020000000,5
1720947600030000000,0
1720947600040000000,0
1720947600050000000,0
1720947600060000000,40
1720947600070000000,0
1720947600080000000,0
1720947600090000000,0
1720947600100000000,16
1720947600110000000,0
1720947600120000000,119
1720947600130000000,40
1720947600140000000,0
1720947600150000000,0
1720947600160000000,0
1720947600170000000,37
1720947600180000000,0
1720947600190000000,0
1720947600200000000,0
1720947600210000000,140
1720947600220000000,51
1720947600230000000,21
1720947600240000000,10
1720947600250000000,41
1720947600260000000,0
1720947600270000000,35
1720947600280000000,102
1720947600290000000,0
1720947600300000000,0
1720947600310000000,30
1720947600320000000,0
1720947600330000000,30
1720947600340000000,0
1720947600350000000,0
1720947600360000000,32
1720947600370000000,53
1720947600380000000,0
1720947600390000000,48
1720947600400000000,25
1720947600410000000,169
1720947600420000000,0
1720947600430000000,51
1720947600440000000,30
1720947600450000000,0
1720947600460000000,0
1720947600470000000,29
1720947600480000000,95
1720947600490000000,0
1720947600500000000,0
1720947600510000000,0
1720947600520000000,0
1720947600530000000,8
1720947600540000000,0
1720947600550000000,48
1720947600560000000,42
1720947600570000000,0
1720947600580000000,0
1720947600590000000,0
1720947600600000000,0
1720947600610000000,0
1720947600620000000,0
1720947600630000000,10
1720947600640000000,125
1720947600650000000,56
1720947600660000000,0
1720947600670000000,37
1720947600680000000,23
1720947600690000000,0
1720947600700000000,68
1720947600710000000,0
1720947600720000000,35
1720947600730000000,0
1720947600740000000,0
1720947600750000000,104
1720947600760000000,0
1720947600770000000,0
1720947600780000000,52
1720947600790000000,26
1720947600800000000,0
1720947600810000000,49
1720947600820000000,51
1720947600830000000,0
1720947600840000000,3
1720947600850000000,0
1720947600860000000,17
1720947600870000000,94
1720947600880000000,0
1720947600890000000,35
1720947600900000000,0
1720947600910000000,0
1720947600920000000,0
1720947600930000000,52
1720947600940000000,0
1720947600950000000,63
1720947600960000000,0
1720947600970000000,0
1720947600980000000,0
