timestamp_ns,value_K
1723021200000000000,300.16
1723021200010000000,299.92
1723021200020000000,299.24
1723021200030000000,301.01
1723021200040000000,300.63
1723021200050000000,299.55
1723021200060000000,300.37
1723021200070000000,300.57
1723021200080000000,300.31
1723021200090000000,299.73
1723021200100000000,299.63
1723021200110000000,299.72
1723021200120000000,301.44
1723021200130000000,299.27
1723021200140000000,300.43
1723021200150000000,299.82
1723021200160000000,300.78
1723021200170000000,299.97
1723021200180000000,300.77
1723021200190000000,300.03
1723021200200000000,299.52
1723021200210000000,299.80
1723021200220000000,300.36
1723021200230000000,299.89
1723021200240000000,298.62
1723021200250000000,300.01
1723021200260000000,300.38
1723021200270000000,298.88
1723021200280000000,299.79
1723021200290000000,299.90
1723021200300000000,300.04
1723021200310000000,300.06
1723021200320000000,300.67
1723021200330000000,299.91
1723021200340000000,300.23
1723021200350000000,299.65
1723021200360000000,300.26
1723021200370000000,299.50
1723021200380000000,300.45
1723021200390000000,300.27
1723021200400000000,300.36
1723021200410000000,299.48
1723021200420000000,300.24
1723021200430000000,299.98
1723021200440000000,300.40
1723021200450000000,300.60
1723021200460000000,300.24
1723021200470000000,299.61
1723021200480000000,299.49
1723021200490000000,299.56
1723021200500000000,299.21
1723021200510000000,300.33
1723021200520000000,299.89
1723021200530000000,300.59
1723021200540000000,300.38
1723021200550000000,300.01
1723021200560000000,300.12
1723021200570000000,299.41
1723021200580000000,299.77
1723021200590000000,300.00
1723021200600000000,299.95
1723021200610000000,299.53
1723021200620000000,300.69
1723021200630000000,299.41
1723021200640000000,299.29
1723021200650000000,299.87
1723021200660000000,300.33
1723021200670000000,300.34
1723021200680000000,300.47
1723021200690000000,299.96
1723021200700000000,300.16
1723021200710000000,300.26
1723021200720000000,300.51
1723021200730000000,299.85
1723021200740000000,300.80
1723021200750000000,299.63
1723021200760000000,299.52
1723021200770000000,299.96
1723021200780000000,299.83
1723021200790000000,299.87
1723021200800000000,298.89
1723021200810000000,299.42
1723021200820000000,299.85
1723021200830000000,299.25
1723021200840000000,299.85
1723021200850000000,299.85
1723021200860000000,300.25
1723021200870000000,299.80
1723021200880000000,300.25
1723021200890000000,298.95
1723021200900000000,300.20
1723021200910000000,300.32
1723021200920000000,300.14
1723021200930000000,299.58
1723021200940000000,300.00
1723021200950000000,300.20
1723021200960000000,300.43
1723021200970000000,300.18
1723021200980000000,300.11
1723021200990000000,299.52
1723021201000000000,299.30
1723021201010000000,300.15
1723021201020000000,300.20
1723021201030000000,299.41
1723021201040000000,299.46
1723021201050000000,299.66
1723021201060000000,299.82
1723021201070000000,300.64
1723021201080000000,301.01
1723021201090000000,300.23
1723021201100000000,299.96
1723021201110000000,299.80
1723021201120000000,299.81
1723021201130000000,300.05
1723021201140000000,300.24
1723021201150000000,300.27
1723021201160000000,300.43
1723021201170000000,300.24
1723021201180000000,299.37
1723021201190000000,300.24
1723021201200000000,300.13
1723021201210000000,299.91
1723021201220000000,300.38
1723021201230000000,300.18
1723021201240000000,300.21
1723021201250000000,299.21
1723021201260000000,300.18
1723021201270000000,299.86
1723021201280000000,298.91
1723021201290000000,299.58
1723021201300000000,300.19
1723021201310000000,300.34
1723021201320000000,300.65
1723021201330000000,300.07
1723021201340000000,299.71
1723021201350000000,300.43
1723021201360000000,300.42
1723021201370000000,300.33
1723021201380000000,299.63
1723021201390000000,299.91
1723021201400000000,299.99
1723021201410000000,299.61
1723021201420000000,300.25
1723021201430000000,298.66
1723021201440000000,300.51
1723021201450000000,300.02
1723021201460000000,300.47
1723021201470000000,299.77
1723021201480000000,299.98
1723021201490000000,299.94
1723021201500000000,299.32
1723021201510000000,299.95
1723021201520000000,300.18
1723021201530000000,299.30
1723021201540000000,299.98
1723021201550000000,299.54
1723021201560000000,299.60
1723021201570000000,300.35
1723021201580000000,300.14
1723021201590000000,299.81
1723021201600000000,299.84
1723021201610000000,299.81
1723021201620000000,300.07
1723021201630000000,300.11
1723021201640000000,299.72
1723021201650000000,299.59
1723021201660000000,300.34
1723021201670000000,299.91
1723021201680000000,299.79
1723021201690000000,299.83
1723021201700000000,299.39
1723021201710000000,299.87
1723021201720000000,299.54
1723021201730000000,300.30
1723021201740000000,300.92
1723021201750000000,299.17
1723021201760000000,300.48
1723021201770000000,300.60
1723021201780000000,299.91
1723021201790000000,299.56
1723021201800000000,300.17
1723021201810000000,299.85
1723021201820000000,299.62
1723021201830000000,299.14
1723021201840000000,299.23
1723021201850000000,299.56
1723021201860000000,299.64
1723021201870000000,300.53
1723021201880000000,299.74
1723021201890000000,299.83
1723021201900000000,298.88
1723021201910000000,299.98
1723021201920000000,299.21
1723021201930000000,300.42
1723021201940000000,300.37
1723021201950000000,299.81
1723021201960000000,299.32
1723021201970000000,300.71
1723021201980000000,299.24
1723021201990000000,299.58
1723021202000000000,299.43
1723021202009999999,300.31
1723021202020000000,299.48
1723021202029999999,299.18
1723021202040000000,298.26
1723021202049999999,299.13
1723021202060000000,296.24
1723021202069999999,295.54
1723021202080000000,293.47
1723021202089999999,294.85
1723021202100000000,293.48
1723021202109999999,293.08
1723021202120000000,293.11
1723021202130000000,295.14
1723021202140000000,291.45
1723021202150000000,291.10
1723021202160000000,290.37
1723021202170000000,291.28
1723021202180000000,289.81
1723021202190000000,288.15
1723021202200000000,289.55
1723021202210000000,289.35
1723021202220000000,285.19
1723021202230000000,288.93
1723021202240000000,286.80
1723021202250000000,285.47
1723021202260000000,286.22
1723021202270000000,285.00
1723021202280000000,284.57
1723021202290000000,284.93
1723021202300000000,284.01
1723021202310000000,283.50
1723021202320000000,279.26
1723021202330000000,281.54
1723021202340000000,281.08
1723021202350000000,282.15
1723021202360000000,280.15
1723021202370000000,279.61
1723021202380000000,278.97
1723021202390000000,280.01
1723021202400000000,276.79
1723021202410000000,278.08
1723021202420000000,278.33
1723021202430000000,275.32
1723021202440000000,275.19
1723021202450000000,275.74
1723021202460000000,273.66
1723021202470000000,273.29
1723021202480000000,272.00
1723021202490000000,273.19
1723021202500000000,272.11
1723021202510000000,272.36
1723021202520000000,272.33
1723021202530000000,271.27
1723021202540000000,271.49
1723021202550000000,268.64
1723021202560000000,268.17
