timestamp_ns,value_rpm
1722243600000000000,9
1722243600010000000,199
1722243600020000000,90
1722243600030000000,0
1722243600040000000,0
1722243600050000000,0
1722243600060000000,154
1722243600070000000,0
1722243600080000000,0
1722243600090000000,19
1722243600100000000,0
1722243600110000000,0
1722243600120000000,51
1722243600130000000,0
1722243600140000000,0
1722243600150000000,0
1722243600160000000,0
1722243600170000000,49
1722243600180000000,0
1722243600190000000,130
1722243600200000000,5
1722243600210000000,0
1722243600220000000,0
1722243600230000000,165
1722243600240000000,58
1722243600250000000,0
1722243600260000000,160
1722243600270000000,43
1722243600280000000,103
1722243600290000000,0
1722243600300000000,46
1722243600310000000,100
1722243600320000000,0
1722243600330000000,70
1722243600340000000,2
1722243600350000000,102
1722243600360000000,51
1722243600370000000,42
1722243600380000000,0
1722243600390000000,0
1722243600400000000,0
1722243600410000000,0
1722243600420000000,64
1722243600430000000,0
1722243600440000000,32
1722243600450000000,0
1722243600460000000,156
1722243600470000000,0
1722243600480000000,56
1722243600490000000,105
1722243600500000000,0
1722243600510000000,18
1722243600520000000,0
1722243600530000000,39
1722243600540000000,0
1722243600550000000,0
1722243600560000000,79
1722243600570000000,97
1722243600580000000,109
1722243600590000000,0
1722243600600000000,104
1722243600610000000,0
1722243600620000000,0
1722243600630000000,0
1722243600640000000,35
1722243600650000000,0
1722243600660000000,0
1722243600670000000,0
1722243600680000000,0
1722243600690000000,145
1722243600700000000,248
1722243600710000000,7
1722243600720000000,36
1722243600730000000,0
1722243600740000000,37
1722243600750000000,60
1722243600760000000,0
1722243600770000000,0
1722243600780000000,0
1722243600790000000,0
1722243600800000000,37
1722243600810000000,0
1722243600820000000,52
1722243600830000000,0
1722243600840000000,65
1722243600850000000,167
1722243600860000000,113
1722243600870000000,0
1722243600880000000,73
1722243600890000000,23
1722243600900000000,0
1722243600910000000,0
1722243600920000000,0
1722243600930000000,54
1722243600940000000,0
1722243600950000000,21
1722243600960000000,173
1722243600970000000,73
1722243600980000000,12
1722243600990000000,142
1722243601000000000,15
1722243601010000000,0
1722243601020000000,0
1722243601030000000,135
1722243601040000000,0
1722243601050000000,59
1722243601060000000,0
1722243601070000000,0
1722243601080000000,0
1722243601090000000,0
1722243601100000000,63
1722243601110000000,50
1722243601120000000,0
1722243601130000000,69
1722243601140000000,0
1722243601150000000,0
1722243601160000000,60
1722243601170000000,0
1722243601180000000,24
1722243601190000000,61
1722243601200000000,43
1722243601210000000,0
1722243601220000000,21
1722243601230000000,0
1722243601240000000,0
1722243601250000000,0
1722243601260000000,0
1722243601270000000,0
1722243601280000000,0
1722243601290000000,0
1722243601300000000,0
1722243601310000000,37
1722243601320000000,0
1722243601330000000,108
1722243601340000000,21
1722243601350000000,0
1722243601360000000,85
1722243601370000000,52
1722243601380000000,0
1722243601390000000,0
1722243601400000000,0
1722243601410000000,0
1722243601420000000,56
1722243601430000000,0
1722243601440000000,0
1722243601450000000,0
1722243601460000000,0
1722243601470000000,16
1722243601480000000,0
1722243601490000000,105
1722243601500000000,13
1722243601510000000,0
1722243601520000000,33
1722243601530000000,0
1722243601540000000,102
1722243601550000000,114
1722243601560000000,0
1722243601570000000,64
1722243601580000000,8
1722243601590000000,20
1722243601600000000,25
