timestamp_ns,value_ustrain
1722762000000000000,2.817
1722762000010000000,0.217
1722762000020000000,-4.079
1722762000030000000,1.701
1722762000040000000,-4.596
1722762000050000000,-2.957
1722762000060000000,-0.198
1722762000070000000,0.667
1722762000080000000,4.452
1722762000090000000,-2.373
1722762000100000000,1.053
1722762000110000000,-0.841
1722762000120000000,-3.948
1722762000130000000,0.436
1722762000140000000,4.267
1722762000150000000,1.964
1722762000160000000,0.457
1722762000170000000,0.928
1722762000180000000,0.166
1722762000190000000,-1.351
1722762000200000000,0.110
1722762000210000000,-2.449
1722762000220000000,-1.309
1722762000230000000,-5.088
1722762000240000000,-0.403
1722762000250000000,-6.096
1722762000260000000,-3.699
1722762000270000000,-0.828
1722762000280000000,1.964
1722762000290000000,-1.733
1722762000300000000,4.189
1722762000310000000,0.511
1722762000320000000,4.344
1722762000330000000,-0.623
1722762000340000000,-1.438
1722762000350000000,2.623
1722762000360000000,-1.213
1722762000370000000,-0.072
1722762000380000000,0.775
1722762000390000000,-1.459
1722762000400000000,0.532
1722762000410000000,-4.304
1722762000420000000,-2.206
1722762000430000000,2.707
1722762000440000000,-0.820
1722762000450000000,-3.212
1722762000460000000,-3.258
1722762000470000000,-2.007
1722762000480000000,-3.271
1722762000490000000,0.193
1722762000500000000,2.165
1722762000510000000,-2.731
1722762000520000000,2.876
1722762000530000000,4.525
1722762000540000000,-0.982
1722762000550000000,-2.392
1722762000560000000,-1.486
1722762000570000000,0.045
1722762000580000000,1.575
1722762000590000000,-4.324
1722762000600000000,0.122
1722762000610000000,1.250
1722762000620000000,4.516
1722762000630000000,-2.086
1722762000640000000,2.722
1722762000650000000,-2.902
1722762000660000000,1.669
1722762000670000000,-2.374
1722762000680000000,-0.278
1722762000690000000,-3.659
1722762000700000000,-0.388
1722762000710000000,-2.041
1722762000720000000,-1.687
1722762000730000000,-4.062
1722762000740000000,0.211
1722762000750000000,1.750
1722762000760000000,-3.337
1722762000770000000,1.000
1722762000780000000,2.221
1722762000790000000,5.635
1722762000800000000,-2.669
1722762000810000000,-3.032
1722762000820000000,3.465
1722762000830000000,-3.793
1722762000840000000,3.626
1722762000850000000,1.231
1722762000860000000,-0.549
1722762000870000000,-0.171
1722762000880000000,1.251
1722762000890000000,1.288
1722762000900000000,2.828
1722762000910000000,-1.093
1722762000920000000,-1.760
1722762000930000000,-4.915
1722762000940000000,-0.506
1722762000950000000,3.844
1722762000960000000,0.036
1722762000970000000,0.705
1722762000980000000,-1.020
1722762000990000000,0.065
1722762001000000000,0.508
1722762001010000000,-2.246
1722762001020000000,1.115
1722762001030000000,-0.869
1722762001040000000,-6.101
1722762001050000000,5.689
1722762001060000000,4.074
1722762001070000000,-4.628
1722762001080000000,-3.856
1722762001090000000,-3.246
1722762001100000000,-4.521
1722762001110000000,-2.906
1722762001120000000,-1.349
1722762001130000000,0.817
1722762001140000000,-2.786
1722762001150000000,1.233
1722762001160000000,0.114
1722762001170000000,-4.222
1722762001180000000,2.376
1722762001190000000,1.118
1722762001200000000,2.553
1722762001210000000,-1.123
1722762001220000000,-0.132
1722762001230000000,-1.388
1722762001240000000,-7.234
1722762001250000000,1.621
1722762001260000000,3.374
1722762001270000000,0.256
1722762001280000000,-4.416
1722762001290000000,-0.747
1722762001300000000,1.316
1722762001310000000,-3.297
1722762001320000000,-2.514
1722762001330000000,-1.515
1722762001340000000,5.023
1722762001350000000,-0.149
1722762001360000000,-1.228
1722762001370000000,-0.614
1722762001380000000,-1.246
1722762001390000000,-1.459
1722762001400000000,-1.109
1722762001410000000,0.582
1722762001420000000,-0.084
1722762001430000000,-1.915
1722762001440000000,1.573
1722762001450000000,-3.419
1722762001460000000,-6.251
1722762001470000000,-0.456
1722762001480000000,0.117
1722762001490000000,1.053
1722762001500000000,-2.050
1722762001510000000,4.870
1722762001520000000,0.973
1722762001530000000,-1.002
1722762001540000000,-0.315
1722762001550000000,0.078
1722762001560000000,-0.512
1722762001570000000,0.411
1722762001580000000,-0.017
1722762001590000000,0.113
1722762001600000000,1.044
1722762001610000000,-2.103
1722762001620000000,0.148
1722762001630000000,-0.651
1722762001640000000,5.030
1722762001650000000,2.966
1722762001660000000,4.483
1722762001670000000,2.203
1722762001680000000,-1.093
1722762001690000000,-0.631
1722762001700000000,3.823
1722762001710000000,0.787
1722762001720000000,-2.601
1722762001730000000,-3.524
1722762001740000000,-0.857
1722762001750000000,3.859
1722762001760000000,-1.479
1722762001770000000,1.162
1722762001780000000,-3.766
1722762001790000000,-7.510
1722762001800000000,-0.821
1722762001810000000,-4.227
1722762001820000000,-0.726
1722762001830000000,-1.754
1722762001840000000,-3.836
1722762001850000000,-1.976
1722762001860000000,3.397
1722762001870000000,1.016
1722762001880000000,1.578
1722762001890000000,-0.687
1722762001900000000,0.084
1722762001910000000,1.294
1722762001920000000,0.730
1722762001930000000,0.187
1722762001940000000,-4.859
1722762001950000000,1.057
1722762001960000000,0.867
1722762001970000000,-4.503
1722762001980000000,-4.074
1722762001990000000,-0.809
1722762002000000000,-1.359
1722762002009999999,8.635
1722762002020000000,14.055
1722762002029999999,10.027
1722762002040000000,-9.475
1722762002049999999,11.500
1722762002060000000,17.418
1722762002069999999,14.810
1722762002080000000,8.990
1722762002089999999,8.210
1722762002100000000,17.704
1722762002109999999,8.282
1722762002120000000,10.922
1722762002130000000,15.420
1722762002140000000,26.399
1722762002150000000,21.012
1722762002160000000,18.200
1722762002170000000,29.647
1722762002180000000,18.701
1722762002190000000,15.530
1722762002200000000,26.523
1722762002210000000,30.514
1722762002220000000,18.715
1722762002230000000,26.891
1722762002240000000,41.865
1722762002250000000,43.359
1722762002260000000,45.760
1722762002270000000,33.363
1722762002280000000,42.839
1722762002290000000,25.496
1722762002300000000,48.021
1722762002310000000,56.009
1722762002320000000,56.101
1722762002330000000,47.173
1722762002340000000,41.009
1722762002350000000,44.873
1722762002360000000,38.910
1722762002370000000,58.216
1722762002380000000,52.766
1722762002390000000,50.978
1722762002400000000,61.770
1722762002410000000,54.773
1722762002420000000,61.410
1722762002430000000,55.290
1722762002440000000,60.116
1722762002450000000,59.224
1722762002460000000,53.718
1722762002470000000,59.435
1722762002480000000,54.010
1722762002490000000,64.348
1722762002500000000,78.017
1722762002510000000,69.136
1722762002520000000,80.368
1722762002530000000,62.795
1722762002540000000,62.849
1722762002550000000,88.170
1722762002560000000,78.187
1722762002570000000,72.853
1722762002580000000,69.318
1722762002590000000,77.769
1722762002600000000,88.661
1722762002610000000,95.639
1722762002620000000,79.527
1722762002630000000,76.261
1722762002640000000,87.915
1722762002650000000,80.755
1722762002660000000,99.241
1722762002670000000,91.774
1722762002680000000,90.222
1722762002690000000,100.555
1722762002700000000,71.266
1722762002710000000,92.276
1722762002720000000,90.339
1722762002730000000,94.521
1722762002740000000,109.122
1722762002750000000,93.383
1722762002760000000,100.046
1722762002770000000,105.650
1722762002780000000,107.060
1722762002790000000,113.089
1722762002800000000,101.447
1722762002810000000,104.874
1722762002820000000,112.039
1722762002830000000,101.063
1722762002840000000,121.618
1722762002850000000,99.134
1722762002860000000,112.471
1722762002870000000,119.160
1722762002880000000,118.503
1722762002890000000,113.440
1722762002900000000,124.411
1722762002910000000,125.811
1722762002920000000,121.229
1722762002930000000,137.277
1722762002940000000,127.365
1722762002950000000,134.787
1722762002960000000,129.344
1722762002970000000,138.386
1722762002980000000,140.150
1722762002990000000,138.690
1722762003000000000,140.235
1722762003010000000,150.759
1722762003020000000,151.025
1722762003030000000,158.489
1722762003040000000,141.813
1722762003050000000,140.742
1722762003060000000,150.475
1722762003070000000,140.355
1722762003080000000,158.216
1722762003090000000,161.358
1722762003100000000,153.997
1722762003110000000,154.254
1722762003120000000,150.906
1722762003130000000,149.091
1722762003140000000,151.536
1722762003150000000,140.857
1722762003160000000,147.919
1722762003170000000,157.088
1722762003180000000,151.455
1722762003190000000,152.332
1722762003200000000,149.595
1722762003210000000,156.594
1722762003220000000,157.516
1722762003230000000,148.412
1722762003240000000,150.878
1722762003250000000,147.237
1722762003260000000,157.478
1722762003270000000,158.252
1722762003280000000,158.893
1722762003290000000,142.965
1722762003300000000,147.556
1722762003310000000,150.930
1722762003320000000,150.128
1722762003330000000,162.602
1722762003340000000,153.931
1722762003350000000,170.713
1722762003360000000,147.809
1722762003370000000,160.480
1722762003380000000,160.141
1722762003390000000,160.041
1722762003400000000,154.815
1722762003410000000,147.054
1722762003420000000,149.811
1722762003430000000,157.457
1722762003440000000,149.518
1722762003450000000,143.515
1722762003460000000,149.022
1722762003470000000,158.005
1722762003480000000,156.905
1722762003490000000,165.055
1722762003500000000,158.265
1722762003510000000,152.470
1722762003520000000,156.809
1722762003530000000,156.755
1722762003540000000,157.673
1722762003550000000,152.334
1722762003560000000,168.464
1722762003570000000,152.329
1722762003580000000,156.804
1722762003590000000,169.366
1722762003600000000,160.772
1722762003610000000,170.310
1722762003620000000,149.634
1722762003630000000,154.051
1722762003640000000,159.355
1722762003650000000,162.041
1722762003660000000,161.039
1722762003670000000,180.475
1722762003680000000,168.563
1722762003690000000,162.545
1722762003700000000,164.313
1722762003710000000,161.023
1722762003720000000,163.857
1722762003730000000,167.733
1722762003740000000,174.515
1722762003750000000,157.411
1722762003760000000,172.261
1722762003770000000,171.943
1722762003780000000,171.607
1722762003790000000,173.689
1722762003800000000,154.506
1722762003810000000,161.404
1722762003820000000,176.011
1722762003830000000,166.044
1722762003840000000,174.158
1722762003850000000,169.864
1722762003860000000,171.735
1722762003870000000,165.891
1722762003880000000,164.993
1722762003890000000,171.624
1722762003900000000,173.084
1722762003910000000,152.189
1722762003920000000,176.768
1722762003930000000,176.977
1722762003940000000,154.354
1722762003950000000,183.369
1722762003960000000,170.955
1722762003970000000,185.944
1722762003980000000,176.773
1722762003990000000,183.153
1722762004000000000,185.277
1722762004010000000,180.084
1722762004019999999,181.810
1722762004030000000,178.788
1722762004040000000,198.017
1722762004050000000,173.543
1722762004059999999,177.506
1722762004070000000,170.804
1722762004080000000,180.372
1722762004090000000,179.512
1722762004099999999,171.026
1722762004110000000,175.120
1722762004120000000,178.225
1722762004130000000,173.216
1722762004139999999,179.224
1722762004150000000,181.815
1722762004160000000,178.028
1722762004170000000,201.275
1722762004179999999,183.546
1722762004190000000,181.708
1722762004200000000,185.992
1722762004210000000,183.152
1722762004219999999,183.070
1722762004230000000,197.389
1722762004240000000,194.682
1722762004250000000,187.721
1722762004260000000,198.834
1722762004269999999,188.549
1722762004280000000,195.029
1722762004290000000,186.168
1722762004300000000,189.956
1722762004310000000,201.870
1722762004320000000,207.892
1722762004330000000,184.337
1722762004340000000,199.362
1722762004350000000,207.011
1722762004360000000,203.318
1722762004370000000,195.669
1722762004380000000,186.214
1722762004390000000,204.126
1722762004400000000,195.220
1722762004410000000,194.265
1722762004420000000,189.314
1722762004430000000,206.902
1722762004440000000,199.311
1722762004450000000,213.550
1722762004460000000,199.673
1722762004470000000,214.181
1722762004480000000,202.254
1722762004490000000,201.692
1722762004500000000,206.042
1722762004510000000,211.044
1722762004520000000,217.000
1722762004530000000,216.461
1722762004540000000,203.644
1722762004550000000,212.112
1722762004560000000,197.007
1722762004570000000,218.715
1722762004580000000,215.381
1722762004590000000,219.413
1722762004600000000,218.199
1722762004610000000,224.627
1722762004620000000,217.979
1722762004630000000,232.465
1722762004640000000,212.014
1722762004650000000,218.603
1722762004660000000,227.743
1722762004670000000,226.276
1722762004680000000,220.627
1722762004690000000,226.219
1722762004700000000,226.573
1722762004710000000,229.172
1722762004720000000,223.331
1722762004730000000,232.880
1722762004740000000,229.034
1722762004750000000,225.920
1722762004760000000,234.007
1722762004770000000,228.080
1722762004780000000,232.791
1722762004790000000,228.767
1722762004800000000,219.701
1722762004810000000,235.895
1722762004820000000,247.581
1722762004830000000,236.750
1722762004840000000,247.075
1722762004850000000,239.932
1722762004860000000,245.449
1722762004870000000,238.839
1722762004880000000,239.822
1722762004890000000,235.058
1722762004900000000,239.607
1722762004910000000,232.581
1722762004920000000,237.651
1722762004930000000,242.153
1722762004940000000,244.941
1722762004950000000,255.606
1722762004960000000,240.361
1722762004970000000,252.812
1722762004980000000,248.685
1722762004990000000,255.217
1722762005000000000,248.163
1722762005010000000,258.529
1722762005020000000,256.618
1722762005030000000,252.592
1722762005040000000,259.345
1722762005050000000,260.507
1722762005060000000,266.352
1722762005070000000,265.309
1722762005080000000,262.326
1722762005090000000,269.921
1722762005100000000,261.098
1722762005110000000,266.382
1722762005120000000,271.948
1722762005130000000,258.515
1722762005140000000,279.464
1722762005150000000,275.357
1722762005160000000,260.270
1722762005170000000,267.636
1722762005180000000,267.132
1722762005190000000,255.377
1722762005200000000,274.947
1722762005210000000,266.036
1722762005220000000,272.429
1722762005230000000,272.483
1722762005240000000,277.312
1722762005250000000,275.916
1722762005260000000,270.530
1722762005270000000,259.124
1722762005280000000,293.384
1722762005290000000,281.879
1722762005300000000,292.294
1722762005310000000,278.532
1722762005320000000,290.047
1722762005330000000,285.991
1722762005340000000,288.251
1722762005350000000,271.650
1722762005360000000,292.237
1722762005370000000,295.537
1722762005380000000,280.466
1722762005390000000,301.079
1722762005400000000,289.657
1722762005410000000,291.639
1722762005420000000,288.319
1722762005430000000,291.565
1722762005440000000,304.536
1722762005450000000,289.756
1722762005460000000,289.588
1722762005470000000,292.377
1722762005480000000,310.937
1722762005490000000,308.510
1722762005500000000,298.426
1722762005510000000,298.686
1722762005520000000,310.123
1722762005530000000,304.075
1722762005540000000,318.262
1722762005550000000,316.938
1722762005560000000,315.917
1722762005570000000,323.507
1722762005580000000,327.152
1722762005590000000,307.994
1722762005600000000,318.758
1722762005610000000,322.639
1722762005620000000,306.692
1722762005630000000,318.311
1722762005640000000,315.084
1722762005650000000,318.842
1722762005660000000,322.327
1722762005670000000,317.942
1722762005680000000,337.608
1722762005690000000,319.048
1722762005700000000,339.057
1722762005710000000,331.421
1722762005720000000,326.752
1722762005730000000,312.730
1722762005740000000,316.892
1722762005750000000,332.565
1722762005760000000,329.946
1722762005770000000,326.775
1722762005780000000,333.988
1722762005790000000,339.172
1722762005800000000,334.963
1722762005810000000,342.447
1722762005820000000,335.297
1722762005830000000,346.635
1722762005840000000,326.909
1722762005850000000,336.909
1722762005860000000,342.540
1722762005870000000,334.101
1722762005880000000,332.761
1722762005890000000,337.300
1722762005900000000,330.154
1722762005910000000,333.081
1722762005920000000,339.530
1722762005930000000,362.177
1722762005940000000,350.550
1722762005950000000,347.435
1722762005960000000,346.988
1722762005970000000,350.451
1722762005980000000,341.011
1722762005990000000,354.660
1722762006000000000,346.692
1722762006010000000,349.470
1722762006020000000,367.184
1722762006030000000,357.119
1722762006040000000,349.360
1722762006050000000,355.335
1722762006060000000,359.298
1722762006070000000,362.714
1722762006080000000,367.345
1722762006090000000,338.250
1722762006100000000,375.794
1722762006110000000,367.607
1722762006120000000,359.368
1722762006130000000,368.232
1722762006140000000,352.065
1722762006150000000,364.852
1722762006160000000,355.097
1722762006170000000,360.921
1722762006180000000,356.883
1722762006190000000,364.072
1722762006200000000,359.192
1722762006210000000,370.888
1722762006220000000,383.863
1722762006230000000,370.177
1722762006240000000,374.774
1722762006250000000,372.324
1722762006260000000,383.014
1722762006270000000,374.757
1722762006280000000,376.919
1722762006290000000,372.978
1722762006300000000,385.886
1722762006310000000,382.240
1722762006320000000,389.913
1722762006330000000,370.125
1722762006340000000,387.389
1722762006350000000,391.174
1722762006360000000,384.726
1722762006370000000,371.647
1722762006380000000,386.626
1722762006390000000,373.953
1722762006400000000,375.732
1722762006410000000,385.671
1722762006420000000,376.943
1722762006430000000,384.162
1722762006440000000,389.540
1722762006450000000,392.615
1722762006460000000,393.622
1722762006470000000,400.411
1722762006480000000,398.313
1722762006490000000,379.439
1722762006500000000,385.224
1722762006510000000,375.394
1722762006520000000,394.268
1722762006530000000,383.905
1722762006540000000,394.950
1722762006550000000,391.511
1722762006560000000,396.663
1722762006570000000,402.829
1722762006580000000,405.732
1722762006590000000,392.961
1722762006600000000,384.890
1722762006610000000,396.488
1722762006620000000,394.469
1722762006630000000,409.286
1722762006640000000,405.197
1722762006650000000,401.898
1722762006660000000,397.888
1722762006670000000,387.600
1722762006680000000,399.968
1722762006690000000,405.715
1722762006700000000,402.906
1722762006710000000,401.907
1722762006720000000,401.107
1722762006730000000,397.479
1722762006740000000,398.548
1722762006750000000,406.997
1722762006760000000,411.873
1722762006770000000,399.599
1722762006780000000,402.057
1722762006790000000,415.570
1722762006800000000,403.224
1722762006810000000,405.868
1722762006820000000,398.260
1722762006830000000,399.809
