timestamp_ns,value_rpm
1721984400000000000,77
1721984400010000000,1
1721984400020000000,0
1721984400030000000,0
1721984400040000000,106
1721984400050000000,116
1721984400060000000,109
1721984400070000000,0
1721984400080000000,8
1721984400090000000,46
1721984400100000000,185
1721984400110000000,45
1721984400120000000,0
1721984400130000000,0
1721984400140000000,167
1721984400150000000,0
1721984400160000000,54
1721984400170000000,71
1721984400180000000,24
1721984400190000000,113
1721984400200000000,0
1721984400210000000,18
1721984400220000000,163
1721984400230000000,0
1721984400240000000,0
1721984400250000000,0
1721984400260000000,56
1721984400270000000,0
1721984400280000000,70
1721984400290000000,0
1721984400300000000,0
1721984400310000000,139
1721984400320000000,0
1721984400330000000,38
1721984400340000000,0
1721984400350000000,0
1721984400360000000,8
1721984400370000000,0
1721984400380000000,0
1721984400390000000,52
1721984400400000000,80
1721984400410000000,0
1721984400420000000,0
1721984400430000000,0
1721984400440000000,0
1721984400450000000,0
1721984400460000000,113
1721984400470000000,0
1721984400480000000,79
1721984400490000000,6
1721984400500000000,0
1721984400510000000,0
1721984400520000000,1
1721984400530000000,45
1721984400540000000,184
1721984400550000000,0
1721984400560000000,0
1721984400570000000,0
1721984400580000000,136
1721984400590000000,0
1721984400600000000,0
1721984400610000000,0
1721984400620000000,42
1721984400630000000,0
1721984400640000000,8
1721984400650000000,0
1721984400660000000,0
1721984400670000000,9
1721984400680000000,84
1721984400690000000,0
1721984400700000000,0
1721984400710000000,57
1721984400720000000,0
1721984400730000000,34
1721984400740000000,1
1721984400750000000,0
1721984400760000000,0
1721984400770000000,30
1721984400780000000,0
1721984400790000000,89
1721984400800000000,34
1721984400810000000,0
1721984400820000000,102
1721984400830000000,12
1721984400840000000,32
1721984400850000000,143
1721984400860000000,0
1721984400870000000,17
1721984400880000000,0
1721984400890000000,0
1721984400900000000,16
1721984400910000000,0
1721984400920000000,73
1721984400930000000,87
1721984400940000000,70
1721984400950000000,0
1721984400960000000,0
1721984400970000000,0
1721984400980000000,1
1721984400990000000,0
1721984401000000000,0
1721984401010000000,0
1721984401020000000,0
1721984401030000000,0
1721984401040000000,0
1721984401050000000,0
1721984401060000000,0
1721984401070000000,21
1721984401080000000,54
1721984401090000000,28
1721984401100000000,92
1721984401110000000,0
1721984401120000000,0
1721984401130000000,10
1721984401140000000,1
1721984401150000000,55
1721984401160000000,32
1721984401170000000,36
1721984401180000000,0
1721984401190000000,1
1721984401200000000,38
1721984401210000000,33
