timestamp_ns,value_K
1724058000000000000,301.62
1724058000010000000,299.07
1724058000020000000,293.19
1724058000030000000,297.46
1724058000040000000,290.71
1724058000050000000,307.52
1724058000060000000,306.17
1724058000070000000,291.45
1724058000080000000,296.86
1724058000090000000,299.21
1724058000100000000,301.07
1724058000110000000,302.56
1724058000120000000,296.50
1724058000130000000,301.47
1724058000140000000,301.01
1724058000150000000,301.33
1724058000160000000,299.87
1724058000170000000,293.48
1724058000180000000,299.52
1724058000190000000,307.31
1724058000200000000,302.28
1724058000210000000,312.76
1724058000220000000,303.76
1724058000230000000,295.28
1724058000240000000,297.92
1724058000250000000,293.46
1724058000260000000,312.52
1724058000270000000,304.66
1724058000280000000,298.65
1724058000290000000,291.24
1724058000300000000,302.59
1724058000310000000,307.33
1724058000320000000,309.03
1724058000330000000,308.70
1724058000340000000,284.46
1724058000350000000,300.14
1724058000360000000,293.59
1724058000370000000,305.02
1724058000380000000,306.58
1724058000390000000,289.05
1724058000400000000,295.97
1724058000410000000,296.95
1724058000420000000,295.13
1724058000430000000,305.60
1724058000440000000,303.63
1724058000450000000,303.83
1724058000460000000,303.32
1724058000470000000,292.94
1724058000480000000,306.49
1724058000490000000,302.93
1724058000500000000,307.05
1724058000510000000,306.20
1724058000520000000,305.55
1724058000530000000,296.41
1724058000540000000,291.86
1724058000550000000,296.54
1724058000560000000,300.40
1724058000570000000,292.89
1724058000580000000,294.37
1724058000590000000,301.17
1724058000600000000,305.56
1724058000610000000,289.79
1724058000620000000,301.82
1724058000630000000,289.53
1724058000640000000,300.55
1724058000650000000,301.99
1724058000660000000,296.65
1724058000670000000,294.44
1724058000680000000,298.72
1724058000690000000,303.42
1724058000700000000,304.16
1724058000710000000,288.52
1724058000720000000,300.75
1724058000730000000,304.63
1724058000740000000,303.19
1724058000750000000,296.45
1724058000760000000,301.89
1724058000770000000,306.85
1724058000780000000,300.47
1724058000790000000,297.76
1724058000800000000,305.07
1724058000810000000,297.20
1724058000820000000,294.73
1724058000830000000,297.82
1724058000840000000,292.49
1724058000850000000,294.25
