timestamp_ns,value_rpm
1720947600000000000,0
1720947600010000000,0
1720947600020000000,46
1720947600030000000,165
1720947600040000000,0
1720947600050000000,29
1720947600060000000,21
1720947600070000000,0
1720947600080000000,88
1720947600090000000,80
1720947600100000000,0
1720947600110000000,0
1720947600120000000,0
1720947600130000000,0
1720947600140000000,0
1720947600150000000,16
1720947600160000000,98
1720947600170000000,117
1720947600180000000,64
1720947600190000000,0
1720947600200000000,0
1720947600210000000,16
1720947600220000000,54
1720947600230000000,0
1720947600240000000,0
1720947600250000000,0
1720947600260000000,0
1720947600270000000,25
1720947600280000000,37
1720947600290000000,0
1720947600300000000,0
1720947600310000000,94
1720947600320000000,97
1720947600330000000,0
1720947600340000000,0
1720947600350000000,0
1720947600360000000,0
1720947600370000000,37
1720947600380000000,0
1720947600390000000,50
1720947600400000000,0
1720947600410000000,32
1720947600420000000,123
1720947600430000000,145
1720947600440000000,0
1720947600450000000,0
1720947600460000000,0
1720947600470000000,110
1720947600480000000,64
1720947600490000000,0
1720947600500000000,46
1720947600510000000,0
1720947600520000000,10
1720947600530000000,0
1720947600540000000,30
1720947600550000000,74
1720947600560000000,0
1720947600570000000,0
1720947600580000000,0
1720947600590000000,39
1720947600600000000,0
1720947600610000000,0
1720947600620000000,93
1720947600630000000,0
1720947600640000000,0
1720947600650000000,130
1720947600660000000,0
1720947600670000000,116
1720947600680000000,74
1720947600690000000,68
1720947600700000000,26
1720947600710000000,15
1720947600720000000,0
1720947600730000000,75
1720947600740000000,0
1720947600750000000,36
1720947600760000000,2
1720947600770000000,40
1720947600780000000,0
1720947600790000000,73
1720947600800000000,56
1720947600810000000,0
1720947600820000000,3
1720947600830000000,51
1720947600840000000,25
1720947600850000000,40
1720947600860000000,0
1720947600870000000,0
1720947600880000000,71
1720947600890000000,79
1720947600900000000,54
1720947600910000000,0
1720947600920000000,174
1720947600930000000,0
1720947600940000000,100
1720947600950000000,69
1720947600960000000,19
1720947600970000000,87
1720947600980000000,0
1720947600990000000,2
1720947601000000000,52
1720947601010000000,45
1720947601020000000,34
1720947601030000000,122
1720947601040000000,0
1720947601050000000,0
1720947601060000000,0
1720947601070000000,0
1720947601080000000,0
