timestamp_ns,value_K
1721984400000000000,300.12
1721984400010000000,299.77
1721984400020000000,299.98
1721984400030000000,300.36
1721984400040000000,300.04
1721984400050000000,299.89
1721984400060000000,300.14
1721984400070000000,300.34
1721984400080000000,300.01
1721984400090000000,300.24
1721984400100000000,300.12
1721984400110000000,300.06
1721984400120000000,299.79
1721984400130000000,299.68
1721984400140000000,299.98
1721984400150000000,299.89
1721984400160000000,300.17
1721984400170000000,299.86
1721984400180000000,300.32
1721984400190000000,300.03
1721984400200000000,300.35
1721984400210000000,300.01
1721984400220000000,299.91
1721984400230000000,300.23
1721984400240000000,300.30
1721984400250000000,300.14
1721984400260000000,299.78
1721984400270000000,300.13
1721984400280000000,300.27
1721984400290000000,300.01
1721984400300000000,300.07
1721984400310000000,300.30
1721984400320000000,299.77
1721984400330000000,300.18
1721984400340000000,300.10
1721984400350000000,299.73
1721984400360000000,299.70
1721984400370000000,299.70
1721984400380000000,299.40
1721984400390000000,300.29
1721984400400000000,299.90
1721984400410000000,300.09
1721984400420000000,300.10
1721984400430000000,299.67
1721984400440000000,299.50
1721984400450000000,299.85
1721984400460000000,300.12
1721984400470000000,300.04
1721984400480000000,299.74
1721984400490000000,300.22
1721984400500000000,299.33
1721984400510000000,299.55
1721984400520000000,300.07
1721984400530000000,299.73
1721984400540000000,299.96
1721984400550000000,300.05
1721984400560000000,300.09
1721984400570000000,300.35
1721984400580000000,299.90
1721984400590000000,299.72
1721984400600000000,299.72
1721984400610000000,299.80
1721984400620000000,300.03
1721984400630000000,299.64
1721984400640000000,300.29
1721984400650000000,300.65
1721984400660000000,300.18
1721984400670000000,299.71
1721984400680000000,299.28
1721984400690000000,299.75
1721984400700000000,300.28
1721984400710000000,300.25
1721984400720000000,300.23
1721984400730000000,300.28
1721984400740000000,299.86
1721984400750000000,299.67
1721984400760000000,299.94
1721984400770000000,300.25
1721984400780000000,299.88
1721984400790000000,299.86
1721984400800000000,300.09
1721984400810000000,300.29
1721984400820000000,299.89
1721984400830000000,300.32
1721984400840000000,300.25
1721984400850000000,299.56
1721984400860000000,300.33
1721984400870000000,299.60
1721984400880000000,300.00
1721984400890000000,299.99
1721984400900000000,300.24
1721984400910000000,300.14
1721984400920000000,299.96
1721984400930000000,300.28
1721984400940000000,299.95
1721984400950000000,299.79
1721984400960000000,299.80
1721984400970000000,300.29
1721984400980000000,300.39
1721984400990000000,299.36
1721984401000000000,299.98
1721984401010000000,300.39
