timestamp_ns,value_pct
1721984400000000000,0.000
1721984400010000000,0.010
1721984400020000000,0.095
1721984400030000000,0.019
1721984400040000000,0.020
1721984400050000000,0.122
1721984400060000000,0.111
1721984400070000000,0.000
1721984400080000000,0.000
1721984400090000000,0.040
1721984400100000000,0.073
1721984400110000000,0.050
1721984400120000000,0.000
1721984400130000000,0.000
1721984400140000000,0.000
1721984400150000000,0.000
1721984400160000000,0.182
1721984400170000000,0.170
1721984400180000000,0.181
1721984400190000000,0.000
1721984400200000000,0.084
1721984400210000000,0.000
1721984400220000000,0.000
1721984400230000000,0.000
1721984400240000000,0.000
1721984400250000000,0.000
1721984400260000000,0.000
1721984400270000000,0.076
1721984400280000000,0.000
1721984400290000000,0.000
1721984400300000000,0.000
1721984400310000000,0.155
1721984400320000000,0.002
1721984400330000000,0.025
1721984400340000000,0.000
1721984400350000000,0.000
1721984400360000000,0.000
1721984400370000000,0.000
1721984400380000000,0.164
1721984400390000000,0.000
1721984400400000000,0.000
1721984400410000000,0.000
1721984400420000000,0.000
1721984400430000000,0.131
1721984400440000000,0.388
1721984400450000000,0.000
1721984400460000000,0.078
1721984400470000000,0.017
1721984400480000000,0.000
1721984400490000000,0.000
1721984400500000000,0.150
1721984400510000000,0.000
1721984400520000000,0.212
1721984400530000000,0.000
1721984400540000000,0.000
1721984400550000000,0.138
1721984400560000000,0.000
1721984400570000000,0.134
1721984400580000000,0.189
1721984400590000000,0.136
1721984400600000000,0.000
1721984400610000000,0.000
1721984400620000000,0.000
1721984400630000000,0.000
1721984400640000000,0.000
1721984400650000000,0.000
1721984400660000000,0.000
1721984400670000000,0.000
1721984400680000000,0.087
1721984400690000000,0.002
1721984400700000000,0.012
1721984400710000000,0.054
1721984400720000000,0.000
1721984400730000000,0.060
1721984400740000000,0.000
1721984400750000000,0.000
1721984400760000000,0.000
1721984400770000000,0.000
1721984400780000000,0.084
1721984400790000000,0.149
1721984400800000000,0.000
1721984400810000000,0.169
1721984400820000000,0.046
1721984400830000000,0.030
1721984400840000000,0.000
1721984400850000000,0.000
1721984400860000000,0.000
