timestamp_ns,value_ustrain
1723798800000000000,6.582
1723798800010000000,1.327
1723798800020000000,-2.973
1723798800030000000,-2.751
1723798800040000000,-0.251
1723798800050000000,1.603
1723798800060000000,-2.805
1723798800070000000,6.536
1723798800080000000,-3.152
1723798800090000000,-1.197
1723798800100000000,2.476
1723798800110000000,-0.571
1723798800120000000,1.204
1723798800130000000,0.845
1723798800140000000,4.247
1723798800150000000,-3.702
1723798800160000000,-1.728
1723798800170000000,1.997
1723798800180000000,-4.981
1723798800190000000,2.438
1723798800200000000,0.209
1723798800210000000,1.720
1723798800220000000,3.431
1723798800230000000,-1.714
1723798800240000000,-1.840
1723798800250000000,3.593
1723798800260000000,2.062
1723798800270000000,3.700
1723798800280000000,-0.247
1723798800290000000,0.067
1723798800300000000,3.400
1723798800310000000,-2.545
1723798800320000000,-2.043
1723798800330000000,2.585
1723798800340000000,1.982
1723798800350000000,0.947
1723798800360000000,3.728
1723798800370000000,-0.310
1723798800380000000,2.395
1723798800390000000,5.482
1723798800400000000,-2.907
1723798800410000000,-3.554
1723798800420000000,1.326
1723798800430000000,-1.245
1723798800440000000,5.322
1723798800450000000,-4.563
1723798800460000000,7.485
1723798800470000000,3.455
1723798800480000000,-0.802
1723798800490000000,3.622
1723798800500000000,3.321
1723798800510000000,2.328
1723798800520000000,1.879
1723798800530000000,-2.275
1723798800540000000,0.664
1723798800550000000,-0.353
1723798800560000000,-0.467
1723798800570000000,-0.188
1723798800580000000,0.447
1723798800590000000,0.159
1723798800600000000,-0.403
1723798800610000000,2.977
1723798800620000000,1.250
1723798800630000000,-0.034
1723798800640000000,-1.586
1723798800650000000,-9.772
1723798800660000000,-3.919
1723798800670000000,-6.444
1723798800680000000,0.691
1723798800690000000,2.092
1723798800700000000,2.781
1723798800710000000,-5.546
1723798800720000000,-0.991
1723798800730000000,2.130
1723798800740000000,-0.254
1723798800750000000,0.438
1723798800760000000,-4.510
1723798800770000000,-0.670
1723798800780000000,0.415
1723798800790000000,-0.576
1723798800800000000,0.435
1723798800810000000,3.555
1723798800820000000,4.177
1723798800830000000,2.584
1723798800840000000,4.262
1723798800850000000,-1.185
1723798800860000000,-2.419
1723798800870000000,-2.119
1723798800880000000,3.992
1723798800890000000,1.924
1723798800900000000,-2.461
1723798800910000000,2.979
1723798800920000000,-4.576
1723798800930000000,1.464
1723798800940000000,6.211
1723798800950000000,4.180
1723798800960000000,2.273
1723798800970000000,-0.019
1723798800980000000,1.376
1723798800990000000,2.867
1723798801000000000,1.226
