timestamp_ns,value_rpm
1722762000000000000,88
1722762000010000000,80
1722762000020000000,30
1722762000030000000,0
1722762000040000000,0
1722762000050000000,4
1722762000060000000,125
1722762000070000000,0
1722762000080000000,6
1722762000090000000,0
1722762000100000000,82
1722762000110000000,0
1722762000120000000,0
1722762000130000000,0
1722762000140000000,0
1722762000150000000,81
1722762000160000000,0
1722762000170000000,96
1722762000180000000,73
1722762000190000000,0
1722762000200000000,0
1722762000210000000,25
1722762000220000000,106
1722762000230000000,0
1722762000240000000,0
1722762000250000000,12
1722762000260000000,53
1722762000270000000,0
1722762000280000000,33
1722762000290000000,0
1722762000300000000,0
1722762000310000000,20
1722762000320000000,0
1722762000330000000,0
1722762000340000000,39
1722762000350000000,4
1722762000360000000,51
1722762000370000000,98
1722762000380000000,75
1722762000390000000,26
1722762000400000000,132
1722762000410000000,39
1722762000420000000,0
1722762000430000000,0
1722762000440000000,0
1722762000450000000,0
1722762000460000000,0
1722762000470000000,73
1722762000480000000,8
1722762000490000000,88
1722762000500000000,0
1722762000510000000,64
1722762000520000000,44
1722762000530000000,0
1722762000540000000,102
1722762000550000000,0
1722762000560000000,0
1722762000570000000,57
1722762000580000000,3
1722762000590000000,0
1722762000600000000,12
1722762000610000000,31
1722762000620000000,0
1722762000630000000,10
1722762000640000000,0
1722762000650000000,0
1722762000660000000,0
1722762000670000000,0
1722762000680000000,114
1722762000690000000,38
1722762000700000000,76
1722762000710000000,53
1722762000720000000,92
1722762000730000000,105
1722762000740000000,0
1722762000750000000,0
1722762000760000000,41
1722762000770000000,0
1722762000780000000,127
1722762000790000000,0
1722762000800000000,60
1722762000810000000,20
1722762000820000000,13
1722762000830000000,68
1722762000840000000,0
1722762000850000000,1
1722762000860000000,0
1722762000870000000,0
1722762000880000000,22
1722762000890000000,70
1722762000900000000,63
1722762000910000000,26
1722762000920000000,0
1722762000930000000,83
1722762000940000000,44
1722762000950000000,8
1722762000960000000,0
1722762000970000000,16
1722762000980000000,7
1722762000990000000,0
1722762001000000000,0
1722762001010000000,0
1722762001020000000,0
1722762001030000000,0
1722762001040000000,29
1722762001050000000,87
1722762001060000000,12
1722762001070000000,0
1722762001080000000,0
1722762001090000000,0
1722762001100000000,95
1722762001110000000,35
1722762001120000000,81
1722762001130000000,0
1722762001140000000,96
1722762001150000000,22
1722762001160000000,29
1722762001170000000,0
1722762001180000000,0
1722762001190000000,0
1722762001200000000,0
1722762001210000000,70
1722762001220000000,0
1722762001230000000,0
1722762001240000000,13
1722762001250000000,32
1722762001260000000,0
1722762001270000000,0
1722762001280000000,0
1722762001290000000,230
1722762001300000000,93
1722762001310000000,0
1722762001320000000,93
1722762001330000000,4
1722762001340000000,0
1722762001350000000,5
1722762001360000000,69
1722762001370000000,89
1722762001380000000,0
1722762001390000000,58
1722762001400000000,0
1722762001410000000,38
1722762001420000000,0
1722762001430000000,56
1722762001440000000,53
1722762001450000000,0
1722762001460000000,0
1722762001470000000,0
1722762001480000000,35
1722762001490000000,42
1722762001500000000,76
1722762001510000000,0
1722762001520000000,0
1722762001530000000,0
1722762001540000000,0
1722762001550000000,19
1722762001560000000,0
1722762001570000000,179
1722762001580000000,37
1722762001590000000,0
1722762001600000000,0
1722762001610000000,3
1722762001620000000,80
1722762001630000000,0
1722762001640000000,54
1722762001650000000,0
1722762001660000000,112
1722762001670000000,0
1722762001680000000,0
1722762001690000000,0
1722762001700000000,62
1722762001710000000,96
1722762001720000000,0
1722762001730000000,0
1722762001740000000,94
1722762001750000000,0
1722762001760000000,0
1722762001770000000,0
1722762001780000000,0
1722762001790000000,98
1722762001800000000,39
1722762001810000000,0
1722762001820000000,113
1722762001830000000,0
1722762001840000000,0
1722762001850000000,12
1722762001860000000,121
1722762001870000000,44
1722762001880000000,0
1722762001890000000,0
1722762001900000000,0
1722762001910000000,5
1722762001920000000,0
1722762001930000000,14
1722762001940000000,0
1722762001950000000,0
1722762001960000000,88
1722762001970000000,0
1722762001980000000,58
1722762001990000000,138
1722762002000000000,0
1722762002009999999,218
1722762002020000000,473
1722762002029999999,606
1722762002040000000,1203
1722762002049999999,1004
1722762002060000000,1440
1722762002069999999,1725
1722762002080000000,1914
1722762002089999999,2316
1722762002100000000,2577
1722762002109999999,2661
1722762002120000000,2755
1722762002130000000,3204
1722762002140000000,3601
1722762002150000000,3937
1722762002160000000,4140
1722762002170000000,4553
1722762002180000000,4947
1722762002190000000,4790
1722762002200000000,4943
1722762002210000000,5531
1722762002220000000,5497
1722762002230000000,5879
1722762002240000000,6155
1722762002250000000,6099
1722762002260000000,6431
1722762002270000000,7096
1722762002280000000,7372
1722762002290000000,7528
1722762002300000000,8096
1722762002310000000,7523
1722762002320000000,8198
1722762002330000000,8419
1722762002340000000,8606
1722762002350000000,8867
1722762002360000000,9204
1722762002370000000,9307
1722762002380000000,9530
1722762002390000000,10050
1722762002400000000,10176
1722762002410000000,10609
1722762002420000000,10868
1722762002430000000,11403
1722762002440000000,11516
1722762002450000000,11361
1722762002460000000,11675
1722762002470000000,12227
1722762002480000000,12514
1722762002490000000,12701
1722762002500000000,12833
1722762002510000000,13194
1722762002520000000,13224
1722762002530000000,13594
1722762002540000000,13816
1722762002550000000,13937
1722762002560000000,14143
1722762002570000000,14828
1722762002580000000,14668
1722762002590000000,14915
1722762002600000000,15195
1722762002610000000,15847
1722762002620000000,15741
1722762002630000000,15921
1722762002640000000,16201
1722762002650000000,16589
1722762002660000000,16752
1722762002670000000,17087
1722762002680000000,17368
1722762002690000000,17437
1722762002700000000,17496
1722762002710000000,18123
1722762002720000000,18312
1722762002730000000,18267
1722762002740000000,19163
1722762002750000000,18991
1722762002760000000,19682
1722762002770000000,20306
1722762002780000000,20238
1722762002790000000,20025
1722762002800000000,20259
1722762002810000000,20735
1722762002820000000,20917
1722762002830000000,21011
1722762002840000000,21608
1722762002850000000,21308
1722762002860000000,21847
1722762002870000000,22582
1722762002880000000,22448
1722762002890000000,22392
1722762002900000000,22749
1722762002910000000,23119
