timestamp_ns,value_ustrain
1720688400000000000,-1.624
1720688400010000000,-0.384
1720688400020000000,2.990
1720688400030000000,-0.890
1720688400040000000,6.096
1720688400050000000,-4.904
1720688400060000000,-0.310
1720688400070000000,-1.800
1720688400080000000,-4.367
1720688400090000000,3.125
1720688400100000000,-1.341
1720688400110000000,1.858
1720688400120000000,-3.010
1720688400130000000,5.117
1720688400140000000,-2.847
1720688400150000000,-3.184
1720688400160000000,1.446
1720688400170000000,-1.137
1720688400180000000,-1.030
1720688400190000000,0.806
1720688400200000000,1.751
1720688400210000000,4.230
1720688400220000000,-7.864
1720688400230000000,-4.228
1720688400240000000,2.446
1720688400250000000,1.487
1720688400260000000,2.442
1720688400270000000,-1.283
1720688400280000000,-0.488
1720688400290000000,-2.463
1720688400300000000,-1.863
1720688400310000000,-1.696
1720688400320000000,-1.020
1720688400330000000,-2.334
1720688400340000000,3.097
1720688400350000000,-2.235
1720688400360000000,4.883
1720688400370000000,2.690
1720688400380000000,-2.783
1720688400390000000,1.778
1720688400400000000,2.563
1720688400410000000,-1.632
1720688400420000000,-1.714
1720688400430000000,-8.186
1720688400440000000,-4.772
1720688400450000000,-1.569
1720688400460000000,-2.317
1720688400470000000,0.038
1720688400480000000,-1.261
1720688400490000000,1.650
1720688400500000000,0.872
1720688400510000000,0.932
1720688400520000000,-3.469
1720688400530000000,-3.262
1720688400540000000,-4.622
1720688400550000000,-2.210
1720688400560000000,0.617
1720688400570000000,-2.690
1720688400580000000,-1.491
1720688400590000000,-1.979
1720688400600000000,-3.749
1720688400610000000,1.468
1720688400620000000,-3.800
1720688400630000000,0.596
1720688400640000000,-0.339
1720688400650000000,0.506
1720688400660000000,4.129
1720688400670000000,-1.848
1720688400680000000,1.516
1720688400690000000,5.197
1720688400700000000,-4.453
1720688400710000000,2.398
1720688400720000000,-0.318
1720688400730000000,2.441
1720688400740000000,-3.383
1720688400750000000,-2.678
1720688400760000000,-0.737
1720688400770000000,1.421
1720688400780000000,6.643
1720688400790000000,-0.598
1720688400800000000,1.790
1720688400810000000,2.203
1720688400820000000,0.821
1720688400830000000,-3.446
1720688400840000000,-1.554
1720688400850000000,-1.302
1720688400860000000,-4.441
1720688400870000000,1.810
1720688400880000000,-0.640
1720688400890000000,-2.809
1720688400900000000,1.191
1720688400910000000,-0.928
1720688400920000000,3.260
1720688400930000000,-0.018
1720688400940000000,0.966
1720688400950000000,-2.944
1720688400960000000,2.862
1720688400970000000,1.594
1720688400980000000,-0.225
1720688400990000000,1.258
1720688401000000000,1.452
1720688401010000000,-3.925
1720688401020000000,1.499
1720688401030000000,0.549
1720688401040000000,1.401
1720688401050000000,-1.537
1720688401060000000,2.205
1720688401070000000,1.953
1720688401080000000,-0.217
1720688401090000000,-1.007
1720688401100000000,2.849
1720688401110000000,4.131
1720688401120000000,6.996
1720688401130000000,-1.933
1720688401140000000,-1.625
1720688401150000000,1.892
1720688401160000000,-0.554
1720688401170000000,-4.280
1720688401180000000,0.086
1720688401190000000,-0.801
1720688401200000000,0.413
1720688401210000000,-2.717
1720688401220000000,0.455
1720688401230000000,3.504
1720688401240000000,-0.615
1720688401250000000,-1.297
1720688401260000000,-1.250
1720688401270000000,1.736
1720688401280000000,1.555
1720688401290000000,-1.171
1720688401300000000,5.264
1720688401310000000,6.714
1720688401320000000,-0.441
1720688401330000000,-0.725
1720688401340000000,5.266
1720688401350000000,4.694
1720688401360000000,-1.705
1720688401370000000,-1.650
1720688401380000000,1.576
1720688401390000000,-2.719
1720688401400000000,0.301
1720688401410000000,0.401
1720688401420000000,-1.006
1720688401430000000,2.412
1720688401440000000,-2.954
1720688401450000000,-1.158
1720688401460000000,1.983
1720688401470000000,-1.810
1720688401480000000,-2.933
1720688401490000000,-1.738
1720688401500000000,-0.408
1720688401510000000,-3.134
1720688401520000000,-0.154
1720688401530000000,-0.440
1720688401540000000,0.227
1720688401550000000,-2.016
1720688401560000000,0.470
1720688401570000000,3.226
1720688401580000000,-1.789
1720688401590000000,1.407
1720688401600000000,-3.158
1720688401610000000,-0.087
1720688401620000000,3.433
1720688401630000000,-3.500
1720688401640000000,-0.147
1720688401650000000,-3.781
1720688401660000000,-3.919
1720688401670000000,-1.983
1720688401680000000,-2.185
1720688401690000000,1.435
1720688401700000000,-2.103
1720688401710000000,2.228
1720688401720000000,-2.934
1720688401730000000,-3.695
1720688401740000000,2.732
1720688401750000000,-6.220
1720688401760000000,-2.095
1720688401770000000,0.563
1720688401780000000,3.088
1720688401790000000,-0.721
1720688401800000000,-1.782
1720688401810000000,0.311
1720688401820000000,2.005
1720688401830000000,1.124
1720688401840000000,1.421
1720688401850000000,3.201
1720688401860000000,1.537
1720688401870000000,1.735
1720688401880000000,-3.664
1720688401890000000,-2.711
1720688401900000000,-3.941
1720688401910000000,-0.387
1720688401920000000,4.330
1720688401930000000,-4.703
1720688401940000000,4.050
1720688401950000000,1.058
1720688401960000000,6.136
1720688401970000000,-0.937
1720688401980000000,0.950
1720688401990000000,-1.339
1720688402000000000,-11.602
1720688402009999999,13.125
1720688402020000000,-1.347
1720688402029999999,7.622
1720688402040000000,9.369
1720688402049999999,9.834
1720688402060000000,14.282
1720688402069999999,15.712
