timestamp_ns,value_ustrain
1721206800000000000,3.512
1721206800010000000,-0.772
1721206800020000000,-1.094
1721206800030000000,1.883
1721206800040000000,-1.745
1721206800050000000,-3.184
1721206800060000000,-0.566
1721206800070000000,3.838
1721206800080000000,-1.718
1721206800090000000,-3.819
1721206800100000000,0.159
1721206800110000000,-0.894
1721206800120000000,3.350
1721206800130000000,0.099
1721206800140000000,3.351
1721206800150000000,-1.602
1721206800160000000,2.645
1721206800170000000,3.308
1721206800180000000,1.057
1721206800190000000,0.224
1721206800200000000,1.473
1721206800210000000,3.444
1721206800220000000,0.028
1721206800230000000,2.586
1721206800240000000,-3.350
1721206800250000000,0.069
1721206800260000000,-6.281
1721206800270000000,-0.974
1721206800280000000,3.183
1721206800290000000,3.844
1721206800300000000,-1.681
1721206800310000000,0.714
1721206800320000000,0.069
1721206800330000000,-2.550
1721206800340000000,0.170
1721206800350000000,-4.775
1721206800360000000,2.982
1721206800370000000,-2.812
1721206800380000000,1.174
1721206800390000000,-0.378
1721206800400000000,-1.305
1721206800410000000,1.042
1721206800420000000,-3.383
1721206800430000000,-1.030
1721206800440000000,-4.198
1721206800450000000,-1.159
1721206800460000000,2.270
1721206800470000000,2.045
1721206800480000000,5.575
1721206800490000000,0.378
1721206800500000000,-3.105
1721206800510000000,-2.989
1721206800520000000,-0.406
1721206800530000000,-0.713
1721206800540000000,-1.801
1721206800550000000,1.289
1721206800560000000,2.155
1721206800570000000,1.281
1721206800580000000,-0.094
1721206800590000000,-1.878
1721206800600000000,-4.390
1721206800610000000,1.340
1721206800620000000,-3.374
1721206800630000000,4.474
1721206800640000000,-2.757
1721206800650000000,-0.941
1721206800660000000,-2.133
1721206800670000000,-0.975
1721206800680000000,-3.719
1721206800690000000,-0.390
1721206800700000000,-5.623
1721206800710000000,-2.581
1721206800720000000,1.348
1721206800730000000,4.896
1721206800740000000,0.462
1721206800750000000,6.915
1721206800760000000,1.718
1721206800770000000,-5.574
1721206800780000000,-2.878
1721206800790000000,0.468
1721206800800000000,2.524
1721206800810000000,2.018
1721206800820000000,-2.236
1721206800830000000,3.951
1721206800840000000,-1.910
1721206800850000000,1.636
1721206800860000000,-5.087
1721206800870000000,1.844
1721206800880000000,-2.347
1721206800890000000,2.989
1721206800900000000,0.969
1721206800910000000,0.110
1721206800920000000,1.951
1721206800930000000,0.833
1721206800940000000,4.095
1721206800950000000,1.256
1721206800960000000,0.367
1721206800970000000,-4.213
1721206800980000000,-0.332
1721206800990000000,-1.629
1721206801000000000,-3.691
1721206801010000000,1.300
1721206801020000000,-1.999
1721206801030000000,-1.804
1721206801040000000,-1.320
1721206801050000000,-0.173
1721206801060000000,-3.310
1721206801070000000,-4.582
1721206801080000000,3.432
1721206801090000000,-1.590
1721206801100000000,-0.769
1721206801110000000,-3.631
1721206801120000000,1.537
1721206801130000000,0.880
1721206801140000000,1.500
1721206801150000000,-3.091
1721206801160000000,-0.607
1721206801170000000,-5.215
1721206801180000000,7.692
1721206801190000000,1.113
1721206801200000000,-0.799
1721206801210000000,-1.363
1721206801220000000,-3.801
1721206801230000000,-0.246
1721206801240000000,-1.985
1721206801250000000,0.316
1721206801260000000,4.884
1721206801270000000,1.036
1721206801280000000,-5.735
1721206801290000000,1.690
1721206801300000000,1.860
1721206801310000000,-1.434
1721206801320000000,1.861
1721206801330000000,-1.477
1721206801340000000,2.271
1721206801350000000,-2.178
1721206801360000000,2.518
1721206801370000000,3.036
1721206801380000000,-5.334
1721206801390000000,0.141
1721206801400000000,-2.949
1721206801410000000,5.489
1721206801420000000,1.496
1721206801430000000,0.691
1721206801440000000,1.929
1721206801450000000,-3.595
1721206801460000000,-1.156
1721206801470000000,1.580
1721206801480000000,0.986
1721206801490000000,4.037
1721206801500000000,-1.144
1721206801510000000,-1.215
1721206801520000000,2.997
1721206801530000000,-4.390
1721206801540000000,-1.875
1721206801550000000,-2.367
1721206801560000000,0.611
1721206801570000000,-0.627
1721206801580000000,-0.858
1721206801590000000,-6.759
1721206801600000000,2.725
1721206801610000000,0.517
1721206801620000000,-1.272
1721206801630000000,-0.023
1721206801640000000,1.320
1721206801650000000,-1.054
1721206801660000000,3.451
1721206801670000000,-3.071
1721206801680000000,-5.453
1721206801690000000,-1.129
1721206801700000000,1.400
1721206801710000000,-0.019
1721206801720000000,-1.958
1721206801730000000,-2.469
1721206801740000000,1.269
1721206801750000000,0.050
1721206801760000000,-1.678
1721206801770000000,1.491
1721206801780000000,3.458
1721206801790000000,-5.983
1721206801800000000,-2.764
1721206801810000000,-1.753
1721206801820000000,-0.485
1721206801830000000,-1.096
1721206801840000000,-0.948
1721206801850000000,-0.264
1721206801860000000,1.218
1721206801870000000,-4.879
1721206801880000000,-1.630
1721206801890000000,-2.034
1721206801900000000,-0.023
1721206801910000000,0.598
1721206801920000000,0.233
1721206801930000000,5.267
1721206801940000000,-0.013
1721206801950000000,-3.778
1721206801960000000,4.645
1721206801970000000,-0.369
1721206801980000000,1.537
1721206801990000000,-2.173
1721206802000000000,-9.883
1721206802009999999,-1.512
1721206802020000000,-1.518
1721206802029999999,-3.288
1721206802040000000,-2.988
1721206802049999999,1.389
1721206802060000000,14.205
1721206802069999999,1.935
1721206802080000000,11.400
1721206802089999999,12.095
1721206802100000000,17.541
1721206802109999999,9.379
1721206802120000000,6.426
1721206802130000000,21.342
1721206802140000000,13.277
1721206802150000000,12.604
1721206802160000000,21.963
1721206802170000000,18.821
1721206802180000000,25.488
1721206802190000000,15.173
1721206802200000000,26.171
1721206802210000000,23.966
1721206802220000000,36.891
1721206802230000000,19.646
1721206802240000000,36.205
1721206802250000000,23.873
1721206802260000000,37.361
1721206802270000000,34.060
1721206802280000000,30.155
1721206802290000000,43.508
1721206802300000000,44.215
1721206802310000000,38.557
1721206802320000000,48.079
1721206802330000000,43.338
1721206802340000000,46.468
1721206802350000000,30.135
1721206802360000000,41.008
1721206802370000000,40.986
1721206802380000000,51.376
1721206802390000000,38.691
1721206802400000000,37.653
1721206802410000000,48.849
1721206802420000000,40.458
1721206802430000000,67.806
1721206802440000000,59.526
1721206802450000000,55.912
1721206802460000000,63.478
1721206802470000000,61.622
1721206802480000000,68.503
1721206802490000000,71.579
1721206802500000000,63.298
1721206802510000000,78.140
1721206802520000000,66.631
1721206802530000000,72.502
1721206802540000000,65.888
1721206802550000000,69.378
1721206802560000000,65.215
1721206802570000000,77.602
1721206802580000000,76.420
1721206802590000000,80.957
1721206802600000000,88.559
1721206802610000000,71.724
1721206802620000000,76.600
1721206802630000000,93.197
1721206802640000000,80.558
1721206802650000000,98.851
1721206802660000000,92.377
1721206802670000000,86.985
1721206802680000000,93.017
1721206802690000000,85.599
1721206802700000000,96.101
1721206802710000000,80.480
1721206802720000000,84.875
1721206802730000000,90.227
1721206802740000000,95.832
1721206802750000000,97.152
1721206802760000000,101.259
1721206802770000000,115.266
1721206802780000000,105.105
1721206802790000000,107.984
1721206802800000000,110.297
1721206802810000000,106.921
1721206802820000000,100.170
1721206802830000000,123.364
1721206802840000000,109.029
1721206802850000000,121.122
1721206802860000000,108.322
1721206802870000000,111.357
1721206802880000000,114.800
1721206802890000000,133.480
1721206802900000000,130.920
1721206802910000000,127.650
1721206802920000000,121.294
1721206802930000000,117.602
1721206802940000000,134.219
1721206802950000000,122.603
1721206802960000000,129.954
1721206802970000000,140.946
1721206802980000000,145.009
1721206802990000000,135.039
1721206803000000000,144.104
1721206803010000000,138.052
1721206803020000000,146.562
1721206803030000000,159.522
1721206803040000000,143.007
1721206803050000000,157.133
1721206803060000000,145.844
1721206803070000000,147.008
1721206803080000000,148.180
1721206803090000000,148.325
1721206803100000000,151.540
1721206803110000000,143.147
1721206803120000000,148.915
1721206803130000000,144.623
1721206803140000000,146.526
1721206803150000000,151.048
1721206803160000000,153.019
1721206803170000000,164.519
1721206803180000000,154.459
1721206803190000000,148.659
1721206803200000000,159.290
1721206803210000000,152.747
1721206803220000000,159.871
1721206803230000000,153.057
1721206803240000000,158.668
1721206803250000000,165.699
1721206803260000000,154.093
1721206803270000000,142.581
1721206803280000000,156.348
1721206803290000000,153.313
1721206803300000000,149.509
1721206803310000000,158.387
1721206803320000000,155.829
1721206803330000000,156.551
1721206803340000000,172.250
1721206803350000000,160.089
1721206803360000000,156.113
1721206803370000000,172.468
1721206803380000000,142.068
1721206803390000000,150.848
1721206803400000000,168.381
1721206803410000000,159.782
1721206803420000000,158.565
1721206803430000000,156.122
1721206803440000000,154.346
1721206803450000000,140.267
1721206803460000000,164.136
1721206803470000000,161.863
1721206803480000000,167.781
1721206803490000000,169.685
1721206803500000000,161.235
1721206803510000000,163.990
1721206803520000000,153.856
1721206803530000000,149.526
1721206803540000000,146.333
1721206803550000000,157.214
1721206803560000000,149.543
1721206803570000000,162.910
1721206803580000000,162.755
1721206803590000000,157.935
1721206803600000000,157.940
1721206803610000000,156.833
1721206803620000000,153.166
1721206803630000000,161.245
1721206803640000000,158.193
1721206803650000000,164.576
1721206803660000000,152.604
1721206803670000000,170.957
1721206803680000000,169.392
1721206803690000000,168.920
1721206803700000000,162.374
1721206803710000000,153.733
1721206803720000000,161.451
1721206803730000000,163.535
1721206803740000000,160.554
1721206803750000000,169.077
1721206803760000000,173.168
1721206803770000000,167.261
1721206803780000000,175.127
1721206803790000000,177.247
1721206803800000000,156.199
1721206803810000000,174.106
1721206803820000000,164.698
1721206803830000000,165.463
1721206803840000000,173.933
1721206803850000000,182.820
1721206803860000000,179.357
1721206803870000000,176.755
1721206803880000000,169.684
1721206803890000000,170.627
1721206803900000000,185.522
1721206803910000000,171.295
1721206803920000000,178.067
1721206803930000000,190.154
1721206803940000000,168.974
1721206803950000000,176.675
1721206803960000000,171.336
1721206803970000000,173.288
1721206803980000000,163.270
1721206803990000000,181.686
1721206804000000000,167.795
1721206804010000000,175.967
1721206804019999999,174.676
1721206804030000000,177.064
1721206804040000000,188.394
1721206804050000000,169.677
1721206804059999999,176.515
1721206804070000000,176.447
1721206804080000000,183.617
1721206804090000000,167.197
1721206804099999999,184.448
1721206804110000000,189.854
1721206804120000000,173.653
1721206804130000000,186.009
1721206804139999999,182.735
1721206804150000000,174.842
1721206804160000000,190.846
1721206804170000000,179.744
1721206804179999999,187.305
1721206804190000000,188.008
1721206804200000000,187.509
1721206804210000000,200.767
1721206804219999999,193.026
1721206804230000000,204.289
1721206804240000000,188.440
1721206804250000000,203.573
1721206804260000000,194.734
1721206804269999999,187.372
1721206804280000000,198.880
1721206804290000000,190.077
1721206804300000000,186.716
1721206804310000000,196.721
1721206804320000000,190.717
1721206804330000000,195.838
1721206804340000000,198.480
1721206804350000000,193.076
1721206804360000000,198.028
1721206804370000000,192.447
1721206804380000000,186.055
1721206804390000000,220.046
1721206804400000000,198.131
1721206804410000000,197.975
1721206804420000000,198.788
1721206804430000000,195.094
1721206804440000000,198.494
1721206804450000000,206.033
1721206804460000000,210.779
1721206804470000000,211.518
1721206804480000000,206.298
1721206804490000000,199.912
1721206804500000000,212.419
1721206804510000000,217.264
1721206804520000000,213.862
1721206804530000000,209.917
1721206804540000000,214.049
1721206804550000000,209.101
1721206804560000000,212.110
1721206804570000000,215.322
1721206804580000000,215.728
1721206804590000000,230.326
1721206804600000000,212.507
1721206804610000000,210.999
1721206804620000000,202.505
1721206804630000000,213.989
1721206804640000000,221.319
1721206804650000000,210.618
1721206804660000000,227.233
1721206804670000000,219.215
1721206804680000000,220.506
1721206804690000000,230.110
1721206804700000000,228.416
1721206804710000000,227.220
1721206804720000000,234.419
1721206804730000000,223.010
1721206804740000000,235.848
1721206804750000000,228.356
1721206804760000000,228.359
1721206804770000000,224.122
1721206804780000000,230.899
1721206804790000000,243.244
1721206804800000000,234.791
1721206804810000000,227.782
1721206804820000000,240.921
1721206804830000000,235.331
1721206804840000000,235.115
1721206804850000000,239.305
1721206804860000000,227.673
1721206804870000000,244.586
1721206804880000000,237.196
1721206804890000000,244.919
1721206804900000000,246.090
1721206804910000000,245.467
1721206804920000000,250.866
1721206804930000000,232.006
1721206804940000000,237.917
1721206804950000000,249.390
1721206804960000000,253.384
1721206804970000000,251.694
1721206804980000000,252.733
1721206804990000000,248.875
1721206805000000000,246.645
1721206805010000000,255.511
1721206805020000000,253.076
1721206805030000000,248.368
1721206805040000000,274.021
1721206805050000000,262.453
1721206805060000000,265.223
1721206805070000000,249.301
1721206805080000000,258.259
1721206805090000000,261.085
1721206805100000000,259.574
1721206805110000000,264.192
1721206805120000000,265.642
1721206805130000000,264.877
1721206805140000000,267.601
1721206805150000000,271.219
1721206805160000000,268.189
1721206805170000000,268.343
1721206805180000000,262.682
1721206805190000000,259.789
1721206805200000000,266.583
1721206805210000000,268.927
1721206805220000000,284.070
1721206805230000000,273.401
1721206805240000000,271.664
1721206805250000000,268.835
1721206805260000000,266.253
1721206805270000000,289.282
1721206805280000000,277.363
1721206805290000000,284.269
1721206805300000000,282.515
1721206805310000000,275.889
1721206805320000000,281.971
1721206805330000000,291.325
1721206805340000000,291.085
1721206805350000000,293.287
1721206805360000000,293.364
1721206805370000000,294.757
1721206805380000000,294.783
1721206805390000000,285.439
1721206805400000000,289.704
1721206805410000000,300.348
1721206805420000000,284.989
1721206805430000000,294.157
1721206805440000000,302.145
1721206805450000000,297.750
1721206805460000000,294.429
1721206805470000000,308.002
1721206805480000000,296.868
1721206805490000000,307.977
1721206805500000000,297.288
1721206805510000000,307.520
1721206805520000000,297.219
1721206805530000000,295.766
1721206805540000000,297.055
1721206805550000000,302.896
1721206805560000000,307.869
1721206805570000000,302.006
1721206805580000000,294.831
1721206805590000000,320.388
1721206805600000000,310.438
1721206805610000000,308.429
1721206805620000000,311.070
1721206805630000000,317.686
1721206805640000000,315.686
1721206805650000000,309.986
1721206805660000000,316.642
1721206805670000000,314.112
1721206805680000000,321.437
1721206805690000000,323.505
1721206805700000000,314.081
1721206805710000000,320.906
1721206805720000000,320.316
1721206805730000000,336.876
1721206805740000000,327.731
1721206805750000000,326.660
1721206805760000000,334.811
1721206805770000000,327.741
1721206805780000000,329.861
1721206805790000000,331.824
1721206805800000000,330.698
1721206805810000000,329.077
1721206805820000000,344.095
1721206805830000000,349.539
1721206805840000000,340.064
1721206805850000000,343.291
1721206805860000000,331.387
1721206805870000000,349.158
1721206805880000000,331.623
