timestamp_ns,value_rpm
1723798800000000000,68
1723798800010000000,19
1723798800020000000,59
1723798800030000000,0
1723798800040000000,55
1723798800050000000,0
1723798800060000000,97
1723798800070000000,19
1723798800080000000,0
1723798800090000000,26
1723798800100000000,0
1723798800110000000,0
1723798800120000000,0
1723798800130000000,0
1723798800140000000,46
1723798800150000000,0
1723798800160000000,56
1723798800170000000,76
1723798800180000000,0
1723798800190000000,15
1723798800200000000,0
1723798800210000000,19
1723798800220000000,0
1723798800230000000,20
1723798800240000000,0
1723798800250000000,46
1723798800260000000,69
1723798800270000000,0
1723798800280000000,0
1723798800290000000,0
1723798800300000000,0
1723798800310000000,40
1723798800320000000,0
1723798800330000000,0
1723798800340000000,0
1723798800350000000,0
1723798800360000000,48
1723798800370000000,26
1723798800380000000,90
1723798800390000000,66
1723798800400000000,0
1723798800410000000,26
1723798800420000000,1
1723798800430000000,57
1723798800440000000,32
1723798800450000000,0
1723798800460000000,0
1723798800470000000,18
1723798800480000000,0
1723798800490000000,0
1723798800500000000,31
1723798800510000000,0
1723798800520000000,0
1723798800530000000,0
1723798800540000000,0
1723798800550000000,0
1723798800560000000,0
1723798800570000000,0
1723798800580000000,0
1723798800590000000,0
1723798800600000000,0
1723798800610000000,0
1723798800620000000,22
1723798800630000000,14
1723798800640000000,85
1723798800650000000,0
1723798800660000000,46
1723798800670000000,107
1723798800680000000,26
1723798800690000000,81
1723798800700000000,0
1723798800710000000,10
1723798800720000000,0
1723798800730000000,123
1723798800740000000,0
1723798800750000000,11
1723798800760000000,80
1723798800770000000,0
1723798800780000000,0
1723798800790000000,51
1723798800800000000,60
1723798800810000000,0
1723798800820000000,71
1723798800830000000,0
1723798800840000000,0
1723798800850000000,0
1723798800860000000,0
1723798800870000000,0
1723798800880000000,0
1723798800890000000,0
1723798800900000000,31
1723798800910000000,67
1723798800920000000,32
1723798800930000000,11
1723798800940000000,0
1723798800950000000,0
1723798800960000000,0
1723798800970000000,0
1723798800980000000,0
1723798800990000000,16
1723798801000000000,38
1723798801010000000,3
1723798801020000000,0
1723798801030000000,0
