timestamp_ns,value_pct
1722762000000000000,0.227
1722762000010000000,0.000
1722762000020000000,0.000
1722762000030000000,0.016
1722762000040000000,0.000
1722762000050000000,0.078
1722762000060000000,0.000
1722762000070000000,0.140
1722762000080000000,0.016
1722762000090000000,0.000
1722762000100000000,0.000
1722762000110000000,0.007
1722762000120000000,0.020
1722762000130000000,0.000
1722762000140000000,0.106
1722762000150000000,0.000
1722762000160000000,0.140
1722762000170000000,0.000
1722762000180000000,0.196
1722762000190000000,0.000
1722762000200000000,0.027
1722762000210000000,0.000
1722762000220000000,0.000
1722762000230000000,0.088
1722762000240000000,0.000
1722762000250000000,0.000
1722762000260000000,0.024
1722762000270000000,0.000
1722762000280000000,0.146
1722762000290000000,0.086
1722762000300000000,0.000
1722762000310000000,0.000
1722762000320000000,0.100
1722762000330000000,0.172
1722762000340000000,0.000
1722762000350000000,0.000
1722762000360000000,0.108
1722762000370000000,0.105
1722762000380000000,0.000
1722762000390000000,0.000
1722762000400000000,0.000
1722762000410000000,0.000
1722762000420000000,0.047
1722762000430000000,0.082
1722762000440000000,0.000
1722762000450000000,0.017
1722762000460000000,0.000
1722762000470000000,0.000
1722762000480000000,0.000
1722762000490000000,0.009
1722762000500000000,0.023
1722762000510000000,0.108
1722762000520000000,0.000
1722762000530000000,0.159
1722762000540000000,0.024
1722762000550000000,0.000
1722762000560000000,0.000
1722762000570000000,0.081
1722762000580000000,0.000
1722762000590000000,0.029
1722762000600000000,0.000
1722762000610000000,0.000
1722762000620000000,0.040
1722762000630000000,0.000
1722762000640000000,0.020
1722762000650000000,0.000
1722762000660000000,0.000
1722762000670000000,0.039
1722762000680000000,0.200
1722762000690000000,0.138
1722762000700000000,0.054
1722762000710000000,0.000
1722762000720000000,0.000
1722762000730000000,0.000
1722762000740000000,0.010
1722762000750000000,0.000
1722762000760000000,0.000
1722762000770000000,0.030
1722762000780000000,0.000
1722762000790000000,0.110
1722762000800000000,0.029
1722762000810000000,0.076
1722762000820000000,0.306
1722762000830000000,0.000
1722762000840000000,0.000
1722762000850000000,0.072
1722762000860000000,0.104
1722762000870000000,0.137
1722762000880000000,0.000
1722762000890000000,0.000
1722762000900000000,0.071
1722762000910000000,0.055
1722762000920000000,0.000
1722762000930000000,0.000
1722762000940000000,0.044
1722762000950000000,0.000
1722762000960000000,0.071
1722762000970000000,0.000
1722762000980000000,0.265
1722762000990000000,0.058
1722762001000000000,0.162
1722762001010000000,0.002
1722762001020000000,0.000
1722762001030000000,0.000
1722762001040000000,0.000
1722762001050000000,0.077
1722762001060000000,0.000
1722762001070000000,0.187
1722762001080000000,0.030
1722762001090000000,0.261
1722762001100000000,0.000
1722762001110000000,0.009
1722762001120000000,0.000
1722762001130000000,0.000
1722762001140000000,0.191
1722762001150000000,0.014
1722762001160000000,0.066
1722762001170000000,0.216
1722762001180000000,0.101
1722762001190000000,0.000
1722762001200000000,0.000
1722762001210000000,0.000
1722762001220000000,0.000
1722762001230000000,0.017
1722762001240000000,0.000
1722762001250000000,0.153
1722762001260000000,0.000
1722762001270000000,0.000
1722762001280000000,0.000
1722762001290000000,0.000
1722762001300000000,0.000
1722762001310000000,0.072
1722762001320000000,0.136
1722762001330000000,0.105
1722762001340000000,0.000
1722762001350000000,0.095
1722762001360000000,0.000
1722762001370000000,0.000
1722762001380000000,0.013
1722762001390000000,0.055
1722762001400000000,0.000
1722762001410000000,0.000
1722762001420000000,0.000
1722762001430000000,0.000
1722762001440000000,0.000
1722762001450000000,0.000
1722762001460000000,0.147
1722762001470000000,0.024
1722762001480000000,0.000
1722762001490000000,0.023
1722762001500000000,0.000
1722762001510000000,0.000
1722762001520000000,0.000
1722762001530000000,0.000
1722762001540000000,0.000
1722762001550000000,0.000
1722762001560000000,0.281
1722762001570000000,0.000
1722762001580000000,0.106
1722762001590000000,0.033
1722762001600000000,0.000
1722762001610000000,0.015
1722762001620000000,0.005
1722762001630000000,0.039
1722762001640000000,0.000
1722762001650000000,0.225
1722762001660000000,0.000
1722762001670000000,0.000
1722762001680000000,0.000
1722762001690000000,0.000
1722762001700000000,0.130
1722762001710000000,0.000
1722762001720000000,0.367
1722762001730000000,0.119
1722762001740000000,0.000
1722762001750000000,0.002
1722762001760000000,0.048
1722762001770000000,0.000
1722762001780000000,0.098
1722762001790000000,0.000
1722762001800000000,0.000
1722762001810000000,0.062
1722762001820000000,0.186
1722762001830000000,0.000
1722762001840000000,0.025
1722762001850000000,0.000
1722762001860000000,0.153
1722762001870000000,0.096
1722762001880000000,0.020
1722762001890000000,0.000
1722762001900000000,0.000
1722762001910000000,0.000
1722762001920000000,0.038
1722762001930000000,0.000
1722762001940000000,0.000
1722762001950000000,0.000
1722762001960000000,0.000
1722762001970000000,0.145
1722762001980000000,0.000
1722762001990000000,0.055
1722762002000000000,0.000
1722762002009999999,0.270
1722762002020000000,0.376
1722762002029999999,0.624
1722762002040000000,0.452
1722762002049999999,1.385
1722762002060000000,1.493
1722762002069999999,1.329
1722762002080000000,1.673
1722762002089999999,1.409
1722762002100000000,2.213
1722762002109999999,2.321
1722762002120000000,1.975
1722762002130000000,2.533
1722762002140000000,3.064
1722762002150000000,2.910
1722762002160000000,3.144
1722762002170000000,3.218
1722762002180000000,3.492
1722762002190000000,3.719
1722762002200000000,4.115
1722762002210000000,4.193
1722762002220000000,3.768
1722762002230000000,4.159
1722762002240000000,4.538
1722762002250000000,4.847
1722762002260000000,5.042
1722762002270000000,5.663
1722762002280000000,5.721
1722762002290000000,6.162
1722762002300000000,6.239
1722762002310000000,5.894
1722762002320000000,6.293
1722762002330000000,6.964
1722762002340000000,7.020
1722762002350000000,7.039
1722762002360000000,7.393
1722762002370000000,7.494
1722762002380000000,7.404
1722762002390000000,7.868
1722762002400000000,7.828
1722762002410000000,8.192
1722762002420000000,8.617
1722762002430000000,8.806
1722762002440000000,8.615
1722762002450000000,8.848
1722762002460000000,9.750
1722762002470000000,9.232
1722762002480000000,9.735
1722762002490000000,9.114
1722762002500000000,9.967
1722762002510000000,9.923
1722762002520000000,9.986
1722762002530000000,10.894
1722762002540000000,10.669
1722762002550000000,11.311
1722762002560000000,11.256
1722762002570000000,11.492
1722762002580000000,12.262
1722762002590000000,11.543
1722762002600000000,11.912
1722762002610000000,12.817
1722762002620000000,12.166
1722762002630000000,11.880
1722762002640000000,12.567
1722762002650000000,13.012
1722762002660000000,13.015
1722762002670000000,13.004
1722762002680000000,13.493
1722762002690000000,13.874
1722762002700000000,14.254
1722762002710000000,14.048
1722762002720000000,14.911
1722762002730000000,15.207
1722762002740000000,14.324
1722762002750000000,15.187
1722762002760000000,15.509
1722762002770000000,15.248
1722762002780000000,15.421
1722762002790000000,15.615
1722762002800000000,15.985
1722762002810000000,16.351
1722762002820000000,16.179
1722762002830000000,16.899
1722762002840000000,17.607
1722762002850000000,17.050
1722762002860000000,17.601
1722762002870000000,17.304
1722762002880000000,17.969
1722762002890000000,17.605
1722762002900000000,18.231
1722762002910000000,18.129
1722762002920000000,17.962
1722762002930000000,19.121
1722762002940000000,19.157
1722762002950000000,18.976
1722762002960000000,19.314
1722762002970000000,19.265
1722762002980000000,20.037
1722762002990000000,19.795
1722762003000000000,23.652
1722762003010000000,23.328
1722762003020000000,23.357
1722762003030000000,23.308
1722762003040000000,23.773
1722762003050000000,23.344
1722762003060000000,23.506
1722762003070000000,23.194
1722762003080000000,23.881
1722762003090000000,23.092
1722762003100000000,23.740
1722762003110000000,23.439
1722762003120000000,24.315
1722762003130000000,23.849
1722762003140000000,23.598
1722762003150000000,23.286
1722762003160000000,23.820
1722762003170000000,23.309
1722762003180000000,23.999
1722762003190000000,23.723
1722762003200000000,23.398
1722762003210000000,24.285
1722762003220000000,24.407
1722762003230000000,24.191
1722762003240000000,23.929
1722762003250000000,24.316
1722762003260000000,24.173
1722762003270000000,24.437
1722762003280000000,24.744
1722762003290000000,24.208
1722762003300000000,24.230
1722762003310000000,25.716
1722762003320000000,24.601
1722762003330000000,24.769
1722762003340000000,25.336
1722762003350000000,24.783
1722762003360000000,25.368
1722762003370000000,24.887
1722762003380000000,25.152
1722762003390000000,25.221
1722762003400000000,25.436
1722762003410000000,25.322
1722762003420000000,25.243
1722762003430000000,25.589
1722762003440000000,25.231
1722762003450000000,25.577
1722762003460000000,25.332
1722762003470000000,25.961
1722762003480000000,25.968
1722762003490000000,26.277
1722762003500000000,26.171
1722762003510000000,26.696
1722762003520000000,26.263
1722762003530000000,26.065
1722762003540000000,25.891
1722762003550000000,26.026
1722762003560000000,25.973
