timestamp_ns,value_ustrain
1721725200000000000,-5.602
1721725200010000000,-1.696
1721725200020000000,-1.234
1721725200030000000,-5.552
1721725200040000000,4.972
1721725200050000000,-0.203
1721725200060000000,-0.050
1721725200070000000,1.588
1721725200080000000,-4.134
1721725200090000000,-1.456
1721725200100000000,-0.980
1721725200110000000,1.182
1721725200120000000,1.969
1721725200130000000,-3.044
1721725200140000000,2.586
1721725200150000000,3.552
1721725200160000000,-1.662
1721725200170000000,-1.298
1721725200180000000,-2.796
1721725200190000000,0.378
1721725200200000000,-1.509
1721725200210000000,-6.399
1721725200220000000,-5.334
1721725200230000000,2.852
1721725200240000000,-3.296
1721725200250000000,1.110
1721725200260000000,-1.199
1721725200270000000,-0.679
1721725200280000000,1.714
1721725200290000000,-2.552
1721725200300000000,2.576
1721725200310000000,3.489
1721725200320000000,0.690
1721725200330000000,0.400
1721725200340000000,-2.494
1721725200350000000,3.678
1721725200360000000,0.485
1721725200370000000,-1.277
1721725200380000000,3.047
1721725200390000000,3.677
1721725200400000000,1.404
1721725200410000000,-1.715
1721725200420000000,1.729
1721725200430000000,2.908
1721725200440000000,4.049
1721725200450000000,1.207
1721725200460000000,-2.203
1721725200470000000,2.793
1721725200480000000,2.711
1721725200490000000,2.042
1721725200500000000,-2.590
1721725200510000000,1.001
1721725200520000000,0.684
1721725200530000000,2.391
1721725200540000000,6.104
1721725200550000000,4.653
1721725200560000000,2.412
1721725200570000000,1.467
1721725200580000000,-0.081
1721725200590000000,-1.334
1721725200600000000,4.275
1721725200610000000,-2.515
1721725200620000000,1.258
1721725200630000000,1.268
1721725200640000000,-3.283
1721725200650000000,-4.999
1721725200660000000,0.191
1721725200670000000,4.410
1721725200680000000,7.341
1721725200690000000,0.381
1721725200700000000,-0.321
1721725200710000000,2.745
1721725200720000000,-6.058
1721725200730000000,0.431
1721725200740000000,-3.176
1721725200750000000,-2.918
1721725200760000000,-1.558
1721725200770000000,5.327
1721725200780000000,-2.360
1721725200790000000,5.788
1721725200800000000,-0.121
1721725200810000000,1.083
1721725200820000000,2.446
1721725200830000000,0.405
1721725200840000000,0.755
1721725200850000000,-0.777
1721725200860000000,-6.041
1721725200870000000,2.811
1721725200880000000,2.118
1721725200890000000,0.690
1721725200900000000,4.638
1721725200910000000,0.132
1721725200920000000,-0.085
1721725200930000000,-3.885
1721725200940000000,-0.213
1721725200950000000,4.807
1721725200960000000,4.018
1721725200970000000,-2.148
1721725200980000000,0.646
1721725200990000000,4.551
1721725201000000000,1.398
1721725201010000000,1.730
1721725201020000000,-0.195
1721725201030000000,1.181
1721725201040000000,6.214
1721725201050000000,-2.181
1721725201060000000,0.207
1721725201070000000,4.317
1721725201080000000,2.152
1721725201090000000,-7.016
1721725201100000000,-0.018
1721725201110000000,3.220
1721725201120000000,-3.388
1721725201130000000,-2.775
1721725201140000000,1.538
1721725201150000000,4.463
1721725201160000000,0.665
1721725201170000000,-6.589
1721725201180000000,-4.078
1721725201190000000,0.990
1721725201200000000,-2.482
1721725201210000000,3.754
1721725201220000000,1.780
1721725201230000000,0.702
1721725201240000000,-3.427
1721725201250000000,7.239
1721725201260000000,-1.139
1721725201270000000,-3.984
1721725201280000000,1.329
1721725201290000000,0.951
1721725201300000000,2.597
1721725201310000000,-2.197
1721725201320000000,0.868
1721725201330000000,4.318
1721725201340000000,1.732
1721725201350000000,1.495
1721725201360000000,1.901
1721725201370000000,3.897
1721725201380000000,2.647
1721725201390000000,-4.404
1721725201400000000,-2.652
1721725201410000000,-3.174
1721725201420000000,-3.064
1721725201430000000,-2.838
1721725201440000000,0.128
1721725201450000000,0.323
1721725201460000000,0.638
1721725201470000000,0.236
1721725201480000000,0.031
1721725201490000000,-1.430
1721725201500000000,1.136
1721725201510000000,-0.410
1721725201520000000,-4.606
1721725201530000000,-2.840
1721725201540000000,-4.620
1721725201550000000,2.393
1721725201560000000,3.891
1721725201570000000,-4.666
1721725201580000000,0.455
1721725201590000000,1.215
1721725201600000000,2.034
1721725201610000000,0.418
1721725201620000000,-0.547
1721725201630000000,-4.644
1721725201640000000,-0.539
1721725201650000000,1.838
1721725201660000000,1.448
1721725201670000000,5.455
1721725201680000000,4.939
1721725201690000000,0.050
1721725201700000000,2.385
1721725201710000000,2.277
1721725201720000000,-1.762
1721725201730000000,1.503
1721725201740000000,5.985
1721725201750000000,-4.701
1721725201760000000,0.734
1721725201770000000,-4.237
1721725201780000000,4.142
1721725201790000000,0.931
1721725201800000000,-0.199
1721725201810000000,-1.593
1721725201820000000,2.457
1721725201830000000,0.122
1721725201840000000,-4.420
1721725201850000000,-1.514
1721725201860000000,-6.941
1721725201870000000,-0.332
1721725201880000000,-3.138
1721725201890000000,-1.403
1721725201900000000,-4.918
1721725201910000000,1.426
1721725201920000000,-1.947
1721725201930000000,-2.652
1721725201940000000,-0.279
1721725201950000000,2.982
1721725201960000000,0.876
1721725201970000000,5.644
1721725201980000000,2.985
1721725201990000000,-0.357
1721725202000000000,11.074
1721725202009999999,-2.622
1721725202020000000,16.239
1721725202029999999,10.903
1721725202040000000,-1.838
1721725202049999999,6.424
1721725202060000000,7.117
1721725202069999999,8.958
1721725202080000000,16.104
1721725202089999999,15.386
1721725202100000000,25.476
1721725202109999999,13.556
1721725202120000000,7.601
1721725202130000000,13.613
1721725202140000000,23.569
1721725202150000000,17.422
1721725202160000000,21.421
1721725202170000000,18.405
1721725202180000000,26.797
1721725202190000000,17.081
1721725202200000000,30.682
1721725202210000000,30.155
1721725202220000000,39.857
1721725202230000000,40.689
1721725202240000000,52.084
1721725202250000000,42.857
1721725202260000000,23.106
1721725202270000000,34.761
1721725202280000000,50.403
1721725202290000000,39.701
1721725202300000000,34.539
1721725202310000000,44.864
1721725202320000000,47.078
1721725202330000000,47.404
1721725202340000000,32.669
1721725202350000000,39.791
1721725202360000000,58.094
1721725202370000000,48.901
1721725202380000000,51.313
1721725202390000000,56.658
1721725202400000000,57.965
1721725202410000000,51.540
1721725202420000000,53.858
1721725202430000000,69.782
1721725202440000000,47.024
1721725202450000000,64.548
1721725202460000000,61.512
1721725202470000000,53.363
1721725202480000000,69.879
1721725202490000000,57.571
1721725202500000000,61.524
1721725202510000000,70.423
1721725202520000000,59.008
1721725202530000000,68.327
1721725202540000000,82.759
1721725202550000000,67.848
1721725202560000000,85.044
1721725202570000000,72.643
1721725202580000000,76.793
1721725202590000000,73.578
1721725202600000000,79.378
1721725202610000000,96.852
1721725202620000000,85.198
1721725202630000000,80.731
1721725202640000000,80.748
1721725202650000000,92.033
1721725202660000000,92.270
1721725202670000000,92.016
1721725202680000000,101.413
1721725202690000000,86.559
1721725202700000000,97.226
1721725202710000000,99.816
1721725202720000000,95.242
1721725202730000000,100.199
1721725202740000000,117.297
1721725202750000000,110.187
1721725202760000000,110.783
1721725202770000000,100.995
1721725202780000000,106.346
1721725202790000000,88.447
1721725202800000000,101.826
1721725202810000000,110.536
1721725202820000000,113.140
1721725202830000000,100.970
1721725202840000000,121.386
1721725202850000000,115.216
1721725202860000000,110.675
1721725202870000000,123.229
1721725202880000000,117.429
1721725202890000000,105.931
1721725202900000000,116.233
1721725202910000000,126.075
1721725202920000000,124.272
1721725202930000000,116.482
1721725202940000000,129.634
1721725202950000000,126.138
1721725202960000000,126.841
1721725202970000000,122.528
1721725202980000000,130.815
1721725202990000000,140.132
1721725203000000000,133.853
1721725203010000000,149.773
1721725203020000000,156.436
1721725203030000000,148.254
1721725203040000000,142.683
1721725203050000000,140.888
1721725203060000000,141.120
1721725203070000000,157.419
1721725203080000000,153.046
1721725203090000000,155.208
1721725203100000000,154.502
1721725203110000000,155.915
1721725203120000000,150.595
1721725203130000000,148.486
1721725203140000000,148.623
1721725203150000000,153.022
1721725203160000000,150.250
1721725203170000000,146.901
1721725203180000000,149.847
1721725203190000000,162.578
1721725203200000000,153.712
1721725203210000000,142.694
1721725203220000000,150.853
1721725203230000000,155.163
1721725203240000000,149.990
1721725203250000000,159.829
1721725203260000000,156.381
1721725203270000000,151.482
1721725203280000000,139.856
1721725203290000000,141.562
1721725203300000000,145.443
1721725203310000000,145.732
1721725203320000000,159.393
1721725203330000000,158.529
1721725203340000000,141.815
1721725203350000000,152.716
1721725203360000000,152.899
1721725203370000000,150.495
1721725203380000000,155.964
1721725203390000000,152.924
1721725203400000000,154.464
1721725203410000000,156.534
1721725203420000000,159.043
1721725203430000000,165.040
1721725203440000000,149.502
1721725203450000000,155.591
1721725203460000000,174.861
1721725203470000000,163.321
1721725203480000000,164.883
