timestamp_ns,value_bar
1721206800000000000,0.176
1721206800010000000,0.000
1721206800020000000,0.000
1721206800030000000,0.000
1721206800040000000,0.000
1721206800050000000,0.000
1721206800060000000,0.000
1721206800070000000,0.000
1721206800080000000,0.314
1721206800090000000,0.000
1721206800100000000,0.341
1721206800110000000,0.005
1721206800120000000,0.000
1721206800130000000,0.000
1721206800140000000,0.000
1721206800150000000,0.046
1721206800160000000,0.000
1721206800170000000,0.000
1721206800180000000,0.057
1721206800190000000,0.186
1721206800200000000,0.085
1721206800210000000,0.000
1721206800220000000,0.000
1721206800230000000,0.764
1721206800240000000,0.000
1721206800250000000,0.084
1721206800260000000,0.448
1721206800270000000,0.000
1721206800280000000,0.000
1721206800290000000,0.000
1721206800300000000,0.000
1721206800310000000,0.000
1721206800320000000,0.000
1721206800330000000,0.000
1721206800340000000,0.001
1721206800350000000,0.204
1721206800360000000,0.575
1721206800370000000,0.837
1721206800380000000,0.177
1721206800390000000,0.000
1721206800400000000,0.000
1721206800410000000,0.000
1721206800420000000,0.000
1721206800430000000,0.650
1721206800440000000,0.000
1721206800450000000,0.000
1721206800460000000,0.002
1721206800470000000,0.000
1721206800480000000,0.453
1721206800490000000,0.597
1721206800500000000,0.000
1721206800510000000,0.000
1721206800520000000,0.000
1721206800530000000,0.000
1721206800540000000,0.206
1721206800550000000,0.000
1721206800560000000,0.016
1721206800570000000,0.109
1721206800580000000,0.213
1721206800590000000,0.065
1721206800600000000,0.000
1721206800610000000,0.171
1721206800620000000,0.000
1721206800630000000,0.000
1721206800640000000,0.000
1721206800650000000,0.000
1721206800660000000,0.047
1721206800670000000,0.000
1721206800680000000,0.206
1721206800690000000,0.000
1721206800700000000,0.000
1721206800710000000,0.000
1721206800720000000,0.520
1721206800730000000,0.251
1721206800740000000,0.443
1721206800750000000,0.000
1721206800760000000,0.020
1721206800770000000,0.000
1721206800780000000,0.380
1721206800790000000,0.000
1721206800800000000,0.214
1721206800810000000,0.000
1721206800820000000,0.649
1721206800830000000,0.000
1721206800840000000,0.478
1721206800850000000,0.000
1721206800860000000,0.229
1721206800870000000,0.000
1721206800880000000,0.383
1721206800890000000,0.099
1721206800900000000,0.000
1721206800910000000,0.030
1721206800920000000,0.523
1721206800930000000,0.780
1721206800940000000,0.000
1721206800950000000,0.000
1721206800960000000,0.148
1721206800970000000,0.113
1721206800980000000,0.000
1721206800990000000,0.203
1721206801000000000,0.603
1721206801010000000,0.000
1721206801020000000,0.541
1721206801030000000,0.000
1721206801040000000,0.000
1721206801050000000,0.088
1721206801060000000,0.000
1721206801070000000,0.843
1721206801080000000,0.000
1721206801090000000,0.000
1721206801100000000,0.703
1721206801110000000,0.000
1721206801120000000,0.463
1721206801130000000,0.126
1721206801140000000,0.000
1721206801150000000,0.540
1721206801160000000,0.308
1721206801170000000,0.000
1721206801180000000,0.000
1721206801190000000,0.000
1721206801200000000,0.000
1721206801210000000,0.000
1721206801220000000,0.406
1721206801230000000,0.000
1721206801240000000,0.009
1721206801250000000,0.262
1721206801260000000,0.000
1721206801270000000,0.000
1721206801280000000,0.000
1721206801290000000,0.255
1721206801300000000,0.194
1721206801310000000,0.501
1721206801320000000,0.000
1721206801330000000,0.074
1721206801340000000,0.196
1721206801350000000,0.009
1721206801360000000,0.627
1721206801370000000,0.000
1721206801380000000,0.169
1721206801390000000,0.000
1721206801400000000,0.000
1721206801410000000,0.242
1721206801420000000,0.000
1721206801430000000,0.000
1721206801440000000,0.170
1721206801450000000,0.000
1721206801460000000,0.000
1721206801470000000,0.397
1721206801480000000,0.088
1721206801490000000,0.037
1721206801500000000,0.659
1721206801510000000,0.400
1721206801520000000,0.000
1721206801530000000,0.103
1721206801540000000,0.738
1721206801550000000,0.082
1721206801560000000,0.094
1721206801570000000,0.560
1721206801580000000,0.578
1721206801590000000,0.000
1721206801600000000,0.156
1721206801610000000,0.000
1721206801620000000,0.000
1721206801630000000,0.093
1721206801640000000,0.360
1721206801650000000,0.000
1721206801660000000,0.000
1721206801670000000,0.000
1721206801680000000,0.315
1721206801690000000,0.433
1721206801700000000,0.000
1721206801710000000,0.413
1721206801720000000,0.183
1721206801730000000,0.000
1721206801740000000,0.315
1721206801750000000,0.000
1721206801760000000,0.000
1721206801770000000,0.339
1721206801780000000,0.000
1721206801790000000,1.129
1721206801800000000,0.362
1721206801810000000,0.000
1721206801820000000,0.390
1721206801830000000,0.123
1721206801840000000,0.000
1721206801850000000,0.415
1721206801860000000,0.000
1721206801870000000,0.228
1721206801880000000,0.125
1721206801890000000,0.000
1721206801900000000,0.000
1721206801910000000,0.084
1721206801920000000,0.440
1721206801930000000,0.000
1721206801940000000,0.848
1721206801950000000,0.000
1721206801960000000,0.240
1721206801970000000,0.133
1721206801980000000,0.696
1721206801990000000,0.000
1721206802000000000,0.000
1721206802009999999,1.558
1721206802020000000,1.422
1721206802029999999,1.498
1721206802040000000,0.450
1721206802049999999,0.644
1721206802060000000,1.002
1721206802069999999,2.365
1721206802080000000,2.692
1721206802089999999,2.746
1721206802100000000,2.325
1721206802109999999,4.825
1721206802120000000,2.858
1721206802130000000,5.060
1721206802140000000,4.310
1721206802150000000,3.151
1721206802160000000,5.395
1721206802170000000,6.384
1721206802180000000,4.280
1721206802190000000,4.243
1721206802200000000,7.874
1721206802210000000,6.731
1721206802220000000,6.309
1721206802230000000,8.969
1721206802240000000,7.761
1721206802250000000,7.387
1721206802260000000,8.657
1721206802270000000,8.441
1721206802280000000,7.975
1721206802290000000,8.789
1721206802300000000,9.477
1721206802310000000,8.333
1721206802320000000,9.612
1721206802330000000,9.238
1721206802340000000,10.669
1721206802350000000,8.181
1721206802360000000,11.290
1721206802370000000,11.445
1721206802380000000,10.653
1721206802390000000,10.983
1721206802400000000,12.749
1721206802410000000,13.245
1721206802420000000,11.304
1721206802430000000,15.061
1721206802440000000,12.947
1721206802450000000,13.602
1721206802460000000,12.669
1721206802470000000,13.679
1721206802480000000,13.418
1721206802490000000,12.605
1721206802500000000,14.513
1721206802510000000,16.449
1721206802520000000,15.483
1721206802530000000,15.530
1721206802540000000,16.861
1721206802550000000,15.089
1721206802560000000,16.945
1721206802570000000,16.060
1721206802580000000,16.946
1721206802590000000,17.382
1721206802600000000,19.150
1721206802610000000,18.159
1721206802620000000,18.229
1721206802630000000,19.383
1721206802640000000,20.111
1721206802650000000,19.494
1721206802660000000,19.573
1721206802670000000,21.025
1721206802680000000,19.713
1721206802690000000,20.091
1721206802700000000,19.953
1721206802710000000,21.237
1721206802720000000,21.707
1721206802730000000,21.834
1721206802740000000,21.218
1721206802750000000,23.262
1721206802760000000,21.403
1721206802770000000,21.664
1721206802780000000,23.453
1721206802790000000,22.625
1721206802800000000,22.833
1721206802810000000,23.153
1721206802820000000,24.782
1721206802830000000,23.490
1721206802840000000,25.308
1721206802850000000,24.395
1721206802860000000,24.539
1721206802870000000,25.928
1721206802880000000,25.598
1721206802890000000,27.815
1721206802900000000,26.309
1721206802910000000,27.266
1721206802920000000,29.627
1721206802930000000,26.778
