timestamp_ns,value_pct
1721984400000000000,0.000
1721984400010000000,0.000
1721984400020000000,0.198
1721984400030000000,0.000
1721984400040000000,0.000
1721984400050000000,0.162
1721984400060000000,0.000
1721984400070000000,0.075
1721984400080000000,0.039
1721984400090000000,0.000
1721984400100000000,0.147
1721984400110000000,0.000
1721984400120000000,0.051
1721984400130000000,0.020
1721984400140000000,0.120
1721984400150000000,0.000
1721984400160000000,0.000
1721984400170000000,0.159
1721984400180000000,0.000
1721984400190000000,0.031
1721984400200000000,0.174
1721984400210000000,0.105
1721984400220000000,0.000
1721984400230000000,0.000
1721984400240000000,0.000
1721984400250000000,0.000
1721984400260000000,0.028
1721984400270000000,0.000
1721984400280000000,0.000
1721984400290000000,0.000
1721984400300000000,0.000
1721984400310000000,0.163
1721984400320000000,0.000
1721984400330000000,0.000
1721984400340000000,0.000
1721984400350000000,0.133
1721984400360000000,0.021
1721984400370000000,0.000
1721984400380000000,0.046
1721984400390000000,0.000
1721984400400000000,0.000
1721984400410000000,0.058
1721984400420000000,0.014
1721984400430000000,0.000
1721984400440000000,0.056
1721984400450000000,0.000
1721984400460000000,0.029
1721984400470000000,0.060
1721984400480000000,0.000
1721984400490000000,0.055
1721984400500000000,0.000
1721984400510000000,0.048
1721984400520000000,0.000
1721984400530000000,0.000
1721984400540000000,0.000
1721984400550000000,0.212
1721984400560000000,0.000
1721984400570000000,0.000
1721984400580000000,0.253
1721984400590000000,0.000
1721984400600000000,0.000
1721984400610000000,0.198
1721984400620000000,0.000
1721984400630000000,0.000
1721984400640000000,0.000
1721984400650000000,0.079
1721984400660000000,0.193
1721984400670000000,0.106
1721984400680000000,0.009
1721984400690000000,0.187
1721984400700000000,0.178
1721984400710000000,0.113
1721984400720000000,0.000
1721984400730000000,0.000
1721984400740000000,0.174
1721984400750000000,0.000
1721984400760000000,0.104
1721984400770000000,0.084
1721984400780000000,0.000
1721984400790000000,0.085
1721984400800000000,0.000
1721984400810000000,0.000
1721984400820000000,0.087
1721984400830000000,0.000
1721984400840000000,0.064
1721984400850000000,0.000
1721984400860000000,0.049
1721984400870000000,0.139
1721984400880000000,0.000
1721984400890000000,0.133
1721984400900000000,0.068
1721984400910000000,0.201
1721984400920000000,0.000
1721984400930000000,0.000
1721984400940000000,0.012
1721984400950000000,0.000
1721984400960000000,0.117
1721984400970000000,0.057
1721984400980000000,0.113
1721984400990000000,0.000
1721984401000000000,0.115
1721984401010000000,0.000
1721984401020000000,0.000
1721984401030000000,0.000
1721984401040000000,0.000
1721984401050000000,0.000
1721984401060000000,0.124
1721984401070000000,0.149
1721984401080000000,0.000
1721984401090000000,0.000
1721984401100000000,0.000
1721984401110000000,0.155
1721984401120000000,0.072
1721984401130000000,0.090
1721984401140000000,0.218
1721984401150000000,0.000
1721984401160000000,0.000
1721984401170000000,0.000
1721984401180000000,0.074
1721984401190000000,0.174
1721984401200000000,0.049
1721984401210000000,0.000
1721984401220000000,0.021
1721984401230000000,0.000
1721984401240000000,0.156
1721984401250000000,0.000
1721984401260000000,0.000
1721984401270000000,0.164
1721984401280000000,0.141
1721984401290000000,0.000
1721984401300000000,0.000
1721984401310000000,0.000
1721984401320000000,0.088
1721984401330000000,0.000
1721984401340000000,0.051
1721984401350000000,0.132
1721984401360000000,0.000
1721984401370000000,0.196
1721984401380000000,0.000
1721984401390000000,0.063
1721984401400000000,0.000
1721984401410000000,0.129
1721984401420000000,0.000
1721984401430000000,0.000
1721984401440000000,0.000
1721984401450000000,0.000
1721984401460000000,0.000
1721984401470000000,0.058
1721984401480000000,0.000
1721984401490000000,0.167
1721984401500000000,0.000
1721984401510000000,0.000
1721984401520000000,0.000
1721984401530000000,0.000
1721984401540000000,0.000
1721984401550000000,0.000
1721984401560000000,0.000
1721984401570000000,0.000
1721984401580000000,0.000
1721984401590000000,0.000
1721984401600000000,0.000
1721984401610000000,0.057
1721984401620000000,0.000
1721984401630000000,0.000
1721984401640000000,0.000
1721984401650000000,0.057
1721984401660000000,0.000
1721984401670000000,0.144
1721984401680000000,0.000
1721984401690000000,0.307
1721984401700000000,0.000
1721984401710000000,0.133
1721984401720000000,0.084
1721984401730000000,0.000
1721984401740000000,0.000
1721984401750000000,0.125
1721984401760000000,0.000
1721984401770000000,0.000
1721984401780000000,0.000
1721984401790000000,0.000
1721984401800000000,0.015
1721984401810000000,0.072
1721984401820000000,0.000
1721984401830000000,0.000
1721984401840000000,0.148
1721984401850000000,0.000
1721984401860000000,0.000
1721984401870000000,0.000
1721984401880000000,0.000
1721984401890000000,0.012
1721984401900000000,0.134
1721984401910000000,0.001
1721984401920000000,0.000
1721984401930000000,0.231
1721984401940000000,0.000
1721984401950000000,0.095
1721984401960000000,0.000
1721984401970000000,0.000
1721984401980000000,0.000
1721984401990000000,0.000
1721984402000000000,0.215
1721984402009999999,0.098
1721984402020000000,0.000
1721984402029999999,0.768
1721984402040000000,0.849
1721984402049999999,1.279
1721984402060000000,1.136
1721984402069999999,1.079
1721984402080000000,1.383
1721984402089999999,1.759
1721984402100000000,2.110
1721984402109999999,2.836
1721984402120000000,2.733
1721984402130000000,2.922
1721984402140000000,2.546
1721984402150000000,3.394
1721984402160000000,3.106
1721984402170000000,3.217
1721984402180000000,3.425
1721984402190000000,3.589
1721984402200000000,3.432
1721984402210000000,4.303
1721984402220000000,4.651
1721984402230000000,4.605
1721984402240000000,4.649
1721984402250000000,4.586
1721984402260000000,5.253
1721984402270000000,5.889
1721984402280000000,5.775
1721984402290000000,5.726
1721984402300000000,5.715
1721984402310000000,6.033
1721984402320000000,5.992
1721984402330000000,6.908
1721984402340000000,7.631
1721984402350000000,6.607
1721984402360000000,6.835
1721984402370000000,7.759
1721984402380000000,7.452
1721984402390000000,8.145
1721984402400000000,8.086
1721984402410000000,7.904
1721984402420000000,8.572
1721984402430000000,8.491
1721984402440000000,8.486
1721984402450000000,8.839
1721984402460000000,9.069
1721984402470000000,9.404
1721984402480000000,9.615
1721984402490000000,9.768
1721984402500000000,9.861
1721984402510000000,9.904
1721984402520000000,10.639
1721984402530000000,10.180
1721984402540000000,10.379
1721984402550000000,10.943
1721984402560000000,11.363
1721984402570000000,10.945
1721984402580000000,11.941
1721984402590000000,11.854
1721984402600000000,12.426
1721984402610000000,12.512
1721984402620000000,12.395
1721984402630000000,11.912
1721984402640000000,12.625
1721984402650000000,12.870
1721984402660000000,13.226
1721984402670000000,13.669
1721984402680000000,13.349
1721984402690000000,14.336
1721984402700000000,13.959
1721984402710000000,14.555
1721984402720000000,14.519
1721984402730000000,14.636
1721984402740000000,14.568
1721984402750000000,14.684
1721984402760000000,15.556
