timestamp_ns,value
1721372400000000000,13.0598
1721372400100000000,12.5606
1721372400200000000,13.0332
1721372400300000000,14.0735
1721372400400000000,12.3982
1721372400500000000,12.8531
1721372400600000000,13.3232
1721372400700000000,13.2835
1721372400800000000,10.8134
1721372400900000000,12.6662
1721372401000000000,11.898
1721372401100000000,12.8328
1721372401200000000,12.5795
1721372401300000000,13.6643
1721372401400000000,12.8336
1721372401500000000,12.5509
1721372401600000000,12.3033
1721372401700000000,13.1241
1721372401800000000,12.3875
1721372401900000000,14.0669
1721372402000000000,12.7641
1721372402100000000,13.7154
1721372402200000000,12.8735
1721372402300000000,11.6955
1721372402400000000,13.488
1721372402500000000,12.1233
1721372402600000000,12.4276
1721372402700000000,12.2621
1721372402800000000,13.2211
1721372402900000000,13.8479
1721372403000000000,11.4012
1721372403100000000,13.3358
1721372403200000000,12.5844
1721372403300000000,13.4127
1721372403400000000,12.7953
1721372403500000000,12.179
1721372403600000000,12.4874
1721372403700000000,12.0792
1721372403800000000,11.843
1721372403900000000,11.6059
1721372404000000000,13.3769
1721372404100000000,12.5935
1721372404200000000,12.3971
1721372404300000000,12.6702
1721372404400000000,10.8451
1721372404500000000,12.1023
1721372404600000000,13.2695
1721372404700000000,13.9961
1721372404800000000,12.4673
1721372404900000000,11.7389
1721372405000000000,10.9878
1721372405100000000,13.1296
1721372405200000000,12.909
1721372405300000000,11.5543
1721372405400000000,13.253
1721372405500000000,11.8262
1721372405600000000,12.5661
1721372405700000000,13.9001
1721372405800000000,12.5955
1721372405900000000,12.3824
1721372406000000000,15.2942
1721372406100000000,12.4086
1721372406200000000,12.0636
1721372406300000000,12.6575
1721372406400000000,12.474
1721372406500000000,11.3324
1721372406600000000,13.1329
1721372406700000000,12.1688
1721372406800000000,12.4154
1721372406900000000,12.6892
1721372407000000000,12.5531
1721372407100000000,13.499
1721372407200000000,11.1675
1721372407300000000,14.4526
1721372407400000000,12.3023
1721372407500000000,13.5565
1721372407600000000,13.2747
1721372407700000000,13.8689
1721372407800000000,13.9719
1721372407900000000,11.737
1721372408000000000,13.4084
1721372408100000000,11.2224
1721372408200000000,11.9746
1721372408300000000,12.3864
1721372408400000000,12.2957
1721372408500000000,12.0411
1721372408600000000,11.8791
1721372408700000000,11.299
1721372408800000000,11.7966
1721372408900000000,12.0085
1721372409000000000,13.191
1721372409100000000,12.161
1721372409200000000,13.6609
1721372409300000000,13.9632
1721372409400000000,12.9139
1721372409500000000,11.9887
1721372409600000000,13.1755
1721372409700000000,11.8075
1721372409800000000,13.6184
1721372409900000000,13.0291
1721372410000000000,13.4372
1721372410100000000,13.9546
1721372410200000000,12.9678
1721372410300000000,12.7481
1721372410400000000,12.9097
1721372410500000000,12.9679
1721372410600000000,11.5918
1721372410700000000,13.4127
1721372410800000000,12.6919
1721372410900000000,12.6195
1721372411000000000,12.357
1721372411100000000,11.0705
1721372411200000000,11.9596
1721372411300000000,13.1763
1721372411400000000,11.5554
1721372411500000000,12.926
1721372411600000000,11.7734
1721372411700000000,11.8432
1721372411800000000,13.8152
1721372411900000000,12.3319
1721372412000000000,2.9892
1721372412100000000,3.546
1721372412200000000,1.7822
1721372412300000000,1.0637
1721372412400000000,4.3731
1721372412500000000,1.5442
1721372412600000000,0.8685
1721372412700000000,4.7078
1721372412800000000,3.4491
1721372412900000000,4.6593
1721372413000000000,2.7907
1721372413100000000,3.6831
1721372413200000000,2.3882
1721372413300000000,2.4726
1721372413400000000,4.8388
1721372413500000000,1.614
1721372413600000000,1.9502
1721372413700000000,4.1782
1721372413800000000,1.7843
1721372413900000000,4.277
1721372414000000000,3.5583
1721372414100000000,1.2058
1721372414200000000,4.1097
1721372414300000000,3.3358
1721372414400000000,0.3657
1721372414500000000,1.3894
1721372414600000000,0.0705
1721372414700000000,0.9941
1721372414800000000,2.9142
1721372414900000000,3.3122
1721372415000000000,11.8843
1721372415100000000,12.6485
1721372415200000000,11.8877
1721372415300000000,12.7785
1721372415400000000,13.0685
1721372415500000000,13.3461
1721372415600000000,13.5358
1721372415700000000,10.5055
1721372415800000000,11.5365
1721372415900000000,14.2662
1721372416000000000,13.7848
1721372416100000000,12.1987
1721372416200000000,13.7551
1721372416300000000,12.8164
1721372416400000000,11.8992
1721372416500000000,11.8822
1721372416600000000,12.0256
1721372416700000000,13.3604
1721372416800000000,12.4622
1721372416900000000,12.6122
1721372417000000000,12.609
1721372417100000000,12.5865
1721372417200000000,13.0166
1721372417300000000,13.2842
1721372417400000000,12.6525
1721372417500000000,12.3896
1721372417600000000,12.3719
1721372417700000000,12.0252
1721372417800000000,13.0632
1721372417900000000,11.876
1721372418000000000,11.6491
1721372418100000000,12.8866
1721372418200000000,12.9929
1721372418300000000,12.3894
1721372418400000000,11.5568
1721372418500000000,13.9806
1721372418600000000,12.2392
1721372418700000000,13.0469
1721372418800000000,12.9606
1721372418900000000,11.4007
1721372419000000000,12.6385
1721372419100000000,12.4878
1721372419200000000,12.4934
1721372419300000000,12.9714
1721372419400000000,13.0802
1721372419500000000,13.2385
1721372419600000000,12.951
1721372419700000000,13.0135
1721372419800000000,12.2625
1721372419900000000,13.2685
1721372420000000000,12.0494
1721372420100000000,12.1743
1721372420200000000,11.8627
1721372420300000000,11.9816
1721372420400000000,11.6869
1721372420500000000,11.8952
1721372420600000000,13.2169
1721372420700000000,13.3434
1721372420800000000,12.4694
1721372420900000000,9.7493
1721372421000000000,12.7459
1721372421100000000,12.7521
1721372421200000000,12.8175
1721372421300000000,12.1835
1721372421400000000,12.4117
1721372421500000000,12.5737
1721372421600000000,12.4133
1721372421700000000,11.7682
1721372421800000000,13.0254
1721372421900000000,12.7597
1721372422000000000,11.9767
1721372422100000000,14.0624
1721372422200000000,13.9233
1721372422300000000,12.8718
1721372422400000000,13.2562
1721372422500000000,12.0049
1721372422600000000,12.2573
1721372422700000000,11.8051
1721372422800000000,13.3782
1721372422900000000,13.464
1721372423000000000,13.2171
1721372423100000000,10.6118
1721372423200000000,12.9418
1721372423300000000,13.1758
1721372423400000000,12.744
1721372423500000000,12.7314
1721372423600000000,13.512
1721372423700000000,12.5546
1721372423800000000,11.5982
1721372423900000000,13.2169
1721372424000000000,12.5385
1721372424100000000,11.0897
1721372424200000000,13.7521
1721372424300000000,12.4482
1721372424400000000,13.3596
1721372424500000000,10.8687
1721372424600000000,13.3695
1721372424700000000,11.2838
1721372424800000000,12.8721
1721372424900000000,12.3439
1721372425000000000,11.9594
1721372425100000000,11.7323
1721372425200000000,13.9855
1721372425300000000,13.1795
1721372425400000000,12.9513
1721372425500000000,13.197
1721372425600000000,13.2603
1721372425700000000,12.7549
1721372425800000000,12.393
1721372425900000000,12.8889
1721372426000000000,12.1601
1721372426100000000,12.6462
1721372426200000000,12.7829
1721372426300000000,12.8387
1721372426400000000,13.9535
1721372426500000000,13.3752
1721372426600000000,13.3052
1721372426700000000,11.9939
1721372426800000000,13.078
1721372426900000000,12.2486
1721372427000000000,1.5158
1721372427100000000,2.6114
1721372427200000000,4.22
1721372427300000000,4.954
1721372427400000000,0.0397
1721372427500000000,2.9222
1721372427600000000,0.1214
1721372427700000000,1.5838
1721372427800000000,1.6353
1721372427900000000,4.1517
1721372428000000000,0.7766
1721372428100000000,2.2968
1721372428200000000,3.1668
1721372428300000000,0.2232
1721372428400000000,0.2815
1721372428500000000,2.4639
1721372428600000000,4.4483
1721372428700000000,1.556
1721372428800000000,3.7376
1721372428900000000,0.3507
1721372429000000000,4.0058
1721372429100000000,1.4792
1721372429200000000,2.6912
1721372429300000000,3.927
1721372429400000000,2.3572
1721372429500000000,0.5814
1721372429600000000,0.2456
1721372429700000000,2.2196
1721372429800000000,3.3799
1721372429900000000,2.8522
1721372430000000000,12.5673
1721372430100000000,12.1794
1721372430200000000,11.6929
1721372430300000000,12.6599
1721372430400000000,12.931
1721372430500000000,13.1593
1721372430600000000,13.3952
1721372430700000000,11.7164
1721372430800000000,12.8038
1721372430900000000,12.5025
1721372431000000000,12.2657
1721372431100000000,11.7424
1721372431200000000,11.9953
1721372431300000000,13.7554
1721372431400000000,12.0362
1721372431500000000,13.5817
1721372431600000000,12.4219
1721372431700000000,12.0537
1721372431800000000,12.8686
1721372431900000000,11.4088
1721372432000000000,12.3085
1721372432100000000,12.4454
1721372432200000000,12.8737
1721372432300000000,12.3619
1721372432400000000,12.4101
1721372432500000000,11.4135
1721372432600000000,12.5162
1721372432700000000,12.1872
1721372432800000000,12.5163
1721372432900000000,11.5611
1721372433000000000,12.1753
1721372433100000000,12.0735
1721372433200000000,12.5036
1721372433300000000,12.558
1721372433400000000,12.3645
1721372433500000000,11.4027
1721372433600000000,12.7582
1721372433700000000,12.9422
1721372433800000000,11.6745
1721372433900000000,12.0203
1721372434000000000,13.1687
1721372434100000000,12.4456
1721372434200000000,13.9231
1721372434300000000,12.7158
1721372434400000000,12.3396
1721372434500000000,13.1374
1721372434600000000,12.2933
1721372434700000000,12.2801
1721372434800000000,11.2373
1721372434900000000,12.9572
1721372435000000000,12.4282
1721372435100000000,12.7672
1721372435200000000,13.1379
1721372435300000000,14.248
1721372435400000000,13.6342
1721372435500000000,12.4975
1721372435600000000,12.215
1721372435700000000,12.7229
1721372435800000000,11.7333
1721372435900000000,12.6535
1721372436000000000,12.8058
1721372436100000000,12.7042
1721372436200000000,13.1386
1721372436300000000,12.8093
1721372436400000000,13.6388
1721372436500000000,14.0704
1721372436600000000,12.5586
1721372436700000000,11.3577
1721372436800000000,12.0437
1721372436900000000,12.0636
1721372437000000000,11.7886
1721372437100000000,12.9093
1721372437200000000,11.9744
1721372437300000000,12.1194
1721372437400000000,12.7831
1721372437500000000,12.6868
1721372437600000000,12.5251
1721372437700000000,12.6748
1721372437800000000,11.9432
1721372437900000000,13.1398
1721372438000000000,11.8809
1721372438100000000,12.912
1721372438200000000,11.3399
1721372438300000000,12.4709
1721372438400000000,13.3001
1721372438500000000,13.2821
1721372438600000000,11.7889
1721372438700000000,12.5499
1721372438800000000,13.0428
1721372438900000000,12.1483
1721372439000000000,11.689
1721372439100000000,11.6615
1721372439200000000,12.9978
1721372439300000000,13.7346
1721372439400000000,13.7408
1721372439500000000,12.782
1721372439600000000,12.6713
1721372439700000000,11.6895
1721372439800000000,11.698
1721372439900000000,12.9892
1721372440000000000,12.5496
1721372440100000000,12.0597
1721372440200000000,11.2991
1721372440300000000,14.1007
1721372440400000000,12.3457
1721372440500000000,12.2006
1721372440600000000,12.9778
1721372440700000000,12.5205
1721372440800000000,11.7924
1721372440900000000,13.1278
1721372441000000000,9.9487
1721372441100000000,12.6983
1721372441200000000,13.004
1721372441300000000,13.7007
1721372441400000000,12.5534
1721372441500000000,11.3901
1721372441600000000,12.089
1721372441700000000,13.1453
1721372441800000000,12.7881
1721372441900000000,13.2716
1721372442000000000,0.1749
1721372442100000000,3.2487
1721372442200000000,3.9327
1721372442300000000,4.6199
1721372442400000000,0.5501
1721372442500000000,4.6945
1721372442600000000,2.9197
1721372442700000000,1.8337
1721372442800000000,1.2427
1721372442900000000,0.2008
1721372443000000000,4.059
1721372443100000000,3.2577
1721372443200000000,0.5113
1721372443300000000,1.0717
1721372443400000000,0.482
1721372443500000000,1.7432
1721372443600000000,0.8644
1721372443700000000,1.1598
1721372443800000000,4.5282
1721372443900000000,4.7684
1721372444000000000,4.4148
1721372444100000000,0.7591
1721372444200000000,4.2815
1721372444300000000,1.6676
1721372444400000000,1.2394
1721372444500000000,0.5558
1721372444600000000,4.2744
1721372444700000000,2.15
1721372444800000000,1.5223
1721372444900000000,2.6462
1721372445000000000,13.31
1721372445100000000,11.5848
1721372445200000000,12.5136
1721372445300000000,12.9065
1721372445400000000,11.0532
1721372445500000000,14.6147
1721372445600000000,10.901
1721372445700000000,12.8438
1721372445800000000,12.7462
1721372445900000000,13.6706
1721372446000000000,13.5818
1721372446100000000,11.3114
1721372446200000000,12.5934
1721372446300000000,13.0017
1721372446400000000,13.6245
1721372446500000000,11.678
1721372446600000000,13.025
1721372446700000000,13.2298
1721372446800000000,12.566
1721372446900000000,12.7977
1721372447000000000,12.4605
1721372447100000000,11.9562
1721372447200000000,11.9132
1721372447300000000,12.396
1721372447400000000,11.3978
1721372447500000000,11.9658
1721372447600000000,12.8529
1721372447700000000,11.5834
