timestamp_ns,value
1721890800000000000,-2.0335
1721890801000000000,-1.7394
1721890802000000000,-0.2017
1721890803000000000,1.3011
1721890804000000000,2.0337
1721890805000000000,6.2454
1721890806000000000,5.7663
1721890807000000000,4.243
1721890808000000000,9.1527
1721890809000000000,6.1842
1721890810000000000,8.1757
1721890811000000000,10.2584
1721890812000000000,8.8406
1721890813000000000,10.2913
1721890814000000000,12.5104
1721890815000000000,12.1267
1721890816000000000,11.7983
1721890817000000000,11.5636
1721890818000000000,12.5077
1721890819000000000,13.212
1721890820000000000,14.0235
1721890821000000000,12.1372
1721890822000000000,17.2508
1721890823000000000,19.3702
1721890824000000000,18.9645
1721890825000000000,13.6612
1721890826000000000,19.8026
1721890827000000000,22.109
1721890828000000000,21.006
1721890829000000000,24.315
1721890830000000000,21.6158
1721890831000000000,21.2874
1721890832000000000,23.7238
1721890833000000000,26.0098
1721890834000000000,25.2626
1721890835000000000,29.2416
1721890836000000000,28.3585
1721890837000000000,31.786
1721890838000000000,28.731
1721890839000000000,25.2613
1721890840000000000,27.2915
1721890841000000000,28.704
1721890842000000000,27.8486
1721890843000000000,37.1718
1721890844000000000,31.6066
1721890845000000000,30.1143
1721890846000000000,36.7799
1721890847000000000,34.9069
1721890848000000000,36.8109
1721890849000000000,36.8077
1721890850000000000,39.2194
1721890851000000000,35.4671
1721890852000000000,39.6105
1721890853000000000,39.9241
1721890854000000000,40.9975
1721890855000000000,43.2393
1721890856000000000,39.9879
1721890857000000000,40.8847
1721890858000000000,44.4159
1721890859000000000,46.5921
1721890860000000000,44.6176
1721890861000000000,47.0789
1721890862000000000,45.4927
1721890863000000000,43.6361
1721890864000000000,46.6333
1721890865000000000,46.6427
1721890866000000000,41.308
1721890867000000000,44.7634
1721890868000000000,43.9043
1721890869000000000,42.3923
1721890870000000000,43.1292
1721890871000000000,43.4
1721890872000000000,46.1035
1721890873000000000,44.6242
1721890874000000000,42.5772
1721890875000000000,44.8962
1721890876000000000,43.0689
1721890877000000000,44.7079
1721890878000000000,46.1279
1721890879000000000,43.0206
1721890880000000000,45.3124
1721890881000000000,45.7193
1721890882000000000,47.6381
1721890883000000000,45.9118
1721890884000000000,46.9014
1721890885000000000,43.3007
1721890886000000000,46.8799
1721890887000000000,42.471
1721890888000000000,42.6978
1721890889000000000,45.2575
1721890890000000000,43.1604
1721890891000000000,47.8634
1721890892000000000,47.3079
1721890893000000000,48.6302
1721890894000000000,43.5649
1721890895000000000,44.2824
1721890896000000000,47.4325
1721890897000000000,44.587
1721890898000000000,43.744
1721890899000000000,46.6984
1721890900000000000,46.9462
1721890901000000000,44.4872
1721890902000000000,42.1895
1721890903000000000,41.87
1721890904000000000,44.8862
1721890905000000000,45.5258
1721890906000000000,39.32
1721890907000000000,47.0067
1721890908000000000,48.7509
1721890909000000000,43.9123
1721890910000000000,44.1942
1721890911000000000,44.6988
1721890912000000000,46.6386
1721890913000000000,44.5932
1721890914000000000,46.4708
1721890915000000000,47.8894
1721890916000000000,45.4197
1721890917000000000,41.4733
1721890918000000000,47.2886
1721890919000000000,48.0775
1721890920000000000,46.1806
1721890921000000000,49.7547
1721890922000000000,44.7667
1721890923000000000,47.5515
1721890924000000000,42.6038
1721890925000000000,46.3357
1721890926000000000,45.6876
1721890927000000000,41.4202
1721890928000000000,44.9199
1721890929000000000,46.7137
1721890930000000000,44.3073
1721890931000000000,46.6313
1721890932000000000,43.787
1721890933000000000,43.6948
1721890934000000000,44.6594
1721890935000000000,43.5411
1721890936000000000,43.5829
1721890937000000000,45.8833
1721890938000000000,48.1947
1721890939000000000,43.0044
1721890940000000000,44.1955
1721890941000000000,47.9011
1721890942000000000,45.414
1721890943000000000,44.5227
1721890944000000000,46.2443
1721890945000000000,46.6652
1721890946000000000,44.5477
1721890947000000000,44.142
1721890948000000000,44.3359
1721890949000000000,43.3622
