timestamp_ns,value
1721372400000000000,332.9789
1721372400100000000,318.154
1721372400200000000,351.4844
1721372400300000000,321.6062
1721372400400000000,324.0284
1721372400500000000,337.7538
1721372400600000000,339.9449
1721372400700000000,324.277
1721372400800000000,341.0457
1721372400900000000,330.8708
1721372401000000000,323.3972
1721372401100000000,328.3648
1721372401200000000,322.139
1721372401300000000,328.7642
1721372401400000000,334.2678
1721372401500000000,348.8357
1721372401600000000,333.7209
1721372401700000000,331.8798
1721372401800000000,320.4542
1721372401900000000,345.5041
1721372402000000000,337.6771
1721372402100000000,340.1719
1721372402200000000,347.5241
1721372402300000000,338.3616
1721372402400000000,340.5702
1721372402500000000,319.8466
1721372402600000000,317.1194
1721372402700000000,319.6779
1721372402800000000,319.5754
1721372402900000000,326.453
1721372403000000000,319.6672
1721372403100000000,333.4248
1721372403200000000,346.8786
1721372403300000000,315.3249
1721372403400000000,331.078
1721372403500000000,309.4017
1721372403600000000,322.4503
1721372403700000000,342.1675
1721372403800000000,314.1718
1721372403900000000,340.0793
1721372404000000000,337.0917
1721372404100000000,334.8291
1721372404200000000,335.3613
1721372404300000000,333.988
1721372404400000000,302.0753
1721372404500000000,332.8124
1721372404600000000,335.5221
1721372404700000000,354.3886
1721372404800000000,328.0882
1721372404900000000,331.258
1721372405000000000,339.6321
1721372405100000000,358.1599
1721372405200000000,322.9223
1721372405300000000,328.5423
1721372405400000000,346.0729
1721372405500000000,341.4518
1721372405600000000,311.906
1721372405700000000,348.8223
1721372405800000000,341.913
1721372405900000000,331.7508
1721372406000000000,305.598
1721372406100000000,327.6344
1721372406200000000,340.7136
1721372406300000000,332.0239
1721372406400000000,311.4894
1721372406500000000,327.9234
1721372406600000000,320.5616
1721372406700000000,332.2498
1721372406800000000,335.8282
1721372406900000000,342.6039
1721372407000000000,321.9633
1721372407100000000,324.0416
1721372407200000000,337.5275
1721372407300000000,352.8604
1721372407400000000,294.6421
1721372407500000000,348.9188
1721372407600000000,325.3673
1721372407700000000,323.7944
1721372407800000000,339.0106
1721372407900000000,342.5604
1721372408000000000,319.2696
1721372408100000000,343.8322
1721372408200000000,325.1363
1721372408300000000,329.5273
1721372408400000000,335.739
1721372408500000000,326.6291
1721372408600000000,326.3661
1721372408700000000,337.9501
1721372408800000000,317.9137
1721372408900000000,300.5581
1721372409000000000,323.0817
1721372409100000000,327.8369
1721372409200000000,347.4512
1721372409300000000,340.5525
1721372409400000000,351.2639
1721372409500000000,332.0085
1721372409600000000,312.425
1721372409700000000,314.3014
1721372409800000000,341.461
1721372409900000000,325.6938
1721372410000000000,324.6364
1721372410100000000,326.3616
1721372410200000000,340.6019
1721372410300000000,326.5743
1721372410400000000,322.3532
1721372410500000000,326.9561
1721372410600000000,317.8365
1721372410700000000,313.5169
1721372410800000000,325.7493
1721372410900000000,322.0172
1721372411000000000,326.8658
1721372411100000000,335.4723
1721372411200000000,348.5483
1721372411300000000,331.5478
1721372411400000000,336.288
1721372411500000000,352.0751
1721372411600000000,328.9261
1721372411700000000,333.4138
1721372411800000000,337.5638
1721372411900000000,323.9139
1721372412000000000,73.4713
1721372412100000000,77.8278
1721372412200000000,86.0223
1721372412300000000,74.6969
1721372412400000000,90.6936
1721372412500000000,83.4225
1721372412600000000,76.7027
1721372412700000000,78.8717
1721372412800000000,86.0042
1721372412900000000,83.3146
1721372413000000000,78.1912
1721372413100000000,85.2921
1721372413200000000,86.7936
1721372413300000000,79.8468
1721372413400000000,77.3905
1721372413500000000,68.7223
1721372413600000000,80.1265
1721372413700000000,70.3547
1721372413800000000,76.6675
1721372413900000000,89.0252
1721372414000000000,80.6244
1721372414100000000,84.4668
1721372414200000000,83.9082
1721372414300000000,75.9283
1721372414400000000,85.651
1721372414500000000,75.8082
1721372414600000000,73.7047
1721372414700000000,78.2957
1721372414800000000,74.6098
1721372414900000000,76.9161
1721372415000000000,333.9086
1721372415100000000,309.0289
1721372415200000000,323.4749
1721372415300000000,327.9682
1721372415400000000,333.1661
1721372415500000000,319.2551
1721372415600000000,331.9002
1721372415700000000,329.5249
1721372415800000000,313.5266
1721372415900000000,317.5934
1721372416000000000,353.2946
1721372416100000000,333.0282
1721372416200000000,342.5834
1721372416300000000,348.9497
1721372416400000000,335.0499
1721372416500000000,326.7599
1721372416600000000,335.0552
1721372416700000000,338.5946
1721372416800000000,317.7339
1721372416900000000,359.9124
1721372417000000000,338.5252
1721372417100000000,334.3779
1721372417200000000,337.2985
1721372417300000000,332.714
1721372417400000000,339.1208
1721372417500000000,334.3854
