timestamp_ns,value_rpm
1720429200000000000,0
1720429200010000000,23
1720429200020000000,0
1720429200030000000,20
1720429200040000000,0
1720429200050000000,77
1720429200060000000,0
1720429200070000000,0
1720429200080000000,15
1720429200090000000,0
1720429200100000000,26
1720429200110000000,0
1720429200120000000,0
1720429200130000000,4
1720429200140000000,49
1720429200150000000,0
1720429200160000000,0
1720429200170000000,0
1720429200180000000,50
1720429200190000000,0
1720429200200000000,0
1720429200210000000,111
1720429200220000000,0
1720429200230000000,0
1720429200240000000,33
1720429200250000000,18
1720429200260000000,4
1720429200270000000,6
1720429200280000000,0
1720429200290000000,0
1720429200300000000,128
1720429200310000000,93
1720429200320000000,0
1720429200330000000,0
1720429200340000000,3
1720429200350000000,0
1720429200360000000,119
1720429200370000000,0
1720429200380000000,70
1720429200390000000,0
1720429200400000000,0
1720429200410000000,0
1720429200420000000,57
1720429200430000000,0
1720429200440000000,9
1720429200450000000,37
1720429200460000000,0
1720429200470000000,14
1720429200480000000,0
1720429200490000000,29
1720429200500000000,0
1720429200510000000,79
1720429200520000000,0
1720429200530000000,42
1720429200540000000,0
1720429200550000000,0
1720429200560000000,71
1720429200570000000,64
1720429200580000000,0
1720429200590000000,85
1720429200600000000,0
1720429200610000000,22
1720429200620000000,8
1720429200630000000,0
1720429200640000000,63
1720429200650000000,5
1720429200660000000,94
1720429200670000000,13
1720429200680000000,71
1720429200690000000,118
1720429200700000000,11
1720429200710000000,0
1720429200720000000,63
1720429200730000000,53
1720429200740000000,8
1720429200750000000,47
1720429200760000000,0
1720429200770000000,0
1720429200780000000,70
1720429200790000000,42
1720429200800000000,0
1720429200810000000,0
1720429200820000000,85
1720429200830000000,0
1720429200840000000,0
1720429200850000000,0
1720429200860000000,49
1720429200870000000,88
1720429200880000000,24
1720429200890000000,7
1720429200900000000,1
1720429200910000000,19
1720429200920000000,33
1720429200930000000,0
1720429200940000000,83
1720429200950000000,0
1720429200960000000,0
1720429200970000000,0
1720429200980000000,0
1720429200990000000,83
1720429201000000000,22
1720429201010000000,24
1720429201020000000,0
1720429201030000000,60
1720429201040000000,73
1720429201050000000,21
1720429201060000000,0
1720429201070000000,18
1720429201080000000,52
1720429201090000000,25
1720429201100000000,51
1720429201110000000,25
1720429201120000000,69
1720429201130000000,0
1720429201140000000,32
1720429201150000000,45
1720429201160000000,30
1720429201170000000,0
1720429201180000000,0
1720429201190000000,59
1720429201200000000,153
1720429201210000000,66
1720429201220000000,47
1720429201230000000,0
1720429201240000000,63
1720429201250000000,60
1720429201260000000,0
1720429201270000000,148
1720429201280000000,0
1720429201290000000,54
1720429201300000000,0
1720429201310000000,57
1720429201320000000,102
1720429201330000000,4
1720429201340000000,0
1720429201350000000,95
1720429201360000000,0
1720429201370000000,100
1720429201380000000,0
1720429201390000000,0
1720429201400000000,0
1720429201410000000,54
1720429201420000000,0
1720429201430000000,0
1720429201440000000,109
1720429201450000000,32
1720429201460000000,58
1720429201470000000,92
1720429201480000000,5
1720429201490000000,0
1720429201500000000,0
1720429201510000000,98
1720429201520000000,70
1720429201530000000,44
1720429201540000000,89
1720429201550000000,117
1720429201560000000,0
1720429201570000000,0
1720429201580000000,16
1720429201590000000,30
1720429201600000000,0
1720429201610000000,0
1720429201620000000,0
1720429201630000000,0
1720429201640000000,0
1720429201650000000,15
1720429201660000000,0
1720429201670000000,8
1720429201680000000,0
1720429201690000000,0
1720429201700000000,63
1720429201710000000,0
1720429201720000000,0
1720429201730000000,0
1720429201740000000,14
1720429201750000000,23
1720429201760000000,0
1720429201770000000,0
1720429201780000000,57
1720429201790000000,0
1720429201800000000,3
1720429201810000000,100
1720429201820000000,0
1720429201830000000,0
1720429201840000000,0
1720429201850000000,20
1720429201860000000,0
1720429201870000000,0
1720429201880000000,0
1720429201890000000,74
1720429201900000000,75
1720429201910000000,16
1720429201920000000,0
1720429201930000000,45
1720429201940000000,172
1720429201950000000,0
1720429201960000000,95
1720429201970000000,38
1720429201980000000,0
1720429201990000000,0
1720429202000000000,0
1720429202009999999,341
