timestamp_ns,value_pct
1720429200000000000,0.000
1720429200010000000,0.000
1720429200020000000,0.000
1720429200030000000,0.066
1720429200040000000,0.008
1720429200050000000,0.051
1720429200060000000,0.000
1720429200070000000,0.062
1720429200080000000,0.108
1720429200090000000,0.017
1720429200100000000,0.000
1720429200110000000,0.000
1720429200120000000,0.031
1720429200130000000,0.128
1720429200140000000,0.172
1720429200150000000,0.010
1720429200160000000,0.000
1720429200170000000,0.060
1720429200180000000,0.000
1720429200190000000,0.161
1720429200200000000,0.013
1720429200210000000,0.000
1720429200220000000,0.062
1720429200230000000,0.000
1720429200240000000,0.102
1720429200250000000,0.040
1720429200260000000,0.000
1720429200270000000,0.056
1720429200280000000,0.000
1720429200290000000,0.138
1720429200300000000,0.121
1720429200310000000,0.000
1720429200320000000,0.078
1720429200330000000,0.000
1720429200340000000,0.000
1720429200350000000,0.013
1720429200360000000,0.000
1720429200370000000,0.000
1720429200380000000,0.000
1720429200390000000,0.000
1720429200400000000,0.020
1720429200410000000,0.000
1720429200420000000,0.150
1720429200430000000,0.000
1720429200440000000,0.000
1720429200450000000,0.000
1720429200460000000,0.068
1720429200470000000,0.050
1720429200480000000,0.000
1720429200490000000,0.023
1720429200500000000,0.051
1720429200510000000,0.000
1720429200520000000,0.000
1720429200530000000,0.016
1720429200540000000,0.000
1720429200550000000,0.083
1720429200560000000,0.000
1720429200570000000,0.000
1720429200580000000,0.000
1720429200590000000,0.102
1720429200600000000,0.102
1720429200610000000,0.028
1720429200620000000,0.119
1720429200630000000,0.113
1720429200640000000,0.000
1720429200650000000,0.205
1720429200660000000,0.042
1720429200670000000,0.000
1720429200680000000,0.000
1720429200690000000,0.069
1720429200700000000,0.000
1720429200710000000,0.037
1720429200720000000,0.020
1720429200730000000,0.000
1720429200740000000,0.000
1720429200750000000,0.000
1720429200760000000,0.089
1720429200770000000,0.000
1720429200780000000,0.000
1720429200790000000,0.362
1720429200800000000,0.050
1720429200810000000,0.059
1720429200820000000,0.148
1720429200830000000,0.000
1720429200840000000,0.128
1720429200850000000,0.000
1720429200860000000,0.065
1720429200870000000,0.000
1720429200880000000,0.000
1720429200890000000,0.080
1720429200900000000,0.168
1720429200910000000,0.000
1720429200920000000,0.000
1720429200930000000,0.172
1720429200940000000,0.000
1720429200950000000,0.166
1720429200960000000,0.000
1720429200970000000,0.027
1720429200980000000,0.057
1720429200990000000,0.253
1720429201000000000,0.011
1720429201010000000,0.052
1720429201020000000,0.000
1720429201030000000,0.000
1720429201040000000,0.022
1720429201050000000,0.012
1720429201060000000,0.000
1720429201070000000,0.116
1720429201080000000,0.000
1720429201090000000,0.000
1720429201100000000,0.033
1720429201110000000,0.000
1720429201120000000,0.044
1720429201130000000,0.000
1720429201140000000,0.000
1720429201150000000,0.000
1720429201160000000,0.000
1720429201170000000,0.000
1720429201180000000,0.000
1720429201190000000,0.000
1720429201200000000,0.114
1720429201210000000,0.000
1720429201220000000,0.000
1720429201230000000,0.000
1720429201240000000,0.063
1720429201250000000,0.000
1720429201260000000,0.000
1720429201270000000,0.137
1720429201280000000,0.000
1720429201290000000,0.065
1720429201300000000,0.116
1720429201310000000,0.000
1720429201320000000,0.000
1720429201330000000,0.000
1720429201340000000,0.000
1720429201350000000,0.104
1720429201360000000,0.000
1720429201370000000,0.236
1720429201380000000,0.251
1720429201390000000,0.000
1720429201400000000,0.000
1720429201410000000,0.000
1720429201420000000,0.243
1720429201430000000,0.000
1720429201440000000,0.152
1720429201450000000,0.255
1720429201460000000,0.127
1720429201470000000,0.000
1720429201480000000,0.000
1720429201490000000,0.000
1720429201500000000,0.070
1720429201510000000,0.000
1720429201520000000,0.000
1720429201530000000,0.000
1720429201540000000,0.000
1720429201550000000,0.000
1720429201560000000,0.000
1720429201570000000,0.000
1720429201580000000,0.000
1720429201590000000,0.038
1720429201600000000,0.003
1720429201610000000,0.000
1720429201620000000,0.000
1720429201630000000,0.018
1720429201640000000,0.017
1720429201650000000,0.026
1720429201660000000,0.000
1720429201670000000,0.016
1720429201680000000,0.000
1720429201690000000,0.016
1720429201700000000,0.103
1720429201710000000,0.000
