timestamp_ns,value_K
1722243600000000000,299.63
1722243600010000000,299.97
1722243600020000000,300.31
1722243600030000000,300.14
1722243600040000000,299.49
1722243600050000000,300.08
1722243600060000000,300.24
1722243600070000000,300.02
1722243600080000000,300.28
1722243600090000000,299.73
1722243600100000000,299.94
1722243600110000000,300.49
1722243600120000000,300.26
1722243600130000000,300.09
1722243600140000000,300.05
1722243600150000000,299.92
1722243600160000000,300.13
1722243600170000000,300.02
1722243600180000000,300.18
1722243600190000000,300.23
1722243600200000000,300.04
1722243600210000000,300.00
1722243600220000000,299.92
1722243600230000000,299.52
1722243600240000000,299.91
1722243600250000000,299.95
1722243600260000000,300.06
1722243600270000000,300.29
1722243600280000000,299.90
1722243600290000000,299.86
1722243600300000000,300.09
1722243600310000000,300.20
1722243600320000000,300.34
1722243600330000000,299.94
1722243600340000000,300.38
1722243600350000000,299.81
1722243600360000000,299.68
1722243600370000000,300.11
1722243600380000000,300.19
1722243600390000000,299.92
1722243600400000000,299.88
1722243600410000000,299.26
1722243600420000000,299.66
1722243600430000000,300.34
1722243600440000000,299.88
1722243600450000000,300.19
1722243600460000000,299.72
1722243600470000000,299.78
1722243600480000000,299.87
1722243600490000000,299.16
1722243600500000000,300.25
1722243600510000000,299.61
1722243600520000000,300.14
1722243600530000000,300.09
1722243600540000000,300.00
1722243600550000000,300.18
1722243600560000000,299.94
1722243600570000000,300.61
1722243600580000000,299.94
1722243600590000000,299.95
1722243600600000000,299.95
1722243600610000000,299.65
1722243600620000000,300.28
1722243600630000000,299.51
1722243600640000000,300.00
1722243600650000000,300.57
1722243600660000000,300.06
1722243600670000000,300.05
1722243600680000000,300.16
1722243600690000000,300.08
1722243600700000000,299.84
1722243600710000000,300.39
1722243600720000000,299.82
1722243600730000000,299.87
1722243600740000000,299.69
1722243600750000000,300.47
1722243600760000000,299.83
1722243600770000000,300.43
1722243600780000000,299.71
1722243600790000000,299.88
1722243600800000000,300.24
1722243600810000000,299.95
1722243600820000000,299.93
1722243600830000000,299.91
1722243600840000000,300.18
1722243600850000000,300.51
1722243600860000000,299.95
1722243600870000000,299.87
1722243600880000000,299.90
1722243600890000000,299.96
1722243600900000000,299.82
1722243600910000000,299.68
1722243600920000000,300.03
1722243600930000000,299.82
1722243600940000000,300.23
1722243600950000000,300.09
1722243600960000000,299.77
1722243600970000000,300.03
1722243600980000000,300.44
1722243600990000000,299.70
1722243601000000000,300.10
1722243601010000000,299.75
1722243601020000000,299.94
1722243601030000000,300.00
1722243601040000000,300.08
1722243601050000000,299.78
1722243601060000000,300.29
1722243601070000000,300.14
1722243601080000000,300.67
1722243601090000000,299.85
1722243601100000000,300.15
1722243601110000000,300.00
1722243601120000000,299.78
1722243601130000000,299.87
1722243601140000000,299.91
1722243601150000000,300.74
1722243601160000000,299.93
1722243601170000000,300.11
1722243601180000000,299.75
1722243601190000000,299.96
1722243601200000000,299.52
1722243601210000000,299.72
1722243601220000000,299.96
1722243601230000000,299.25
1722243601240000000,300.11
1722243601250000000,299.76
1722243601260000000,300.09
1722243601270000000,299.66
1722243601280000000,299.81
1722243601290000000,299.60
1722243601300000000,299.70
1722243601310000000,300.36
1722243601320000000,299.84
1722243601330000000,300.29
1722243601340000000,300.25
1722243601350000000,300.27
1722243601360000000,300.12
1722243601370000000,300.18
1722243601380000000,299.92
1722243601390000000,299.97
1722243601400000000,300.19
1722243601410000000,299.47
1722243601420000000,300.10
1722243601430000000,299.96
1722243601440000000,299.66
1722243601450000000,299.58
1722243601460000000,300.02
1722243601470000000,300.35
1722243601480000000,300.32
1722243601490000000,300.07
1722243601500000000,299.82
1722243601510000000,299.69
1722243601520000000,299.74
1722243601530000000,300.31
1722243601540000000,299.77
1722243601550000000,300.10
1722243601560000000,300.32
1722243601570000000,299.92
1722243601580000000,300.12
1722243601590000000,300.02
1722243601600000000,299.87
1722243601610000000,299.51
1722243601620000000,299.83
1722243601630000000,300.28
1722243601640000000,299.79
1722243601650000000,300.08
1722243601660000000,299.80
1722243601670000000,300.07
1722243601680000000,300.05
1722243601690000000,299.47
1722243601700000000,300.52
1722243601710000000,299.96
1722243601720000000,299.97
1722243601730000000,299.73
1722243601740000000,299.76
1722243601750000000,299.63
1722243601760000000,299.84
1722243601770000000,299.88
1722243601780000000,300.63
1722243601790000000,300.06
1722243601800000000,299.69
1722243601810000000,299.90
1722243601820000000,299.74
1722243601830000000,299.80
1722243601840000000,299.83
1722243601850000000,300.41
1722243601860000000,299.92
1722243601870000000,299.63
1722243601880000000,300.18
1722243601890000000,300.23
1722243601900000000,299.90
1722243601910000000,300.12
1722243601920000000,300.23
1722243601930000000,300.05
1722243601940000000,299.77
1722243601950000000,300.08
1722243601960000000,300.02
1722243601970000000,299.54
1722243601980000000,299.97
1722243601990000000,300.00
1722243602000000000,300.46
1722243602009999999,299.54
1722243602020000000,298.93
1722243602029999999,298.14
1722243602040000000,296.04
1722243602049999999,298.10
1722243602060000000,296.28
1722243602069999999,296.05
1722243602080000000,295.11
1722243602089999999,294.56
1722243602100000000,293.75
1722243602109999999,293.65
1722243602120000000,293.18
1722243602130000000,291.21
1722243602140000000,290.88
1722243602150000000,290.88
1722243602160000000,289.77
1722243602170000000,289.30
1722243602180000000,289.39
1722243602190000000,287.37
1722243602200000000,287.06
1722243602210000000,287.86
1722243602220000000,286.36
1722243602230000000,285.62
1722243602240000000,284.04
1722243602250000000,285.59
1722243602260000000,283.08
1722243602270000000,283.86
1722243602280000000,282.63
1722243602290000000,281.60
1722243602300000000,280.92
1722243602310000000,280.68
1722243602320000000,278.75
1722243602330000000,280.21
