timestamp_ns,value_K
1721725200000000000,299.89
1721725200010000000,312.06
1721725200020000000,300.22
1721725200030000000,297.50
1721725200040000000,292.97
1721725200050000000,299.19
1721725200060000000,306.08
1721725200070000000,298.94
1721725200080000000,304.65
1721725200090000000,299.53
1721725200100000000,294.78
1721725200110000000,299.35
1721725200120000000,299.27
1721725200130000000,298.23
1721725200140000000,301.27
1721725200150000000,308.42
1721725200160000000,307.90
1721725200170000000,300.39
1721725200180000000,305.27
1721725200190000000,295.94
1721725200200000000,304.83
1721725200210000000,289.60
1721725200220000000,293.11
1721725200230000000,299.51
1721725200240000000,296.27
1721725200250000000,293.85
1721725200260000000,303.86
1721725200270000000,298.43
1721725200280000000,292.93
1721725200290000000,306.68
1721725200300000000,306.98
1721725200310000000,296.04
1721725200320000000,310.07
1721725200330000000,296.69
1721725200340000000,297.53
1721725200350000000,299.39
1721725200360000000,304.78
1721725200370000000,294.32
1721725200380000000,300.19
1721725200390000000,303.43
1721725200400000000,297.87
1721725200410000000,308.26
1721725200420000000,296.83
1721725200430000000,304.89
1721725200440000000,295.84
1721725200450000000,292.64
1721725200460000000,297.55
1721725200470000000,305.79
1721725200480000000,293.95
1721725200490000000,298.29
1721725200500000000,292.93
1721725200510000000,300.58
1721725200520000000,300.39
1721725200530000000,299.81
1721725200540000000,301.86
1721725200550000000,298.32
1721725200560000000,295.34
1721725200570000000,298.70
1721725200580000000,295.05
1721725200590000000,303.20
1721725200600000000,299.82
1721725200610000000,298.19
1721725200620000000,309.53
1721725200630000000,301.14
1721725200640000000,303.12
1721725200650000000,293.35
1721725200660000000,298.21
1721725200670000000,294.28
1721725200680000000,299.30
1721725200690000000,301.07
1721725200700000000,300.11
1721725200710000000,301.28
1721725200720000000,295.46
1721725200730000000,298.33
1721725200740000000,297.81
1721725200750000000,301.78
1721725200760000000,301.52
1721725200770000000,299.86
1721725200780000000,296.68
1721725200790000000,301.97
1721725200800000000,297.85
1721725200810000000,302.93
1721725200820000000,292.94
1721725200830000000,303.32
1721725200840000000,299.95
1721725200850000000,299.80
1721725200860000000,303.24
1721725200870000000,298.21
1721725200880000000,308.06
1721725200890000000,295.61
1721725200900000000,308.65
1721725200910000000,298.62
1721725200920000000,301.11
1721725200930000000,301.82
1721725200940000000,297.02
1721725200950000000,301.13
1721725200960000000,301.66
1721725200970000000,289.57
1721725200980000000,300.98
1721725200990000000,298.75
1721725201000000000,289.65
1721725201010000000,298.54
1721725201020000000,305.18
1721725201030000000,302.22
1721725201040000000,307.34
1721725201050000000,299.58
1721725201060000000,309.10
1721725201070000000,298.51
1721725201080000000,297.83
1721725201090000000,304.67
1721725201100000000,301.10
1721725201110000000,292.64
1721725201120000000,302.62
1721725201130000000,309.25
1721725201140000000,299.47
1721725201150000000,312.18
1721725201160000000,299.25
1721725201170000000,302.03
1721725201180000000,300.58
1721725201190000000,293.10
1721725201200000000,304.25
1721725201210000000,298.07
1721725201220000000,302.95
1721725201230000000,294.49
1721725201240000000,300.06
1721725201250000000,293.05
1721725201260000000,300.14
1721725201270000000,302.61
1721725201280000000,296.10
1721725201290000000,301.88
1721725201300000000,311.21
1721725201310000000,297.36
1721725201320000000,299.03
1721725201330000000,300.04
1721725201340000000,302.90
1721725201350000000,304.20
1721725201360000000,292.77
1721725201370000000,297.36
1721725201380000000,302.27
1721725201390000000,292.87
1721725201400000000,296.08
1721725201410000000,299.53
1721725201420000000,300.24
1721725201430000000,305.26
1721725201440000000,301.61
1721725201450000000,298.95
1721725201460000000,305.17
1721725201470000000,300.98
1721725201480000000,302.36
1721725201490000000,298.68
1721725201500000000,301.45
1721725201510000000,298.27
1721725201520000000,297.93
1721725201530000000,302.44
1721725201540000000,300.95
1721725201550000000,292.46
1721725201560000000,308.18
1721725201570000000,296.22
1721725201580000000,302.26
1721725201590000000,300.37
1721725201600000000,300.18
1721725201610000000,302.75
1721725201620000000,299.87
1721725201630000000,300.83
1721725201640000000,290.69
1721725201650000000,302.53
1721725201660000000,304.82
1721725201670000000,308.75
1721725201680000000,298.38
1721725201690000000,296.56
1721725201700000000,291.91
1721725201710000000,294.97
1721725201720000000,296.78
1721725201730000000,293.47
1721725201740000000,302.96
1721725201750000000,298.20
1721725201760000000,304.98
1721725201770000000,290.57
1721725201780000000,307.97
1721725201790000000,295.98
1721725201800000000,296.81
1721725201810000000,301.85
1721725201820000000,301.65
1721725201830000000,292.68
1721725201840000000,290.81
1721725201850000000,302.46
1721725201860000000,299.04
1721725201870000000,299.31
1721725201880000000,300.35
1721725201890000000,295.15
1721725201900000000,295.72
1721725201910000000,301.87
1721725201920000000,307.28
1721725201930000000,296.90
1721725201940000000,298.98
1721725201950000000,299.24
1721725201960000000,300.50
1721725201970000000,301.53
1721725201980000000,299.25
1721725201990000000,301.18
1721725202000000000,297.12
1721725202009999999,298.77
1721725202020000000,320.20
1721725202029999999,318.84
1721725202040000000,325.58
1721725202049999999,348.64
1721725202060000000,374.36
1721725202069999999,366.60
1721725202080000000,359.70
1721725202089999999,371.70
1721725202100000000,392.16
1721725202109999999,386.59
1721725202120000000,421.38
1721725202130000000,409.67
1721725202140000000,416.73
1721725202150000000,437.31
1721725202160000000,446.96
1721725202170000000,428.22
1721725202180000000,471.67
1721725202190000000,467.04
1721725202200000000,460.30
1721725202210000000,494.07
1721725202220000000,522.90
1721725202230000000,479.40
1721725202240000000,515.65
1721725202250000000,513.36
1721725202260000000,538.40
1721725202270000000,581.78
1721725202280000000,571.90
1721725202290000000,573.52
1721725202300000000,593.57
1721725202310000000,578.77
1721725202320000000,588.88
1721725202330000000,592.57
1721725202340000000,609.22
1721725202350000000,606.55
1721725202360000000,639.95
1721725202370000000,636.84
1721725202380000000,649.54
1721725202390000000,624.97
1721725202400000000,658.90
1721725202410000000,650.28
1721725202420000000,687.46
1721725202430000000,681.57
1721725202440000000,707.90
1721725202450000000,701.44
1721725202460000000,713.29
1721725202470000000,713.75
1721725202480000000,725.40
1721725202490000000,738.04
1721725202500000000,737.70
1721725202510000000,788.99
1721725202520000000,776.91
1721725202530000000,783.31
1721725202540000000,806.71
1721725202550000000,809.59
1721725202560000000,799.65
1721725202570000000,809.43
1721725202580000000,827.50
1721725202590000000,846.11
1721725202600000000,839.11
1721725202610000000,858.69
1721725202620000000,843.30
1721725202630000000,865.97
1721725202640000000,886.65
1721725202650000000,878.43
1721725202660000000,891.11
1721725202670000000,909.82
1721725202680000000,911.87
1721725202690000000,918.12
1721725202700000000,929.84
1721725202710000000,923.49
1721725202720000000,952.38
1721725202730000000,929.25
1721725202740000000,979.22
1721725202750000000,1009.05
1721725202760000000,970.20
1721725202770000000,988.42
1721725202780000000,997.91
1721725202790000000,1011.88
1721725202800000000,1016.46
1721725202810000000,1018.38
1721725202820000000,1048.12
1721725202830000000,1037.10
1721725202840000000,1071.36
1721725202850000000,1051.09
1721725202860000000,1075.64
1721725202870000000,1088.27
1721725202880000000,1088.82
1721725202890000000,1096.21
1721725202900000000,1105.83
1721725202910000000,1111.25
1721725202920000000,1098.79
1721725202930000000,1135.39
1721725202940000000,1133.96
1721725202950000000,1174.16
1721725202960000000,1144.43
1721725202970000000,1185.76
1721725202980000000,1170.30
1721725202990000000,1174.00
1721725203000000000,1273.13
1721725203010000000,1276.64
1721725203020000000,1288.93
1721725203030000000,1274.55
1721725203040000000,1267.12
1721725203050000000,1288.00
1721725203060000000,1275.18
1721725203070000000,1282.89
1721725203080000000,1306.68
1721725203090000000,1277.04
1721725203100000000,1309.37
1721725203110000000,1294.62
1721725203120000000,1307.50
1721725203130000000,1284.17
1721725203140000000,1281.82
1721725203150000000,1286.29
1721725203160000000,1313.25
1721725203170000000,1298.84
1721725203180000000,1324.23
1721725203190000000,1316.29
1721725203200000000,1289.92
1721725203210000000,1309.66
1721725203220000000,1325.00
1721725203230000000,1306.87
1721725203240000000,1329.09
