timestamp_ns,value_bar
1721984400000000000,0.005
1721984400010000000,0.000
1721984400020000000,0.000
1721984400030000000,0.000
1721984400040000000,0.080
1721984400050000000,0.000
1721984400060000000,0.095
1721984400070000000,0.000
1721984400080000000,0.000
1721984400090000000,0.000
1721984400100000000,0.048
1721984400110000000,0.000
1721984400120000000,0.000
1721984400130000000,0.000
1721984400140000000,0.000
1721984400150000000,0.018
1721984400160000000,0.000
1721984400170000000,0.000
1721984400180000000,0.000
1721984400190000000,0.007
1721984400200000000,0.064
1721984400210000000,0.000
1721984400220000000,0.015
1721984400230000000,0.004
1721984400240000000,0.000
1721984400250000000,0.047
1721984400260000000,0.029
1721984400270000000,0.038
1721984400280000000,0.033
1721984400290000000,0.000
1721984400300000000,0.000
1721984400310000000,0.000
1721984400320000000,0.000
1721984400330000000,0.002
1721984400340000000,0.008
1721984400350000000,0.000
1721984400360000000,0.000
1721984400370000000,0.000
1721984400380000000,0.066
1721984400390000000,0.020
1721984400400000000,0.000
1721984400410000000,0.061
1721984400420000000,0.103
1721984400430000000,0.007
1721984400440000000,0.000
1721984400450000000,0.000
1721984400460000000,0.081
1721984400470000000,0.029
1721984400480000000,0.016
1721984400490000000,0.000
1721984400500000000,0.017
1721984400510000000,0.043
1721984400520000000,0.026
1721984400530000000,0.000
1721984400540000000,0.000
1721984400550000000,0.000
1721984400560000000,0.035
1721984400570000000,0.021
1721984400580000000,0.000
1721984400590000000,0.041
1721984400600000000,0.000
1721984400610000000,0.000
1721984400620000000,0.000
1721984400630000000,0.023
1721984400640000000,0.000
1721984400650000000,0.110
1721984400660000000,0.000
1721984400670000000,0.005
1721984400680000000,0.065
1721984400690000000,0.056
1721984400700000000,0.079
1721984400710000000,0.000
1721984400720000000,0.000
1721984400730000000,0.000
1721984400740000000,0.011
1721984400750000000,0.039
1721984400760000000,0.000
1721984400770000000,0.119
1721984400780000000,0.000
1721984400790000000,0.010
1721984400800000000,0.000
1721984400810000000,0.022
1721984400820000000,0.000
1721984400830000000,0.001
1721984400840000000,0.000
1721984400850000000,0.005
1721984400860000000,0.047
1721984400870000000,0.003
1721984400880000000,0.096
1721984400890000000,0.022
1721984400900000000,0.031
1721984400910000000,0.000
1721984400920000000,0.030
1721984400930000000,0.042
1721984400940000000,0.000
1721984400950000000,0.000
1721984400960000000,0.025
1721984400970000000,0.105
1721984400980000000,0.055
1721984400990000000,0.000
1721984401000000000,0.000
1721984401010000000,0.027
1721984401020000000,0.000
1721984401030000000,0.000
1721984401040000000,0.074
1721984401050000000,0.106
1721984401060000000,0.033
1721984401070000000,0.000
1721984401080000000,0.027
1721984401090000000,0.000
1721984401100000000,0.000
1721984401110000000,0.000
1721984401120000000,0.000
1721984401130000000,0.038
1721984401140000000,0.083
1721984401150000000,0.000
1721984401160000000,0.056
1721984401170000000,0.000
1721984401180000000,0.104
1721984401190000000,0.098
1721984401200000000,0.000
1721984401210000000,0.000
1721984401220000000,0.044
1721984401230000000,0.031
1721984401240000000,0.052
1721984401250000000,0.103
1721984401260000000,0.000
1721984401270000000,0.012
1721984401280000000,0.047
1721984401290000000,0.000
1721984401300000000,0.102
1721984401310000000,0.026
1721984401320000000,0.000
1721984401330000000,0.016
1721984401340000000,0.000
1721984401350000000,0.095
1721984401360000000,0.014
1721984401370000000,0.002
1721984401380000000,0.109
1721984401390000000,0.011
1721984401400000000,0.038
1721984401410000000,0.012
1721984401420000000,0.064
1721984401430000000,0.000
1721984401440000000,0.039
1721984401450000000,0.145
1721984401460000000,0.000
1721984401470000000,0.000
1721984401480000000,0.050
1721984401490000000,0.035
1721984401500000000,0.000
1721984401510000000,0.000
1721984401520000000,0.002
1721984401530000000,0.076
1721984401540000000,0.000
1721984401550000000,0.000
1721984401560000000,0.000
1721984401570000000,0.000
1721984401580000000,0.000
1721984401590000000,0.070
1721984401600000000,0.086
1721984401610000000,0.000
1721984401620000000,0.002
1721984401630000000,0.000
1721984401640000000,0.031
1721984401650000000,0.080
1721984401660000000,0.054
1721984401670000000,0.005
1721984401680000000,0.000
1721984401690000000,0.000
1721984401700000000,0.010
1721984401710000000,0.000
1721984401720000000,0.069
1721984401730000000,0.065
1721984401740000000,0.000
1721984401750000000,0.006
1721984401760000000,0.047
1721984401770000000,0.000
1721984401780000000,0.000
1721984401790000000,0.000
1721984401800000000,0.040
1721984401810000000,0.000
1721984401820000000,0.053
1721984401830000000,0.058
1721984401840000000,0.000
1721984401850000000,0.000
1721984401860000000,0.037
1721984401870000000,0.000
1721984401880000000,0.039
1721984401890000000,0.011
1721984401900000000,0.016
1721984401910000000,0.056
1721984401920000000,0.000
1721984401930000000,0.016
1721984401940000000,0.172
1721984401950000000,0.059
1721984401960000000,0.000
1721984401970000000,0.024
1721984401980000000,0.000
1721984401990000000,0.054
1721984402000000000,0.181
1721984402009999999,0.087
1721984402020000000,0.000
1721984402029999999,0.183
1721984402040000000,0.255
1721984402049999999,0.000
1721984402060000000,0.180
1721984402069999999,0.072
1721984402080000000,0.108
1721984402089999999,0.369
1721984402100000000,0.607
1721984402109999999,0.476
1721984402120000000,0.221
1721984402130000000,0.595
1721984402140000000,0.431
1721984402150000000,0.445
1721984402160000000,0.525
1721984402170000000,0.704
1721984402180000000,0.470
1721984402190000000,0.524
1721984402200000000,0.468
1721984402210000000,0.630
1721984402220000000,0.703
1721984402230000000,0.547
1721984402240000000,0.737
1721984402250000000,0.669
1721984402260000000,0.821
1721984402270000000,0.877
1721984402280000000,0.684
1721984402290000000,1.082
1721984402300000000,1.041
1721984402310000000,1.186
1721984402320000000,0.786
1721984402330000000,1.149
1721984402340000000,0.952
1721984402350000000,1.082
1721984402360000000,1.025
1721984402370000000,1.110
1721984402380000000,1.020
1721984402390000000,1.159
1721984402400000000,1.228
1721984402410000000,1.035
1721984402420000000,1.356
1721984402430000000,1.050
1721984402440000000,1.522
1721984402450000000,1.638
1721984402460000000,1.513
1721984402470000000,1.490
1721984402480000000,1.544
1721984402490000000,1.642
1721984402500000000,1.642
1721984402510000000,1.409
1721984402520000000,1.500
1721984402530000000,1.678
1721984402540000000,1.537
1721984402550000000,1.741
1721984402560000000,1.783
1721984402570000000,1.665
1721984402580000000,1.764
1721984402590000000,1.785
1721984402600000000,1.755
1721984402610000000,2.110
1721984402620000000,1.976
1721984402630000000,1.890
1721984402640000000,1.875
1721984402650000000,1.716
1721984402660000000,1.799
1721984402670000000,1.752
1721984402680000000,1.754
1721984402690000000,2.282
1721984402700000000,2.005
1721984402710000000,2.185
1721984402720000000,2.193
1721984402730000000,2.098
1721984402740000000,2.113
1721984402750000000,2.070
1721984402760000000,2.223
1721984402770000000,2.364
1721984402780000000,2.246
1721984402790000000,2.538
1721984402800000000,2.378
1721984402810000000,2.743
1721984402820000000,2.649
1721984402830000000,2.378
1721984402840000000,2.260
1721984402850000000,2.446
1721984402860000000,2.593
1721984402870000000,2.542
1721984402880000000,2.694
1721984402890000000,2.767
1721984402900000000,2.679
1721984402910000000,2.811
1721984402920000000,2.796
1721984402930000000,2.816
1721984402940000000,2.819
1721984402950000000,2.847
1721984402960000000,2.987
1721984402970000000,3.186
1721984402980000000,2.928
1721984402990000000,3.150
1721984403000000000,3.247
1721984403010000000,3.107
1721984403020000000,3.157
1721984403030000000,3.202
1721984403040000000,3.340
1721984403050000000,3.233
1721984403060000000,3.301
1721984403070000000,3.138
1721984403080000000,3.275
1721984403090000000,3.311
1721984403100000000,3.234
1721984403110000000,3.238
1721984403120000000,3.451
1721984403130000000,3.395
1721984403140000000,3.307
1721984403150000000,3.595
1721984403160000000,3.321
1721984403170000000,3.127
1721984403180000000,3.272
1721984403190000000,3.476
1721984403200000000,3.598
1721984403210000000,3.406
1721984403220000000,3.498
1721984403230000000,3.394
1721984403240000000,3.296
1721984403250000000,3.520
1721984403260000000,3.220
1721984403270000000,3.616
1721984403280000000,3.242
1721984403290000000,3.240
1721984403300000000,3.376
1721984403310000000,3.529
1721984403320000000,3.417
1721984403330000000,3.538
1721984403340000000,3.207
1721984403350000000,3.624
1721984403360000000,3.281
1721984403370000000,3.314
1721984403380000000,3.511
1721984403390000000,3.273
1721984403400000000,3.488
1721984403410000000,3.631
1721984403420000000,3.231
1721984403430000000,3.480
1721984403440000000,3.411
1721984403450000000,3.493
1721984403460000000,3.388
1721984403470000000,3.178
1721984403480000000,3.304
1721984403490000000,3.287
1721984403500000000,3.669
1721984403510000000,3.561
1721984403520000000,3.325
1721984403530000000,3.380
1721984403540000000,3.659
1721984403550000000,3.609
1721984403560000000,3.330
1721984403570000000,3.708
1721984403580000000,3.565
1721984403590000000,3.328
1721984403600000000,3.899
1721984403610000000,3.468
1721984403620000000,3.666
1721984403630000000,3.535
1721984403640000000,3.411
1721984403650000000,3.659
1721984403660000000,3.843
1721984403670000000,3.568
1721984403680000000,3.633
1721984403690000000,3.733
1721984403700000000,3.579
1721984403710000000,3.632
1721984403720000000,3.419
1721984403730000000,3.875
1721984403740000000,3.670
1721984403750000000,3.709
1721984403760000000,3.421
1721984403770000000,3.535
1721984403780000000,3.651
1721984403790000000,3.591
1721984403800000000,3.841
1721984403810000000,3.839
1721984403820000000,3.805
1721984403830000000,3.974
1721984403840000000,4.006
1721984403850000000,3.782
1721984403860000000,3.754
1721984403870000000,3.624
1721984403880000000,4.043
