timestamp_ns,value_rpm
1721206800000000000,37
1721206800010000000,0
1721206800020000000,36
1721206800030000000,0
1721206800040000000,0
1721206800050000000,47
1721206800060000000,68
1721206800070000000,82
1721206800080000000,61
1721206800090000000,1
1721206800100000000,22
1721206800110000000,0
1721206800120000000,0
1721206800130000000,54
1721206800140000000,7
1721206800150000000,0
1721206800160000000,7
1721206800170000000,0
1721206800180000000,14
1721206800190000000,46
1721206800200000000,20
1721206800210000000,0
1721206800220000000,3
1721206800230000000,13
1721206800240000000,13
1721206800250000000,45
1721206800260000000,75
1721206800270000000,0
1721206800280000000,0
1721206800290000000,43
1721206800300000000,20
1721206800310000000,0
1721206800320000000,0
1721206800330000000,0
1721206800340000000,64
1721206800350000000,31
1721206800360000000,71
1721206800370000000,0
1721206800380000000,65
1721206800390000000,0
1721206800400000000,63
1721206800410000000,119
1721206800420000000,56
1721206800430000000,1
1721206800440000000,12
1721206800450000000,28
1721206800460000000,0
1721206800470000000,0
1721206800480000000,0
1721206800490000000,0
1721206800500000000,0
1721206800510000000,74
1721206800520000000,9
1721206800530000000,66
1721206800540000000,0
1721206800550000000,52
1721206800560000000,0
1721206800570000000,0
1721206800580000000,0
1721206800590000000,108
1721206800600000000,0
1721206800610000000,5
1721206800620000000,34
1721206800630000000,0
1721206800640000000,24
1721206800650000000,49
1721206800660000000,0
1721206800670000000,0
1721206800680000000,14
1721206800690000000,60
1721206800700000000,146
1721206800710000000,38
1721206800720000000,87
1721206800730000000,0
1721206800740000000,0
1721206800750000000,0
1721206800760000000,0
1721206800770000000,0
1721206800780000000,0
1721206800790000000,90
1721206800800000000,69
1721206800810000000,0
1721206800820000000,57
1721206800830000000,26
1721206800840000000,28
1721206800850000000,112
1721206800860000000,67
1721206800870000000,0
1721206800880000000,64
1721206800890000000,0
1721206800900000000,0
1721206800910000000,0
1721206800920000000,72
1721206800930000000,0
1721206800940000000,35
1721206800950000000,0
1721206800960000000,0
1721206800970000000,26
1721206800980000000,59
1721206800990000000,0
1721206801000000000,0
1721206801010000000,0
1721206801020000000,0
1721206801030000000,38
1721206801040000000,6
1721206801050000000,0
1721206801060000000,35
1721206801070000000,32
1721206801080000000,19
1721206801090000000,61
1721206801100000000,0
1721206801110000000,22
1721206801120000000,16
1721206801130000000,79
1721206801140000000,0
1721206801150000000,0
1721206801160000000,7
1721206801170000000,0
1721206801180000000,0
1721206801190000000,14
1721206801200000000,0
1721206801210000000,99
1721206801220000000,0
1721206801230000000,26
1721206801240000000,0
1721206801250000000,0
1721206801260000000,0
1721206801270000000,0
1721206801280000000,56
1721206801290000000,1
1721206801300000000,21
1721206801310000000,115
1721206801320000000,9
1721206801330000000,41
1721206801340000000,0
1721206801350000000,1
1721206801360000000,21
1721206801370000000,0
1721206801380000000,29
1721206801390000000,21
1721206801400000000,0
1721206801410000000,0
1721206801420000000,0
1721206801430000000,0
1721206801440000000,0
1721206801450000000,61
1721206801460000000,1
1721206801470000000,0
1721206801480000000,51
1721206801490000000,12
1721206801500000000,0
1721206801510000000,40
1721206801520000000,22
1721206801530000000,78
1721206801540000000,0
1721206801550000000,0
1721206801560000000,116
1721206801570000000,6
1721206801580000000,48
1721206801590000000,18
1721206801600000000,0
1721206801610000000,66
1721206801620000000,0
1721206801630000000,0
1721206801640000000,0
1721206801650000000,99
1721206801660000000,47
1721206801670000000,9
1721206801680000000,26
1721206801690000000,0
1721206801700000000,53
1721206801710000000,0
1721206801720000000,12
1721206801730000000,0
1721206801740000000,0
1721206801750000000,0
1721206801760000000,24
1721206801770000000,0
1721206801780000000,10
1721206801790000000,0
1721206801800000000,0
1721206801810000000,0
1721206801820000000,0
1721206801830000000,52
1721206801840000000,14
1721206801850000000,46
1721206801860000000,44
1721206801870000000,0
1721206801880000000,66
1721206801890000000,0
1721206801900000000,0
1721206801910000000,27
1721206801920000000,0
1721206801930000000,48
1721206801940000000,0
1721206801950000000,0
1721206801960000000,44
1721206801970000000,0
1721206801980000000,7
1721206801990000000,34
1721206802000000000,79
1721206802009999999,1
1721206802020000000,254
1721206802029999999,605
1721206802040000000,632
1721206802049999999,1048
1721206802060000000,1097
1721206802069999999,1015
1721206802080000000,1535
1721206802089999999,1857
1721206802100000000,1844
1721206802109999999,2096
1721206802120000000,1870
1721206802130000000,2494
1721206802140000000,2717
1721206802150000000,2917
1721206802160000000,2886
1721206802170000000,2975
1721206802180000000,3169
1721206802190000000,3225
1721206802200000000,3700
1721206802210000000,4097
1721206802220000000,3836
1721206802230000000,4259
1721206802240000000,4201
1721206802250000000,4482
1721206802260000000,4812
1721206802270000000,5365
1721206802280000000,5333
1721206802290000000,5447
1721206802300000000,5659
1721206802310000000,5643
1721206802320000000,5976
1721206802330000000,6293
1721206802340000000,6395
1721206802350000000,6632
1721206802360000000,6847
1721206802370000000,6568
1721206802380000000,7231
1721206802390000000,7396
1721206802400000000,7358
1721206802410000000,7676
1721206802420000000,7608
1721206802430000000,8222
1721206802440000000,8177
1721206802450000000,8461
1721206802460000000,8372
1721206802470000000,9118
1721206802480000000,8813
1721206802490000000,9042
1721206802500000000,9573
1721206802510000000,9195
1721206802520000000,9846
1721206802530000000,9665
1721206802540000000,9997
1721206802550000000,10226
1721206802560000000,10069
1721206802570000000,10614
1721206802580000000,11089
1721206802590000000,10861
1721206802600000000,10827
1721206802610000000,11366
1721206802620000000,11732
1721206802630000000,11774
1721206802640000000,11766
1721206802650000000,12231
1721206802660000000,12258
1721206802670000000,12495
1721206802680000000,12702
1721206802690000000,12907
1721206802700000000,13193
1721206802710000000,13003
1721206802720000000,13306
1721206802730000000,13629
1721206802740000000,13706
1721206802750000000,14104
1721206802760000000,13918
1721206802770000000,14320
1721206802780000000,14520
1721206802790000000,14820
1721206802800000000,14790
1721206802810000000,15088
1721206802820000000,15104
1721206802830000000,15648
1721206802840000000,15264
1721206802850000000,15838
1721206802860000000,16048
1721206802870000000,16146
1721206802880000000,16441
1721206802890000000,16668
1721206802900000000,16854
1721206802910000000,16862
1721206802920000000,17159
1721206802930000000,17329
1721206802940000000,17580
1721206802950000000,17983
1721206802960000000,17724
1721206802970000000,18092
1721206802980000000,18258
1721206802990000000,18290
1721206803000000000,20307
1721206803010000000,20401
1721206803020000000,20282
1721206803030000000,20417
1721206803040000000,20206
1721206803050000000,20172
1721206803060000000,20224
1721206803070000000,20632
1721206803080000000,20486
1721206803090000000,20349
1721206803100000000,20528
1721206803110000000,20558
1721206803120000000,20958
1721206803130000000,20802
1721206803140000000,20439
1721206803150000000,20599
1721206803160000000,20785
1721206803170000000,20526
1721206803180000000,20616
1721206803190000000,20831
1721206803200000000,21080
1721206803210000000,20581
1721206803220000000,20844
1721206803230000000,20903
1721206803240000000,20627
1721206803250000000,20955
1721206803260000000,20940
1721206803270000000,20846
1721206803280000000,20908
1721206803290000000,20826
1721206803300000000,21001
1721206803310000000,21368
1721206803320000000,21406
1721206803330000000,21096
1721206803340000000,21261
1721206803350000000,21460
1721206803360000000,21389
1721206803370000000,21261
1721206803380000000,21422
1721206803390000000,21641
1721206803400000000,21604
1721206803410000000,21532
1721206803420000000,21397
1721206803430000000,21672
1721206803440000000,21533
1721206803450000000,21548
1721206803460000000,22021
1721206803470000000,21617
1721206803480000000,21973
1721206803490000000,21578
1721206803500000000,21959
1721206803510000000,21772
1721206803520000000,21879
1721206803530000000,21946
1721206803540000000,22094
1721206803550000000,21895
1721206803560000000,22020
1721206803570000000,22056
1721206803580000000,22072
1721206803590000000,22308
1721206803600000000,22189
1721206803610000000,22261
1721206803620000000,22419
1721206803630000000,22358
1721206803640000000,22448
1721206803650000000,22252
1721206803660000000,22576
1721206803670000000,22345
1721206803680000000,22528
1721206803690000000,22699
1721206803700000000,22669
1721206803710000000,22559
1721206803720000000,22751
1721206803730000000,22959
1721206803740000000,22837
1721206803750000000,22996
1721206803760000000,23050
1721206803770000000,23212
1721206803780000000,23306
1721206803790000000,23298
1721206803800000000,22878
1721206803810000000,22990
1721206803820000000,23116
1721206803830000000,23804
1721206803840000000,23329
1721206803850000000,23426
1721206803860000000,23628
1721206803870000000,23572
1721206803880000000,23813
1721206803890000000,23568
1721206803900000000,23784
1721206803910000000,23633
1721206803920000000,23862
1721206803930000000,24098
1721206803940000000,24199
1721206803950000000,24322
1721206803960000000,24171
1721206803970000000,24211
1721206803980000000,24445
1721206803990000000,24417
1721206804000000000,24690
1721206804010000000,24643
1721206804019999999,24503
1721206804030000000,24785
1721206804040000000,24923
1721206804050000000,24943
1721206804059999999,24906
1721206804070000000,24778
1721206804080000000,24789
1721206804090000000,24819
1721206804099999999,25047
1721206804110000000,25258
1721206804120000000,25276
1721206804130000000,25366
1721206804139999999,25266
1721206804150000000,25360
1721206804160000000,25458
1721206804170000000,25737
1721206804179999999,25977
1721206804190000000,25805
1721206804200000000,25891
1721206804210000000,25881
1721206804219999999,26135
1721206804230000000,26229
1721206804240000000,26005
1721206804250000000,26517
1721206804260000000,26361
1721206804269999999,26499
1721206804280000000,26480
1721206804290000000,26666
1721206804300000000,26768
1721206804310000000,26898
1721206804320000000,27098
1721206804330000000,27204
1721206804340000000,27113
1721206804350000000,27200
1721206804360000000,27235
1721206804370000000,27627
1721206804380000000,27391
1721206804390000000,27651
1721206804400000000,27541
1721206804410000000,27723
1721206804420000000,27792
1721206804430000000,27908
1721206804440000000,27901
1721206804450000000,28155
1721206804460000000,28278
1721206804470000000,28156
1721206804480000000,28634
1721206804490000000,28467
1721206804500000000,28497
1721206804510000000,28633
1721206804520000000,28784
1721206804530000000,28707
1721206804540000000,29075
1721206804550000000,29108
1721206804560000000,29436
1721206804570000000,29443
1721206804580000000,29551
1721206804590000000,29555
1721206804600000000,29938
1721206804610000000,29576
1721206804620000000,29985
1721206804630000000,29851
1721206804640000000,30029
1721206804650000000,30344
1721206804660000000,30126
1721206804670000000,30768
1721206804680000000,30750
1721206804690000000,30452
1721206804700000000,31004
1721206804710000000,31135
1721206804720000000,31193
1721206804730000000,31159
1721206804740000000,31390
1721206804750000000,31211
1721206804760000000,31638
1721206804770000000,31615
1721206804780000000,31694
1721206804790000000,31844
1721206804800000000,32093
1721206804810000000,32146
1721206804820000000,32607
1721206804830000000,32403
1721206804840000000,32578
1721206804850000000,32712
1721206804860000000,32886
1721206804870000000,32946
1721206804880000000,33254
1721206804890000000,33035
1721206804900000000,33244
1721206804910000000,33824
1721206804920000000,33313
1721206804930000000,33888
1721206804940000000,33643
1721206804950000000,33979
1721206804960000000,33917
1721206804970000000,34136
1721206804980000000,34419
1721206804990000000,34604
1721206805000000000,34584
1721206805010000000,34947
1721206805020000000,34902
1721206805030000000,35203
1721206805040000000,35038
1721206805050000000,35454
1721206805060000000,35498
1721206805070000000,35803
1721206805080000000,35802
1721206805090000000,35583
1721206805100000000,36037
1721206805110000000,36104
1721206805120000000,36246
1721206805130000000,36317
1721206805140000000,36409
1721206805150000000,36748
1721206805160000000,36794
1721206805170000000,37057
1721206805180000000,36972
1721206805190000000,37356
1721206805200000000,37483
1721206805210000000,37688
1721206805220000000,37632
1721206805230000000,37617
1721206805240000000,37985
1721206805250000000,38041
1721206805260000000,38123
1721206805270000000,38612
1721206805280000000,38467
1721206805290000000,38681
1721206805300000000,38595
1721206805310000000,38748
1721206805320000000,39236
1721206805330000000,39109
1721206805340000000,39427
1721206805350000000,39738
1721206805360000000,39914
1721206805370000000,39750
1721206805380000000,39815
1721206805390000000,40353
1721206805400000000,40419
1721206805410000000,40529
1721206805420000000,40575
1721206805430000000,40860
1721206805440000000,41083
1721206805450000000,41329
1721206805460000000,40930
1721206805470000000,41443
1721206805480000000,41274
1721206805490000000,41547
1721206805500000000,41436
1721206805510000000,41881
1721206805520000000,41902
1721206805530000000,41939
1721206805540000000,42440
1721206805550000000,42554
1721206805560000000,42727
1721206805570000000,42734
1721206805580000000,42817
1721206805590000000,43007
1721206805600000000,43218
1721206805610000000,43346
1721206805620000000,43442
1721206805630000000,43381
1721206805640000000,43661
1721206805650000000,43914
1721206805660000000,43913
1721206805670000000,44294
1721206805680000000,44388
1721206805690000000,44381
1721206805700000000,44401
1721206805710000000,44862
1721206805720000000,44582
1721206805730000000,45121
1721206805740000000,45232
1721206805750000000,45276
1721206805760000000,45385
1721206805770000000,45804
1721206805780000000,45822
1721206805790000000,45977
1721206805800000000,45967
1721206805810000000,46380
1721206805820000000,46037
1721206805830000000,46444
1721206805840000000,46237
1721206805850000000,46686
1721206805860000000,46653
1721206805870000000,46674
1721206805880000000,47015
1721206805890000000,47135
1721206805900000000,47615
1721206805910000000,47706
1721206805920000000,47602
1721206805930000000,47756
1721206805940000000,47948
1721206805950000000,47900
1721206805960000000,48051
1721206805970000000,48182
1721206805980000000,48442
1721206805990000000,48408
1721206806000000000,48452
1721206806010000000,48572
1721206806020000000,49017
1721206806030000000,48778
1721206806040000000,48976
1721206806050000000,49261
1721206806060000000,49464
1721206806070000000,49078
1721206806080000000,49679
1721206806090000000,49701
1721206806100000000,49640
1721206806110000000,49701
1721206806120000000,49925
1721206806130000000,49914
1721206806140000000,50283
1721206806150000000,50070
1721206806160000000,50435
1721206806170000000,50404
1721206806180000000,50706
1721206806190000000,50733
1721206806200000000,50904
1721206806210000000,51084
1721206806220000000,51372
1721206806230000000,51031
1721206806240000000,51477
1721206806250000000,51609
1721206806260000000,51549
1721206806270000000,51397
1721206806280000000,51489
1721206806290000000,51673
1721206806300000000,52155
1721206806310000000,52225
1721206806320000000,52235
1721206806330000000,52421
1721206806340000000,52584
1721206806350000000,52267
1721206806360000000,52793
1721206806370000000,52648
1721206806380000000,52850
1721206806390000000,52887
1721206806400000000,52773
1721206806410000000,53178
1721206806420000000,53230
1721206806430000000,53411
1721206806440000000,53178
1721206806450000000,53653
1721206806460000000,53547
1721206806470000000,53495
1721206806480000000,53639
1721206806490000000,53689
1721206806500000000,53867
1721206806510000000,53990
1721206806520000000,53990
1721206806530000000,54356
1721206806540000000,54484
1721206806550000000,54289
1721206806560000000,54270
1721206806570000000,54260
1721206806580000000,54521
1721206806590000000,54893
1721206806600000000,54821
1721206806610000000,54732
1721206806620000000,54845
1721206806630000000,54772
1721206806640000000,54932
1721206806650000000,54873
1721206806660000000,55211
1721206806670000000,55196
1721206806680000000,55214
1721206806690000000,55401
1721206806700000000,55505
1721206806710000000,55879
1721206806720000000,55658
1721206806730000000,55823
1721206806740000000,55750
1721206806750000000,55927
1721206806760000000,55925
1721206806770000000,56086
1721206806780000000,56242
1721206806790000000,55775
1721206806800000000,56289
1721206806810000000,56209
1721206806820000000,56111
1721206806830000000,56405
1721206806840000000,56454
1721206806850000000,56639
1721206806860000000,56494
1721206806870000000,56631
1721206806880000000,56683
1721206806890000000,56553
1721206806900000000,56569
1721206806910000000,56731
1721206806920000000,56905
1721206806930000000,57228
1721206806940000000,57088
1721206806950000000,57352
1721206806960000000,57117
1721206806970000000,57388
1721206806980000000,57586
1721206806990000000,57335
1721206807000000000,57478
1721206807010000000,57412
1721206807020000000,57580
1721206807030000000,57517
1721206807040000000,57412
1721206807050000000,57614
1721206807060000000,57484
1721206807070000000,57566
1721206807080000000,57906
1721206807090000000,57733
1721206807100000000,57796
1721206807110000000,57809
1721206807120000000,58104
1721206807130000000,58178
1721206807140000000,58132
1721206807150000000,58345
1721206807160000000,58443
1721206807170000000,58281
1721206807180000000,58382
1721206807190000000,58474
1721206807200000000,58364
1721206807210000000,58034
1721206807220000000,58422
1721206807230000000,58403
1721206807240000000,58561
1721206807250000000,58403
1721206807260000000,58669
1721206807270000000,58696
1721206807280000000,58911
1721206807290000000,58644
1721206807300000000,58722
1721206807310000000,58681
1721206807320000000,59283
1721206807330000000,58840
1721206807340000000,58850
1721206807350000000,59091
1721206807360000000,59211
1721206807370000000,59228
1721206807380000000,59335
1721206807390000000,59322
1721206807400000000,59171
1721206807410000000,59128
1721206807420000000,59193
1721206807430000000,59389
1721206807440000000,59323
1721206807450000000,59184
1721206807460000000,59550
1721206807470000000,59512
1721206807480000000,59246
1721206807490000000,59372
1721206807500000000,59235
1721206807510000000,59361
1721206807520000000,59761
1721206807530000000,59642
1721206807540000000,59457
1721206807550000000,60025
1721206807560000000,59870
1721206807570000000,59417
1721206807580000000,59764
1721206807590000000,59941
1721206807600000000,59890
1721206807610000000,59630
1721206807620000000,59763
1721206807630000000,59864
1721206807640000000,59941
1721206807650000000,59756
1721206807660000000,60075
