timestamp_ns,value_bar
1720429200000000000,0.000
1720429200010000000,0.271
1720429200020000000,0.000
1720429200030000000,0.000
1720429200040000000,0.070
1720429200050000000,0.179
1720429200060000000,0.410
1720429200070000000,0.000
1720429200080000000,0.196
1720429200090000000,0.000
1720429200100000000,0.000
1720429200110000000,0.263
1720429200120000000,0.306
1720429200130000000,0.000
1720429200140000000,0.000
1720429200150000000,0.000
1720429200160000000,0.000
1720429200170000000,0.000
1720429200180000000,0.000
1720429200190000000,0.292
1720429200200000000,0.000
1720429200210000000,0.000
1720429200220000000,0.054
1720429200230000000,0.000
1720429200240000000,0.426
1720429200250000000,0.211
1720429200260000000,0.000
1720429200270000000,0.000
1720429200280000000,0.000
1720429200290000000,0.000
1720429200300000000,0.000
1720429200310000000,0.033
1720429200320000000,0.000
1720429200330000000,0.000
1720429200340000000,0.004
1720429200350000000,0.571
1720429200360000000,0.000
1720429200370000000,0.000
1720429200380000000,0.000
1720429200390000000,0.290
1720429200400000000,0.271
1720429200410000000,0.141
1720429200420000000,0.000
1720429200430000000,0.000
1720429200440000000,0.000
1720429200450000000,0.000
1720429200460000000,0.156
1720429200470000000,0.000
1720429200480000000,0.000
1720429200490000000,0.000
1720429200500000000,0.000
1720429200510000000,0.156
1720429200520000000,0.000
1720429200530000000,0.000
1720429200540000000,0.000
1720429200550000000,0.162
1720429200560000000,0.112
1720429200570000000,0.000
1720429200580000000,0.142
1720429200590000000,0.122
1720429200600000000,0.382
1720429200610000000,0.125
1720429200620000000,0.000
1720429200630000000,0.323
1720429200640000000,0.000
1720429200650000000,0.000
1720429200660000000,0.238
1720429200670000000,0.000
1720429200680000000,0.000
1720429200690000000,0.284
1720429200700000000,0.000
1720429200710000000,0.175
1720429200720000000,0.000
1720429200730000000,0.205
1720429200740000000,0.058
1720429200750000000,0.264
1720429200760000000,0.189
1720429200770000000,0.000
1720429200780000000,0.426
1720429200790000000,0.263
1720429200800000000,0.000
1720429200810000000,0.000
1720429200820000000,0.000
1720429200830000000,0.000
1720429200840000000,0.957
1720429200850000000,0.000
1720429200860000000,0.000
1720429200870000000,0.059
1720429200880000000,0.000
1720429200890000000,0.000
1720429200900000000,0.338
1720429200910000000,0.180
1720429200920000000,0.098
1720429200930000000,0.000
1720429200940000000,0.000
1720429200950000000,0.525
1720429200960000000,0.000
1720429200970000000,0.048
1720429200980000000,0.000
1720429200990000000,0.089
1720429201000000000,0.724
1720429201010000000,0.116
1720429201020000000,0.505
1720429201030000000,0.000
1720429201040000000,0.444
1720429201050000000,0.278
1720429201060000000,0.249
1720429201070000000,0.000
1720429201080000000,0.166
1720429201090000000,0.011
1720429201100000000,0.000
1720429201110000000,0.000
1720429201120000000,0.005
1720429201130000000,0.084
1720429201140000000,0.000
1720429201150000000,0.451
1720429201160000000,0.000
1720429201170000000,0.053
1720429201180000000,0.000
1720429201190000000,0.347
1720429201200000000,0.025
1720429201210000000,0.000
1720429201220000000,0.000
1720429201230000000,0.100
