timestamp_ns,value_pct
1720688400000000000,0.047
1720688400010000000,0.000
1720688400020000000,0.000
1720688400030000000,0.074
1720688400040000000,0.135
1720688400050000000,0.195
1720688400060000000,0.000
1720688400070000000,0.232
1720688400080000000,0.283
1720688400090000000,0.000
1720688400100000000,0.000
1720688400110000000,0.000
1720688400120000000,0.000
1720688400130000000,0.000
1720688400140000000,0.043
1720688400150000000,0.000
1720688400160000000,0.000
1720688400170000000,0.000
1720688400180000000,0.000
1720688400190000000,0.071
1720688400200000000,0.000
1720688400210000000,0.000
1720688400220000000,0.010
1720688400230000000,0.000
1720688400240000000,0.040
1720688400250000000,0.000
1720688400260000000,0.046
1720688400270000000,0.000
1720688400280000000,0.000
1720688400290000000,0.000
1720688400300000000,0.000
1720688400310000000,0.022
1720688400320000000,0.000
1720688400330000000,0.074
1720688400340000000,0.000
1720688400350000000,0.000
1720688400360000000,0.000
1720688400370000000,0.041
1720688400380000000,0.000
1720688400390000000,0.030
1720688400400000000,0.068
1720688400410000000,0.041
1720688400420000000,0.071
1720688400430000000,0.110
1720688400440000000,0.135
1720688400450000000,0.000
1720688400460000000,0.000
1720688400470000000,0.000
1720688400480000000,0.072
1720688400490000000,0.000
1720688400500000000,0.000
1720688400510000000,0.020
1720688400520000000,0.040
1720688400530000000,0.000
1720688400540000000,0.200
1720688400550000000,0.051
1720688400560000000,0.000
1720688400570000000,0.000
1720688400580000000,0.138
1720688400590000000,0.123
1720688400600000000,0.000
1720688400610000000,0.000
1720688400620000000,0.000
1720688400630000000,0.018
1720688400640000000,0.009
1720688400650000000,0.045
1720688400660000000,0.025
1720688400670000000,0.122
1720688400680000000,0.126
1720688400690000000,0.101
1720688400700000000,0.088
1720688400710000000,0.143
1720688400720000000,0.000
1720688400730000000,0.000
1720688400740000000,0.000
1720688400750000000,0.238
1720688400760000000,0.027
1720688400770000000,0.124
1720688400780000000,0.000
1720688400790000000,0.013
1720688400800000000,0.126
1720688400810000000,0.000
1720688400820000000,0.000
1720688400830000000,0.134
1720688400840000000,0.011
1720688400850000000,0.000
1720688400860000000,0.110
1720688400870000000,0.000
1720688400880000000,0.000
1720688400890000000,0.000
1720688400900000000,0.089
1720688400910000000,0.000
1720688400920000000,0.064
1720688400930000000,0.342
1720688400940000000,0.152
1720688400950000000,0.201
1720688400960000000,0.000
1720688400970000000,0.000
1720688400980000000,0.000
1720688400990000000,0.000
1720688401000000000,0.000
1720688401010000000,0.000
1720688401020000000,0.000
1720688401030000000,0.099
1720688401040000000,0.000
1720688401050000000,0.000
1720688401060000000,0.064
1720688401070000000,0.000
1720688401080000000,0.076
1720688401090000000,0.131
1720688401100000000,0.000
1720688401110000000,0.000
1720688401120000000,0.070
1720688401130000000,0.000
1720688401140000000,0.023
1720688401150000000,0.000
1720688401160000000,0.070
1720688401170000000,0.000
1720688401180000000,0.000
1720688401190000000,0.074
1720688401200000000,0.034
1720688401210000000,0.197
1720688401220000000,0.000
1720688401230000000,0.000
1720688401240000000,0.115
1720688401250000000,0.123
1720688401260000000,0.053
1720688401270000000,0.053
1720688401280000000,0.053
1720688401290000000,0.046
1720688401300000000,0.047
1720688401310000000,0.000
1720688401320000000,0.302
1720688401330000000,0.146
1720688401340000000,0.000
1720688401350000000,0.140
1720688401360000000,0.000
1720688401370000000,0.065
1720688401380000000,0.052
1720688401390000000,0.086
1720688401400000000,0.049
1720688401410000000,0.000
1720688401420000000,0.078
1720688401430000000,0.012
1720688401440000000,0.164
1720688401450000000,0.041
1720688401460000000,0.096
1720688401470000000,0.096
1720688401480000000,0.000
1720688401490000000,0.000
1720688401500000000,0.077
1720688401510000000,0.000
1720688401520000000,0.224
1720688401530000000,0.200
1720688401540000000,0.008
1720688401550000000,0.000
1720688401560000000,0.067
1720688401570000000,0.184
1720688401580000000,0.000
