timestamp_ns,value_K
1722243600000000000,300.38
1722243600010000000,299.69
1722243600020000000,299.72
1722243600030000000,299.72
1722243600040000000,299.59
1722243600050000000,300.41
1722243600060000000,300.33
1722243600070000000,299.72
1722243600080000000,300.94
1722243600090000000,299.91
1722243600100000000,299.31
1722243600110000000,300.93
1722243600120000000,300.17
1722243600130000000,300.47
1722243600140000000,299.79
1722243600150000000,299.11
1722243600160000000,299.67
1722243600170000000,300.11
1722243600180000000,299.66
1722243600190000000,300.56
1722243600200000000,299.45
1722243600210000000,300.39
1722243600220000000,299.95
1722243600230000000,299.39
1722243600240000000,299.61
1722243600250000000,300.57
1722243600260000000,298.33
1722243600270000000,300.00
1722243600280000000,299.44
1722243600290000000,300.01
1722243600300000000,300.12
1722243600310000000,300.08
1722243600320000000,299.85
1722243600330000000,300.28
1722243600340000000,300.22
1722243600350000000,299.61
1722243600360000000,300.42
1722243600370000000,299.58
1722243600380000000,300.20
1722243600390000000,299.54
1722243600400000000,300.34
1722243600410000000,300.61
1722243600420000000,300.04
1722243600430000000,299.93
1722243600440000000,300.63
1722243600450000000,300.77
1722243600460000000,300.34
1722243600470000000,300.13
1722243600480000000,300.24
1722243600490000000,300.15
1722243600500000000,299.96
1722243600510000000,300.87
1722243600520000000,300.42
1722243600530000000,299.84
1722243600540000000,299.76
1722243600550000000,299.41
1722243600560000000,299.67
1722243600570000000,300.10
1722243600580000000,300.81
1722243600590000000,301.16
1722243600600000000,300.14
1722243600610000000,299.75
1722243600620000000,300.54
1722243600630000000,300.72
1722243600640000000,299.66
1722243600650000000,299.77
1722243600660000000,299.76
1722243600670000000,299.24
1722243600680000000,299.02
1722243600690000000,300.61
1722243600700000000,299.47
1722243600710000000,299.79
1722243600720000000,299.73
1722243600730000000,300.60
1722243600740000000,299.81
1722243600750000000,300.48
1722243600760000000,299.50
1722243600770000000,300.51
1722243600780000000,300.31
1722243600790000000,300.13
1722243600800000000,299.95
1722243600810000000,299.78
1722243600820000000,299.34
1722243600830000000,300.19
1722243600840000000,299.74
1722243600850000000,299.33
1722243600860000000,298.57
1722243600870000000,299.94
1722243600880000000,300.28
1722243600890000000,300.12
1722243600900000000,300.34
1722243600910000000,300.35
1722243600920000000,300.58
1722243600930000000,299.49
1722243600940000000,299.46
1722243600950000000,299.27
1722243600960000000,299.76
1722243600970000000,300.31
1722243600980000000,299.54
1722243600990000000,300.10
