timestamp_ns,value_bar
1723021200000000000,0.228
1723021200010000000,0.000
1723021200020000000,0.331
1723021200030000000,0.000
1723021200040000000,0.000
1723021200050000000,0.427
1723021200060000000,0.000
1723021200070000000,0.000
1723021200080000000,0.000
1723021200090000000,0.000
1723021200100000000,0.000
1723021200110000000,0.189
1723021200120000000,0.358
1723021200130000000,0.000
1723021200140000000,0.044
1723021200150000000,0.239
1723021200160000000,0.098
1723021200170000000,0.615
1723021200180000000,0.000
1723021200190000000,0.314
1723021200200000000,0.000
1723021200210000000,0.166
1723021200220000000,0.000
1723021200230000000,0.348
1723021200240000000,0.145
1723021200250000000,0.000
1723021200260000000,0.277
1723021200270000000,0.015
1723021200280000000,0.000
1723021200290000000,0.000
1723021200300000000,0.118
1723021200310000000,0.000
1723021200320000000,0.000
1723021200330000000,0.000
1723021200340000000,0.047
1723021200350000000,0.555
1723021200360000000,0.067
1723021200370000000,0.000
1723021200380000000,0.000
1723021200390000000,0.137
1723021200400000000,0.161
1723021200410000000,0.266
1723021200420000000,0.504
1723021200430000000,0.000
1723021200440000000,0.000
1723021200450000000,0.008
1723021200460000000,0.268
1723021200470000000,0.000
1723021200480000000,0.000
1723021200490000000,0.344
1723021200500000000,0.000
1723021200510000000,0.000
1723021200520000000,0.091
1723021200530000000,0.603
1723021200540000000,0.000
1723021200550000000,0.209
1723021200560000000,0.000
1723021200570000000,0.000
1723021200580000000,0.000
1723021200590000000,0.334
1723021200600000000,0.036
1723021200610000000,0.226
1723021200620000000,0.074
1723021200630000000,0.476
1723021200640000000,0.000
1723021200650000000,0.000
1723021200660000000,0.000
1723021200670000000,0.085
1723021200680000000,0.000
1723021200690000000,0.000
1723021200700000000,0.225
1723021200710000000,0.178
1723021200720000000,0.646
1723021200730000000,0.017
1723021200740000000,0.000
1723021200750000000,0.000
1723021200760000000,0.000
1723021200770000000,0.132
1723021200780000000,0.000
1723021200790000000,0.000
1723021200800000000,0.000
1723021200810000000,0.000
1723021200820000000,0.000
1723021200830000000,0.307
1723021200840000000,0.000
1723021200850000000,0.139
1723021200860000000,0.279
1723021200870000000,0.000
1723021200880000000,0.000
1723021200890000000,0.262
1723021200900000000,0.396
1723021200910000000,0.211
1723021200920000000,0.000
1723021200930000000,0.000
1723021200940000000,0.000
1723021200950000000,0.000
1723021200960000000,0.000
1723021200970000000,0.542
1723021200980000000,0.234
1723021200990000000,0.000
1723021201000000000,0.081
1723021201010000000,0.176
1723021201020000000,0.127
1723021201030000000,0.801
1723021201040000000,0.156
1723021201050000000,0.000
1723021201060000000,0.000
1723021201070000000,0.028
1723021201080000000,0.465
1723021201090000000,0.000
1723021201100000000,0.000
1723021201110000000,0.000
1723021201120000000,0.117
1723021201130000000,0.274
1723021201140000000,0.245
1723021201150000000,0.152
1723021201160000000,0.000
1723021201170000000,0.000
1723021201180000000,0.338
