timestamp_ns,value_rpm
1721725200000000000,105
1721725200010000000,60
1721725200020000000,71
1721725200030000000,0
1721725200040000000,0
1721725200050000000,170
1721725200060000000,0
1721725200070000000,29
1721725200080000000,0
1721725200090000000,0
1721725200100000000,0
1721725200110000000,35
1721725200120000000,89
1721725200130000000,38
1721725200140000000,67
1721725200150000000,0
1721725200160000000,3
1721725200170000000,49
1721725200180000000,0
1721725200190000000,20
1721725200200000000,0
1721725200210000000,34
1721725200220000000,93
1721725200230000000,0
1721725200240000000,0
1721725200250000000,75
1721725200260000000,34
1721725200270000000,41
1721725200280000000,16
1721725200290000000,0
1721725200300000000,0
1721725200310000000,116
1721725200320000000,33
1721725200330000000,0
1721725200340000000,0
1721725200350000000,0
1721725200360000000,29
1721725200370000000,0
1721725200380000000,9
1721725200390000000,32
1721725200400000000,17
1721725200410000000,73
1721725200420000000,0
1721725200430000000,94
1721725200440000000,81
1721725200450000000,0
1721725200460000000,23
1721725200470000000,203
1721725200480000000,147
1721725200490000000,0
1721725200500000000,6
1721725200510000000,22
1721725200520000000,0
1721725200530000000,109
1721725200540000000,122
1721725200550000000,0
1721725200560000000,0
1721725200570000000,0
1721725200580000000,101
1721725200590000000,136
1721725200600000000,0
1721725200610000000,0
1721725200620000000,0
1721725200630000000,10
1721725200640000000,35
1721725200650000000,0
1721725200660000000,0
1721725200670000000,72
1721725200680000000,16
1721725200690000000,0
1721725200700000000,7
1721725200710000000,89
1721725200720000000,0
1721725200730000000,122
1721725200740000000,60
1721725200750000000,0
1721725200760000000,98
1721725200770000000,0
1721725200780000000,35
1721725200790000000,36
1721725200800000000,0
1721725200810000000,76
1721725200820000000,180
1721725200830000000,0
1721725200840000000,0
1721725200850000000,43
1721725200860000000,62
1721725200870000000,0
1721725200880000000,15
1721725200890000000,98
1721725200900000000,6
1721725200910000000,0
1721725200920000000,98
1721725200930000000,0
1721725200940000000,31
1721725200950000000,69
1721725200960000000,99
1721725200970000000,119
1721725200980000000,0
1721725200990000000,32
1721725201000000000,44
1721725201010000000,0
1721725201020000000,0
1721725201030000000,0
1721725201040000000,0
1721725201050000000,115
1721725201060000000,0
1721725201070000000,68
1721725201080000000,42
1721725201090000000,0
1721725201100000000,92
1721725201110000000,0
1721725201120000000,0
1721725201130000000,0
1721725201140000000,0
1721725201150000000,56
1721725201160000000,0
1721725201170000000,0
1721725201180000000,77
1721725201190000000,130
1721725201200000000,51
1721725201210000000,0
1721725201220000000,73
1721725201230000000,14
1721725201240000000,0
1721725201250000000,0
1721725201260000000,116
1721725201270000000,0
1721725201280000000,0
1721725201290000000,27
1721725201300000000,84
1721725201310000000,69
1721725201320000000,0
1721725201330000000,5
1721725201340000000,0
1721725201350000000,17
1721725201360000000,0
1721725201370000000,0
1721725201380000000,0
1721725201390000000,73
1721725201400000000,0
1721725201410000000,94
1721725201420000000,38
1721725201430000000,26
1721725201440000000,0
1721725201450000000,16
1721725201460000000,0
1721725201470000000,58
1721725201480000000,0
1721725201490000000,97
1721725201500000000,0
1721725201510000000,8
1721725201520000000,187
1721725201530000000,0
1721725201540000000,0
1721725201550000000,1
1721725201560000000,0
1721725201570000000,106
1721725201580000000,0
1721725201590000000,0
1721725201600000000,0
1721725201610000000,65
1721725201620000000,0
1721725201630000000,0
1721725201640000000,81
1721725201650000000,57
1721725201660000000,0
1721725201670000000,0
1721725201680000000,0
1721725201690000000,0
1721725201700000000,0
1721725201710000000,0
1721725201720000000,0
1721725201730000000,0
1721725201740000000,0
1721725201750000000,18
1721725201760000000,0
1721725201770000000,0
1721725201780000000,0
1721725201790000000,7
1721725201800000000,108
1721725201810000000,16
1721725201820000000,0
1721725201830000000,158
1721725201840000000,0
1721725201850000000,126
1721725201860000000,0
1721725201870000000,0
1721725201880000000,5
1721725201890000000,0
1721725201900000000,0
1721725201910000000,0
1721725201920000000,67
1721725201930000000,0
1721725201940000000,20
1721725201950000000,24
1721725201960000000,43
1721725201970000000,71
1721725201980000000,82
1721725201990000000,46
1721725202000000000,0
1721725202009999999,80
1721725202020000000,552
1721725202029999999,659
1721725202040000000,1381
1721725202049999999,1326
1721725202060000000,1697
1721725202069999999,1576
1721725202080000000,2615
1721725202089999999,2332
1721725202100000000,2403
1721725202109999999,3100
1721725202120000000,2925
1721725202130000000,3260
1721725202140000000,3675
1721725202150000000,3797
1721725202160000000,3998
