timestamp_ns,value_rpm
1722502800000000000,88
1722502800010000000,0
1722502800020000000,0
1722502800030000000,0
1722502800040000000,0
1722502800050000000,56
1722502800060000000,0
1722502800070000000,0
1722502800080000000,0
1722502800090000000,78
1722502800100000000,0
1722502800110000000,44
1722502800120000000,0
1722502800130000000,48
1722502800140000000,0
1722502800150000000,112
1722502800160000000,0
1722502800170000000,80
1722502800180000000,0
1722502800190000000,0
1722502800200000000,54
1722502800210000000,48
1722502800220000000,0
1722502800230000000,42
1722502800240000000,0
1722502800250000000,56
1722502800260000000,38
1722502800270000000,0
1722502800280000000,0
1722502800290000000,0
1722502800300000000,0
1722502800310000000,0
1722502800320000000,0
1722502800330000000,181
1722502800340000000,13
1722502800350000000,0
1722502800360000000,53
1722502800370000000,81
1722502800380000000,0
1722502800390000000,151
1722502800400000000,0
1722502800410000000,0
1722502800420000000,116
1722502800430000000,0
1722502800440000000,0
1722502800450000000,130
1722502800460000000,47
1722502800470000000,12
1722502800480000000,51
1722502800490000000,0
1722502800500000000,0
1722502800510000000,4
1722502800520000000,99
1722502800530000000,39
1722502800540000000,56
1722502800550000000,69
1722502800560000000,0
1722502800570000000,0
1722502800580000000,59
1722502800590000000,0
1722502800600000000,0
1722502800610000000,0
1722502800620000000,46
1722502800630000000,112
1722502800640000000,0
1722502800650000000,22
1722502800660000000,48
1722502800670000000,0
1722502800680000000,110
1722502800690000000,5
1722502800700000000,0
1722502800710000000,0
1722502800720000000,47
1722502800730000000,0
1722502800740000000,0
1722502800750000000,61
1722502800760000000,0
1722502800770000000,0
1722502800780000000,0
1722502800790000000,45
1722502800800000000,74
1722502800810000000,32
1722502800820000000,0
1722502800830000000,118
1722502800840000000,99
1722502800850000000,0
1722502800860000000,0
1722502800870000000,31
1722502800880000000,0
1722502800890000000,0
1722502800900000000,0
1722502800910000000,0
1722502800920000000,95
1722502800930000000,18
1722502800940000000,17
1722502800950000000,0
1722502800960000000,49
1722502800970000000,0
1722502800980000000,0
1722502800990000000,15
1722502801000000000,0
1722502801010000000,0
1722502801020000000,0
1722502801030000000,0
1722502801040000000,65
1722502801050000000,0
1722502801060000000,123
1722502801070000000,0
1722502801080000000,83
1722502801090000000,5
1722502801100000000,81
1722502801110000000,3
1722502801120000000,0
1722502801130000000,0
1722502801140000000,66
1722502801150000000,0
1722502801160000000,0
1722502801170000000,85
1722502801180000000,51
1722502801190000000,0
1722502801200000000,18
1722502801210000000,0
1722502801220000000,147
1722502801230000000,8
1722502801240000000,102
1722502801250000000,0
1722502801260000000,36
1722502801270000000,135
1722502801280000000,0
1722502801290000000,0
1722502801300000000,13
1722502801310000000,2
1722502801320000000,32
1722502801330000000,3
1722502801340000000,90
1722502801350000000,0
1722502801360000000,46
1722502801370000000,85
1722502801380000000,0
1722502801390000000,23
1722502801400000000,5
1722502801410000000,62
1722502801420000000,0
1722502801430000000,111
1722502801440000000,116
1722502801450000000,54
1722502801460000000,0
1722502801470000000,0
1722502801480000000,0
1722502801490000000,0
1722502801500000000,0
1722502801510000000,5
1722502801520000000,0
1722502801530000000,0
1722502801540000000,0
1722502801550000000,0
1722502801560000000,0
1722502801570000000,11
1722502801580000000,0
1722502801590000000,34
1722502801600000000,49
1722502801610000000,36
1722502801620000000,0
1722502801630000000,0
1722502801640000000,0
1722502801650000000,0
1722502801660000000,118
1722502801670000000,70
1722502801680000000,159
1722502801690000000,99
1722502801700000000,0
1722502801710000000,60
1722502801720000000,0
1722502801730000000,0
1722502801740000000,0
1722502801750000000,0
1722502801760000000,82
1722502801770000000,0
1722502801780000000,109
1722502801790000000,0
1722502801800000000,0
1722502801810000000,0
1722502801820000000,0
1722502801830000000,17
1722502801840000000,0
1722502801850000000,0
1722502801860000000,74
1722502801870000000,105
1722502801880000000,133
1722502801890000000,79
1722502801900000000,22
1722502801910000000,26
1722502801920000000,0
1722502801930000000,0
1722502801940000000,8
1722502801950000000,52
1722502801960000000,0
1722502801970000000,44
1722502801980000000,0
1722502801990000000,0
1722502802000000000,214
1722502802009999999,684
1722502802020000000,520
1722502802029999999,807
1722502802040000000,1091
1722502802049999999,1231
1722502802060000000,1558
1722502802069999999,1851
1722502802080000000,1825
1722502802089999999,2364
1722502802100000000,2016
1722502802109999999,2715
1722502802120000000,2835
1722502802130000000,3442
1722502802140000000,3876
1722502802150000000,3480
1722502802160000000,3984
1722502802170000000,4005
1722502802180000000,4672
1722502802190000000,4777
1722502802200000000,5111
1722502802210000000,5219
1722502802220000000,5788
1722502802230000000,5605
1722502802240000000,6085
1722502802250000000,6261
1722502802260000000,6525
1722502802270000000,7166
1722502802280000000,6708
1722502802290000000,7152
1722502802300000000,7955
1722502802310000000,8089
1722502802320000000,8442
1722502802330000000,8539
1722502802340000000,9063
1722502802350000000,8818
1722502802360000000,9137
1722502802370000000,9532
1722502802380000000,9884
1722502802390000000,10316
1722502802400000000,10052
1722502802410000000,10606
1722502802420000000,11045
1722502802430000000,10670
1722502802440000000,11674
1722502802450000000,11643
1722502802460000000,11536
1722502802470000000,12215
1722502802480000000,12254
1722502802490000000,12214
1722502802500000000,12808
1722502802510000000,12814
1722502802520000000,13558
1722502802530000000,13408
1722502802540000000,13990
1722502802550000000,14097
1722502802560000000,14415
1722502802570000000,14520
1722502802580000000,14453
1722502802590000000,15032
1722502802600000000,15097
1722502802610000000,15570
1722502802620000000,15946
1722502802630000000,16181
1722502802640000000,16021
1722502802650000000,16559
1722502802660000000,16695
1722502802670000000,17176
1722502802680000000,17269
1722502802690000000,17318
1722502802700000000,18227
1722502802710000000,18166
1722502802720000000,18448
1722502802730000000,18781
1722502802740000000,18822
1722502802750000000,19125
1722502802760000000,19155
1722502802770000000,19687
1722502802780000000,20300
1722502802790000000,20090
1722502802800000000,20588
1722502802810000000,20476
1722502802820000000,21139
1722502802830000000,21216
1722502802840000000,21039
1722502802850000000,21592
1722502802860000000,22070
1722502802870000000,21956
1722502802880000000,22194
1722502802890000000,22770
1722502802900000000,22985
1722502802910000000,23233
1722502802920000000,23293
1722502802930000000,23933
1722502802940000000,23898
1722502802950000000,24108
1722502802960000000,24503
1722502802970000000,24627
1722502802980000000,24913
1722502802990000000,24899
1722502803000000000,27735
1722502803010000000,27604
1722502803020000000,28128
1722502803030000000,28079
1722502803040000000,28208
1722502803050000000,28317
1722502803060000000,27959
1722502803070000000,27886
1722502803080000000,28111
1722502803090000000,27987
1722502803100000000,28127
1722502803110000000,27966
1722502803120000000,28217
1722502803130000000,28288
1722502803140000000,28416
1722502803150000000,28413
1722502803160000000,28091
1722502803170000000,28340
1722502803180000000,28380
1722502803190000000,28656
1722502803200000000,28540
1722502803210000000,28239
1722502803220000000,28414
1722502803230000000,28825
1722502803240000000,28795
1722502803250000000,28659
1722502803260000000,28516
1722502803270000000,28923
1722502803280000000,28714
1722502803290000000,29083
1722502803300000000,29062
1722502803310000000,29174
1722502803320000000,28945
1722502803330000000,28888
1722502803340000000,29380
1722502803350000000,29545
1722502803360000000,28851
1722502803370000000,29158
1722502803380000000,29260
1722502803390000000,29324
1722502803400000000,28944
1722502803410000000,29837
1722502803420000000,29659
1722502803430000000,29124
1722502803440000000,29096
1722502803450000000,30126
1722502803460000000,29439
1722502803470000000,29594
1722502803480000000,29721
1722502803490000000,30088
1722502803500000000,29999
1722502803510000000,29785
1722502803520000000,29724
1722502803530000000,30181
1722502803540000000,29821
1722502803550000000,30574
1722502803560000000,30018
1722502803570000000,30267
1722502803580000000,30318
1722502803590000000,30578
1722502803600000000,30403
1722502803610000000,30460
1722502803620000000,30769
1722502803630000000,30921
1722502803640000000,30864
1722502803650000000,30985
1722502803660000000,30712
1722502803670000000,30825
1722502803680000000,31143
1722502803690000000,31041
1722502803700000000,31148
1722502803710000000,31060
1722502803720000000,31186
1722502803730000000,31353
1722502803740000000,31390
1722502803750000000,31068
1722502803760000000,31833
1722502803770000000,31620
1722502803780000000,31745
1722502803790000000,31614
1722502803800000000,31920
1722502803810000000,31610
1722502803820000000,31782
1722502803830000000,32187
1722502803840000000,32234
1722502803850000000,32210
1722502803860000000,32378
1722502803870000000,32076
1722502803880000000,32509
1722502803890000000,32770
1722502803900000000,32717
1722502803910000000,32479
1722502803920000000,33093
1722502803930000000,32958
1722502803940000000,32761
1722502803950000000,32702
1722502803960000000,33228
1722502803970000000,33095
1722502803980000000,33310
1722502803990000000,33713
1722502804000000000,33430
1722502804010000000,33617
1722502804019999999,33795
1722502804030000000,33862
1722502804040000000,33967
1722502804050000000,33753
1722502804059999999,34135
1722502804070000000,33921
1722502804080000000,34022
1722502804090000000,34477
