timestamp_ns,value_bar
1724058000000000000,0.160
1724058000010000000,0.393
1724058000020000000,0.118
1724058000030000000,0.115
1724058000040000000,0.000
1724058000050000000,0.221
1724058000060000000,0.045
1724058000070000000,0.111
1724058000080000000,0.000
1724058000090000000,0.121
1724058000100000000,0.000
1724058000110000000,0.119
1724058000120000000,0.000
1724058000130000000,0.000
1724058000140000000,0.299
1724058000150000000,0.000
1724058000160000000,0.000
1724058000170000000,0.000
1724058000180000000,0.000
1724058000190000000,0.000
1724058000200000000,0.175
1724058000210000000,0.000
1724058000220000000,0.000
1724058000230000000,0.168
1724058000240000000,0.330
1724058000250000000,0.000
1724058000260000000,0.000
1724058000270000000,0.075
1724058000280000000,0.000
1724058000290000000,0.118
1724058000300000000,0.000
1724058000310000000,0.000
1724058000320000000,0.238
1724058000330000000,0.205
1724058000340000000,0.094
1724058000350000000,0.000
1724058000360000000,0.000
1724058000370000000,0.000
1724058000380000000,0.090
1724058000390000000,0.074
1724058000400000000,0.000
1724058000410000000,0.033
1724058000420000000,0.153
1724058000430000000,0.189
1724058000440000000,0.062
1724058000450000000,0.147
1724058000460000000,0.000
1724058000470000000,0.000
1724058000480000000,0.110
1724058000490000000,0.000
1724058000500000000,0.032
1724058000510000000,0.000
1724058000520000000,0.000
1724058000530000000,0.000
1724058000540000000,0.000
1724058000550000000,0.016
1724058000560000000,0.443
1724058000570000000,0.000
1724058000580000000,0.343
1724058000590000000,0.013
1724058000600000000,0.128
1724058000610000000,0.000
1724058000620000000,0.303
1724058000630000000,0.000
1724058000640000000,0.141
1724058000650000000,0.313
1724058000660000000,0.109
1724058000670000000,0.000
1724058000680000000,0.000
1724058000690000000,0.000
1724058000700000000,0.000
1724058000710000000,0.000
1724058000720000000,0.343
1724058000730000000,0.000
1724058000740000000,0.000
1724058000750000000,0.205
1724058000760000000,0.000
1724058000770000000,0.042
1724058000780000000,0.000
1724058000790000000,0.306
1724058000800000000,0.123
1724058000810000000,0.000
1724058000820000000,0.000
1724058000830000000,0.148
1724058000840000000,0.156
1724058000850000000,0.000
1724058000860000000,0.000
1724058000870000000,0.104
1724058000880000000,0.332
1724058000890000000,0.019
1724058000900000000,0.000
1724058000910000000,0.212
1724058000920000000,0.724
1724058000930000000,0.000
1724058000940000000,0.255
1724058000950000000,0.107
1724058000960000000,0.000
1724058000970000000,0.000
1724058000980000000,0.599
1724058000990000000,0.000
1724058001000000000,0.169
1724058001010000000,0.147
1724058001020000000,0.000
1724058001030000000,0.000
1724058001040000000,0.245
1724058001050000000,0.000
1724058001060000000,0.103
1724058001070000000,0.000
1724058001080000000,0.000
1724058001090000000,0.669
1724058001100000000,0.000
1724058001110000000,0.195
1724058001120000000,0.465
1724058001130000000,0.000
1724058001140000000,0.136
1724058001150000000,0.000
1724058001160000000,0.000
1724058001170000000,0.030
1724058001180000000,0.000
1724058001190000000,0.000
1724058001200000000,0.000
1724058001210000000,0.000
1724058001220000000,0.230
1724058001230000000,0.363
1724058001240000000,0.131
1724058001250000000,0.000
1724058001260000000,0.265
1724058001270000000,0.000
1724058001280000000,0.009
1724058001290000000,0.000
1724058001300000000,0.065
1724058001310000000,0.000
1724058001320000000,0.076
1724058001330000000,0.000
1724058001340000000,0.038
1724058001350000000,0.000
1724058001360000000,0.000
1724058001370000000,0.125
1724058001380000000,0.175
1724058001390000000,0.096
1724058001400000000,0.161
1724058001410000000,0.000
1724058001420000000,0.000
1724058001430000000,0.416
1724058001440000000,0.306
1724058001450000000,0.010
1724058001460000000,0.112
1724058001470000000,0.000
1724058001480000000,0.000
1724058001490000000,0.000
1724058001500000000,0.000
1724058001510000000,0.000
1724058001520000000,0.000
1724058001530000000,0.000
1724058001540000000,0.076
1724058001550000000,0.000
1724058001560000000,0.092
1724058001570000000,0.000
1724058001580000000,0.000
1724058001590000000,0.000
1724058001600000000,0.000
1724058001610000000,0.219
1724058001620000000,0.183
1724058001630000000,0.000
1724058001640000000,0.179
1724058001650000000,0.000
1724058001660000000,0.000
1724058001670000000,0.000
1724058001680000000,0.358
1724058001690000000,0.000
1724058001700000000,0.000
1724058001710000000,0.196
1724058001720000000,0.086
1724058001730000000,0.000
1724058001740000000,0.000
1724058001750000000,0.000
1724058001760000000,0.007
1724058001770000000,0.000
1724058001780000000,0.000
1724058001790000000,0.346
1724058001800000000,0.326
1724058001810000000,0.000
1724058001820000000,0.000
1724058001830000000,0.108
1724058001840000000,0.125
1724058001850000000,0.000
1724058001860000000,0.236
1724058001870000000,0.000
1724058001880000000,0.000
1724058001890000000,0.323
1724058001900000000,0.000
1724058001910000000,0.000
1724058001920000000,0.008
1724058001930000000,0.000
1724058001940000000,0.089
1724058001950000000,0.000
1724058001960000000,0.263
1724058001970000000,0.064
1724058001980000000,0.059
1724058001990000000,0.000
1724058002000000000,0.076
1724058002009999999,0.000
1724058002020000000,1.095
1724058002029999999,0.000
1724058002040000000,0.960
1724058002049999999,1.497
1724058002060000000,1.452
1724058002069999999,1.497
1724058002080000000,1.781
1724058002089999999,3.167
1724058002100000000,3.044
1724058002109999999,2.165
1724058002120000000,3.240
1724058002130000000,2.637
1724058002140000000,4.002
1724058002150000000,3.877
1724058002160000000,4.485
1724058002170000000,5.175
1724058002180000000,4.624
1724058002190000000,4.804
1724058002200000000,5.366
1724058002210000000,5.040
1724058002220000000,5.893
1724058002230000000,6.602
1724058002240000000,6.807
1724058002250000000,6.467
1724058002260000000,6.713
1724058002270000000,6.840
1724058002280000000,6.903
1724058002290000000,7.563
1724058002300000000,7.921
1724058002310000000,7.940
1724058002320000000,8.916
1724058002330000000,9.302
1724058002340000000,8.887
1724058002350000000,9.897
1724058002360000000,9.302
1724058002370000000,10.323
1724058002380000000,9.338
1724058002390000000,10.379
1724058002400000000,10.041
