timestamp_ns,value_rpm
1723021200000000000,9
1723021200010000000,0
1723021200020000000,0
1723021200030000000,45
1723021200040000000,27
1723021200050000000,0
1723021200060000000,0
1723021200070000000,95
1723021200080000000,201
1723021200090000000,92
1723021200100000000,0
1723021200110000000,65
1723021200120000000,104
1723021200130000000,0
1723021200140000000,0
1723021200150000000,50
1723021200160000000,0
1723021200170000000,174
1723021200180000000,21
1723021200190000000,0
1723021200200000000,17
1723021200210000000,45
1723021200220000000,0
1723021200230000000,0
1723021200240000000,0
1723021200250000000,2
1723021200260000000,96
1723021200270000000,64
1723021200280000000,91
1723021200290000000,0
1723021200300000000,1
1723021200310000000,220
1723021200320000000,0
1723021200330000000,64
1723021200340000000,0
1723021200350000000,0
1723021200360000000,0
1723021200370000000,0
1723021200380000000,17
1723021200390000000,0
1723021200400000000,0
1723021200410000000,0
1723021200420000000,26
1723021200430000000,0
1723021200440000000,0
1723021200450000000,72
1723021200460000000,56
1723021200470000000,95
1723021200480000000,0
1723021200490000000,86
1723021200500000000,76
1723021200510000000,64
1723021200520000000,72
1723021200530000000,41
1723021200540000000,0
1723021200550000000,0
1723021200560000000,0
1723021200570000000,16
1723021200580000000,13
1723021200590000000,19
1723021200600000000,0
1723021200610000000,0
1723021200620000000,0
1723021200630000000,0
1723021200640000000,42
1723021200650000000,0
1723021200660000000,0
1723021200670000000,0
1723021200680000000,30
1723021200690000000,104
1723021200700000000,57
1723021200710000000,8
1723021200720000000,0
1723021200730000000,0
1723021200740000000,0
1723021200750000000,0
1723021200760000000,0
1723021200770000000,0
1723021200780000000,58
1723021200790000000,32
1723021200800000000,0
1723021200810000000,0
1723021200820000000,52
1723021200830000000,0
1723021200840000000,0
1723021200850000000,70
1723021200860000000,99
1723021200870000000,6
1723021200880000000,44
1723021200890000000,35
1723021200900000000,0
1723021200910000000,0
1723021200920000000,29
1723021200930000000,0
1723021200940000000,0
1723021200950000000,69
1723021200960000000,0
1723021200970000000,65
1723021200980000000,0
1723021200990000000,0
1723021201000000000,0
1723021201010000000,6
1723021201020000000,1
1723021201030000000,0
1723021201040000000,164
1723021201050000000,7
1723021201060000000,0
1723021201070000000,48
1723021201080000000,120
1723021201090000000,81
1723021201100000000,0
1723021201110000000,0
1723021201120000000,0
1723021201130000000,61
1723021201140000000,0
1723021201150000000,0
1723021201160000000,1
1723021201170000000,17
1723021201180000000,0
