timestamp_ns,value_rpm
1721725200000000000,87
1721725200010000000,13
1721725200020000000,0
1721725200030000000,0
1721725200040000000,0
1721725200050000000,0
1721725200060000000,0
1721725200070000000,0
1721725200080000000,96
1721725200090000000,0
1721725200100000000,0
1721725200110000000,109
1721725200120000000,17
1721725200130000000,68
1721725200140000000,50
1721725200150000000,57
1721725200160000000,85
1721725200170000000,42
1721725200180000000,0
1721725200190000000,0
1721725200200000000,56
1721725200210000000,9
1721725200220000000,0
1721725200230000000,0
1721725200240000000,20
1721725200250000000,0
1721725200260000000,28
1721725200270000000,30
1721725200280000000,0
1721725200290000000,7
1721725200300000000,0
1721725200310000000,0
1721725200320000000,0
1721725200330000000,17
1721725200340000000,89
1721725200350000000,3
1721725200360000000,19
1721725200370000000,0
1721725200380000000,22
1721725200390000000,51
1721725200400000000,73
1721725200410000000,0
1721725200420000000,0
1721725200430000000,36
1721725200440000000,78
1721725200450000000,56
1721725200460000000,0
1721725200470000000,40
1721725200480000000,46
1721725200490000000,0
1721725200500000000,102
1721725200510000000,0
1721725200520000000,0
1721725200530000000,0
1721725200540000000,0
1721725200550000000,0
1721725200560000000,48
1721725200570000000,0
1721725200580000000,22
1721725200590000000,0
1721725200600000000,0
1721725200610000000,0
1721725200620000000,8
1721725200630000000,0
1721725200640000000,0
1721725200650000000,0
1721725200660000000,23
1721725200670000000,37
1721725200680000000,0
1721725200690000000,0
1721725200700000000,0
1721725200710000000,27
1721725200720000000,17
1721725200730000000,0
1721725200740000000,0
1721725200750000000,0
1721725200760000000,90
1721725200770000000,72
1721725200780000000,0
1721725200790000000,0
1721725200800000000,32
1721725200810000000,0
1721725200820000000,6
1721725200830000000,16
1721725200840000000,0
1721725200850000000,14
1721725200860000000,0
1721725200870000000,5
1721725200880000000,0
1721725200890000000,59
1721725200900000000,26
1721725200910000000,14
1721725200920000000,0
1721725200930000000,34
1721725200940000000,38
1721725200950000000,54
1721725200960000000,0
1721725200970000000,32
1721725200980000000,44
1721725200990000000,2
1721725201000000000,91
1721725201010000000,18
1721725201020000000,59
1721725201030000000,30
1721725201040000000,48
1721725201050000000,0
1721725201060000000,0
1721725201070000000,11
1721725201080000000,0
1721725201090000000,0
1721725201100000000,0
1721725201110000000,0
1721725201120000000,40
1721725201130000000,139
1721725201140000000,0
1721725201150000000,0
1721725201160000000,6
1721725201170000000,18
1721725201180000000,50
1721725201190000000,0
1721725201200000000,0
1721725201210000000,0
1721725201220000000,117
1721725201230000000,0
1721725201240000000,0
1721725201250000000,0
1721725201260000000,0
1721725201270000000,0
1721725201280000000,26
1721725201290000000,107
1721725201300000000,71
1721725201310000000,107
1721725201320000000,12
1721725201330000000,0
1721725201340000000,13
1721725201350000000,0
1721725201360000000,42
1721725201370000000,65
1721725201380000000,0
1721725201390000000,24
1721725201400000000,29
1721725201410000000,0
1721725201420000000,0
1721725201430000000,0
1721725201440000000,0
1721725201450000000,0
1721725201460000000,17
1721725201470000000,31
1721725201480000000,14
1721725201490000000,98
1721725201500000000,0
1721725201510000000,0
1721725201520000000,25
1721725201530000000,0
1721725201540000000,9
1721725201550000000,57
1721725201560000000,16
1721725201570000000,0
1721725201580000000,0
1721725201590000000,0
1721725201600000000,120
1721725201610000000,40
1721725201620000000,0
1721725201630000000,0
1721725201640000000,58
1721725201650000000,31
1721725201660000000,104
1721725201670000000,85
1721725201680000000,49
1721725201690000000,96
1721725201700000000,140
1721725201710000000,0
1721725201720000000,30
1721725201730000000,17
1721725201740000000,37
1721725201750000000,0
1721725201760000000,52
1721725201770000000,39
1721725201780000000,0
1721725201790000000,84
1721725201800000000,0
1721725201810000000,21
1721725201820000000,0
1721725201830000000,53
1721725201840000000,0
1721725201850000000,20
1721725201860000000,0
1721725201870000000,0
1721725201880000000,0
1721725201890000000,41
1721725201900000000,45
1721725201910000000,88
1721725201920000000,29
1721725201930000000,7
1721725201940000000,0
1721725201950000000,17
1721725201960000000,12
1721725201970000000,105
1721725201980000000,0
1721725201990000000,0
1721725202000000000,0
1721725202009999999,319
1721725202020000000,402
1721725202029999999,537
1721725202040000000,840
1721725202049999999,808
1721725202060000000,1026
1721725202069999999,1493
1721725202080000000,1460
1721725202089999999,1748
1721725202100000000,1704
1721725202109999999,2062
1721725202120000000,2278
1721725202130000000,2426
1721725202140000000,2857
1721725202150000000,2739
1721725202160000000,2948
1721725202170000000,3327
1721725202180000000,3424
1721725202190000000,3454
1721725202200000000,3585
1721725202210000000,4392
1721725202220000000,3867
1721725202230000000,4447
1721725202240000000,4369
1721725202250000000,4312
1721725202260000000,4864
1721725202270000000,4862
1721725202280000000,5263
1721725202290000000,5479
1721725202300000000,5736
1721725202310000000,5898
1721725202320000000,5966
1721725202330000000,6085
1721725202340000000,6352
1721725202350000000,6548
1721725202360000000,6561
1721725202370000000,6850
1721725202380000000,7053
1721725202390000000,7297
1721725202400000000,7535
1721725202410000000,7813
1721725202420000000,7489
1721725202430000000,7744
1721725202440000000,8344
1721725202450000000,8411
1721725202460000000,8869
1721725202470000000,9041
1721725202480000000,9066
1721725202490000000,9271
1721725202500000000,9195
1721725202510000000,9484
1721725202520000000,9794
1721725202530000000,9704
1721725202540000000,10225
1721725202550000000,10278
1721725202560000000,10177
1721725202570000000,10490
1721725202580000000,10784
1721725202590000000,11014
1721725202600000000,11237
1721725202610000000,11220
1721725202620000000,11458
1721725202630000000,11655
1721725202640000000,11940
1721725202650000000,12168
1721725202660000000,12178
1721725202670000000,12260
1721725202680000000,12806
1721725202690000000,13087
1721725202700000000,12764
1721725202710000000,13058
1721725202720000000,13178
1721725202730000000,13704
1721725202740000000,13616
1721725202750000000,14104
1721725202760000000,13998
1721725202770000000,14229
1721725202780000000,14500
1721725202790000000,14652
1721725202800000000,15075
1721725202810000000,15448
1721725202820000000,15385
1721725202830000000,15075
1721725202840000000,15708
1721725202850000000,16030
1721725202860000000,16235
1721725202870000000,16300
1721725202880000000,16417
1721725202890000000,16266
1721725202900000000,16606
1721725202910000000,16918
1721725202920000000,17074
1721725202930000000,17292
1721725202940000000,17636
1721725202950000000,17568
1721725202960000000,17862
1721725202970000000,17852
1721725202980000000,18244
1721725202990000000,18515
1721725203000000000,20070
1721725203010000000,20041
1721725203020000000,20341
1721725203030000000,20335
1721725203040000000,20468
1721725203050000000,20444
1721725203060000000,20584
1721725203070000000,20449
1721725203080000000,20503
1721725203090000000,20822
1721725203100000000,20646
1721725203110000000,20504
1721725203120000000,20622
1721725203130000000,20627
1721725203140000000,20864
1721725203150000000,20628
1721725203160000000,20618
1721725203170000000,20615
1721725203180000000,20744
1721725203190000000,20654
1721725203200000000,21080
1721725203210000000,20871
1721725203220000000,20861
1721725203230000000,20673
