timestamp_ns,value_bar
1720947600000000000,0.000
1720947600010000000,0.063
1720947600020000000,0.000
1720947600030000000,0.000
1720947600040000000,0.000
1720947600050000000,0.071
1720947600060000000,0.000
1720947600070000000,0.045
1720947600080000000,0.010
1720947600090000000,0.000
1720947600100000000,0.043
1720947600110000000,0.043
1720947600120000000,0.000
1720947600130000000,0.058
1720947600140000000,0.000
1720947600150000000,0.000
1720947600160000000,0.000
1720947600170000000,0.100
1720947600180000000,0.002
1720947600190000000,0.000
1720947600200000000,0.040
1720947600210000000,0.006
1720947600220000000,0.000
1720947600230000000,0.014
1720947600240000000,0.000
1720947600250000000,0.000
1720947600260000000,0.021
1720947600270000000,0.000
1720947600280000000,0.061
1720947600290000000,0.000
1720947600300000000,0.000
1720947600310000000,0.003
1720947600320000000,0.000
1720947600330000000,0.019
1720947600340000000,0.000
1720947600350000000,0.049
1720947600360000000,0.087
1720947600370000000,0.047
1720947600380000000,0.000
1720947600390000000,0.000
1720947600400000000,0.000
1720947600410000000,0.009
1720947600420000000,0.027
1720947600430000000,0.000
1720947600440000000,0.000
1720947600450000000,0.000
1720947600460000000,0.000
1720947600470000000,0.033
1720947600480000000,0.000
1720947600490000000,0.005
1720947600500000000,0.043
1720947600510000000,0.000
1720947600520000000,0.010
1720947600530000000,0.000
1720947600540000000,0.000
1720947600550000000,0.001
1720947600560000000,0.040
1720947600570000000,0.020
1720947600580000000,0.058
1720947600590000000,0.000
1720947600600000000,0.061
1720947600610000000,0.019
1720947600620000000,0.020
1720947600630000000,0.044
1720947600640000000,0.046
1720947600650000000,0.000
1720947600660000000,0.000
1720947600670000000,0.009
1720947600680000000,0.000
1720947600690000000,0.000
1720947600700000000,0.000
1720947600710000000,0.070
1720947600720000000,0.000
1720947600730000000,0.037
1720947600740000000,0.114
1720947600750000000,0.000
1720947600760000000,0.000
1720947600770000000,0.000
1720947600780000000,0.000
1720947600790000000,0.026
1720947600800000000,0.000
1720947600810000000,0.000
1720947600820000000,0.041
1720947600830000000,0.000
1720947600840000000,0.052
1720947600850000000,0.000
1720947600860000000,0.009
1720947600870000000,0.005
1720947600880000000,0.000
1720947600890000000,0.000
1720947600900000000,0.000
1720947600910000000,0.000
1720947600920000000,0.000
1720947600930000000,0.056
1720947600940000000,0.000
1720947600950000000,0.007
1720947600960000000,0.012
1720947600970000000,0.048
1720947600980000000,0.000
1720947600990000000,0.010
1720947601000000000,0.000
1720947601010000000,0.035
1720947601020000000,0.000
1720947601030000000,0.000
1720947601040000000,0.086
1720947601050000000,0.000
1720947601060000000,0.000
1720947601070000000,0.000
1720947601080000000,0.094
1720947601090000000,0.000
1720947601100000000,0.000
1720947601110000000,0.000
1720947601120000000,0.002
1720947601130000000,0.000
1720947601140000000,0.085
1720947601150000000,0.000
1720947601160000000,0.111
1720947601170000000,0.094
1720947601180000000,0.000
1720947601190000000,0.000
1720947601200000000,0.056
1720947601210000000,0.000
1720947601220000000,0.022
1720947601230000000,0.000
1720947601240000000,0.115
1720947601250000000,0.041
1720947601260000000,0.000
1720947601270000000,0.042
1720947601280000000,0.013
1720947601290000000,0.003
1720947601300000000,0.156
1720947601310000000,0.000
1720947601320000000,0.000
1720947601330000000,0.000
1720947601340000000,0.126
1720947601350000000,0.045
1720947601360000000,0.026
1720947601370000000,0.000
1720947601380000000,0.000
1720947601390000000,0.085
1720947601400000000,0.000
1720947601410000000,0.056
1720947601420000000,0.000
1720947601430000000,0.143
1720947601440000000,0.000
1720947601450000000,0.000
1720947601460000000,0.032
1720947601470000000,0.000
1720947601480000000,0.043
1720947601490000000,0.039
1720947601500000000,0.000
1720947601510000000,0.093
1720947601520000000,0.000
1720947601530000000,0.023
1720947601540000000,0.056
1720947601550000000,0.025
1720947601560000000,0.029
1720947601570000000,0.017
1720947601580000000,0.014
1720947601590000000,0.081
1720947601600000000,0.000
1720947601610000000,0.065
1720947601620000000,0.000
1720947601630000000,0.033
1720947601640000000,0.038
1720947601650000000,0.000
1720947601660000000,0.000
1720947601670000000,0.000
1720947601680000000,0.000
1720947601690000000,0.000
1720947601700000000,0.021
1720947601710000000,0.000
1720947601720000000,0.053
1720947601730000000,0.000
1720947601740000000,0.069
1720947601750000000,0.046
1720947601760000000,0.033
1720947601770000000,0.000
1720947601780000000,0.000
1720947601790000000,0.000
1720947601800000000,0.000
1720947601810000000,0.028
1720947601820000000,0.043
1720947601830000000,0.056
1720947601840000000,0.011
1720947601850000000,0.101
1720947601860000000,0.001
1720947601870000000,0.000
1720947601880000000,0.072
1720947601890000000,0.066
1720947601900000000,0.015
1720947601910000000,0.019
1720947601920000000,0.000
1720947601930000000,0.011
1720947601940000000,0.000
1720947601950000000,0.000
1720947601960000000,0.087
1720947601970000000,0.000
1720947601980000000,0.024
1720947601990000000,0.083
1720947602000000000,0.134
1720947602009999999,0.103
1720947602020000000,0.000
1720947602029999999,0.257
1720947602040000000,0.053
1720947602049999999,0.267
1720947602060000000,0.257
1720947602069999999,0.175
1720947602080000000,0.049
1720947602089999999,0.065
1720947602100000000,0.350
1720947602109999999,0.394
1720947602120000000,0.155
1720947602130000000,0.223
1720947602140000000,0.426
1720947602150000000,0.609
1720947602160000000,0.676
1720947602170000000,0.396
1720947602180000000,0.348
1720947602190000000,0.730
1720947602200000000,0.423
1720947602210000000,0.812
1720947602220000000,0.597
1720947602230000000,0.708
1720947602240000000,0.813
1720947602250000000,0.704
1720947602260000000,1.057
1720947602270000000,1.039
1720947602280000000,0.710
1720947602290000000,0.621
1720947602300000000,0.839
1720947602310000000,1.089
1720947602320000000,1.154
1720947602330000000,1.057
1720947602340000000,1.099
1720947602350000000,1.257
1720947602360000000,0.953
1720947602370000000,0.930
1720947602380000000,1.249
1720947602390000000,1.217
1720947602400000000,1.242
1720947602410000000,1.161
1720947602420000000,1.572
1720947602430000000,1.416
1720947602440000000,1.237
1720947602450000000,1.203
1720947602460000000,1.374
1720947602470000000,1.376
1720947602480000000,1.726
1720947602490000000,1.582
1720947602500000000,1.324
1720947602510000000,1.580
1720947602520000000,1.327
1720947602530000000,1.560
1720947602540000000,1.682
1720947602550000000,2.083
1720947602560000000,1.909
1720947602570000000,1.818
1720947602580000000,1.804
1720947602590000000,1.911
1720947602600000000,1.694
1720947602610000000,1.871
1720947602620000000,1.852
1720947602630000000,1.743
1720947602640000000,2.061
1720947602650000000,1.646
1720947602660000000,1.852
1720947602670000000,2.155
1720947602680000000,2.313
1720947602690000000,2.283
1720947602700000000,2.309
1720947602710000000,1.929
1720947602720000000,2.183
1720947602730000000,2.302
1720947602740000000,2.211
1720947602750000000,2.270
1720947602760000000,2.594
1720947602770000000,2.629
1720947602780000000,2.618
1720947602790000000,2.416
1720947602800000000,2.349
1720947602810000000,2.413
1720947602820000000,2.773
1720947602830000000,2.457
1720947602840000000,2.625
1720947602850000000,2.737
1720947602860000000,2.763
1720947602870000000,2.496
1720947602880000000,2.364
1720947602890000000,2.459
1720947602900000000,2.635
1720947602910000000,2.738
1720947602920000000,2.734
1720947602930000000,2.816
1720947602940000000,2.726
1720947602950000000,2.729
1720947602960000000,2.977
1720947602970000000,2.731
1720947602980000000,3.213
1720947602990000000,2.852
1720947603000000000,2.994
1720947603010000000,3.238
1720947603020000000,3.203
1720947603030000000,3.146
1720947603040000000,3.206
1720947603050000000,3.082
1720947603060000000,3.490
1720947603070000000,3.400
1720947603080000000,3.434
1720947603090000000,2.973
1720947603100000000,3.330
1720947603110000000,3.145
1720947603120000000,3.113
1720947603130000000,3.300
1720947603140000000,3.371
1720947603150000000,3.312
1720947603160000000,3.421
1720947603170000000,3.306
1720947603180000000,3.581
1720947603190000000,3.274
1720947603200000000,3.344
1720947603210000000,3.284
1720947603220000000,3.312
1720947603230000000,3.195
1720947603240000000,3.236
1720947603250000000,3.419
1720947603260000000,3.398
1720947603270000000,3.193
1720947603280000000,3.347
1720947603290000000,3.334
1720947603300000000,3.414
1720947603310000000,3.602
1720947603320000000,3.136
1720947603330000000,3.463
1720947603340000000,3.349
1720947603350000000,3.329
1720947603360000000,3.558
1720947603370000000,3.450
1720947603380000000,3.438
1720947603390000000,3.567
1720947603400000000,3.477
1720947603410000000,3.315
1720947603420000000,3.722
1720947603430000000,3.503
1720947603440000000,3.620
1720947603450000000,3.422
1720947603460000000,3.552
1720947603470000000,3.220
1720947603480000000,3.806
1720947603490000000,3.420
1720947603500000000,3.198
1720947603510000000,3.428
1720947603520000000,3.479
1720947603530000000,3.754
1720947603540000000,3.620
1720947603550000000,3.285
1720947603560000000,3.540
1720947603570000000,3.595
1720947603580000000,3.238
1720947603590000000,3.735
1720947603600000000,3.559
1720947603610000000,3.643
1720947603620000000,3.436
1720947603630000000,3.379
1720947603640000000,3.637
1720947603650000000,3.611
1720947603660000000,3.501
1720947603670000000,3.523
1720947603680000000,3.744
1720947603690000000,3.796
1720947603700000000,3.596
1720947603710000000,3.797
1720947603720000000,3.533
1720947603730000000,3.780
1720947603740000000,3.617
1720947603750000000,3.617
1720947603760000000,3.471
1720947603770000000,3.879
1720947603780000000,3.680
1720947603790000000,3.595
1720947603800000000,3.697
1720947603810000000,3.675
1720947603820000000,3.958
1720947603830000000,3.657
1720947603840000000,3.620
1720947603850000000,3.807
1720947603860000000,3.626
1720947603870000000,3.783
1720947603880000000,3.670
1720947603890000000,3.742
1720947603900000000,3.863
1720947603910000000,3.549
1720947603920000000,3.968
1720947603930000000,3.521
1720947603940000000,3.850
1720947603950000000,3.871
1720947603960000000,3.834
1720947603970000000,4.084
1720947603980000000,4.296
1720947603990000000,3.895
1720947604000000000,4.124
1720947604010000000,3.935
1720947604019999999,4.059
1720947604030000000,3.884
1720947604040000000,4.167
1720947604050000000,4.095
1720947604059999999,4.020
1720947604070000000,3.974
1720947604080000000,3.936
1720947604090000000,3.963
1720947604099999999,3.854
1720947604110000000,4.218
1720947604120000000,4.126
1720947604130000000,4.245
1720947604139999999,3.945
1720947604150000000,4.140
1720947604160000000,4.093
1720947604170000000,4.075
1720947604179999999,4.209
1720947604190000000,4.086
1720947604200000000,3.997
1720947604210000000,4.251
1720947604219999999,3.940
1720947604230000000,4.369
1720947604240000000,4.215
1720947604250000000,4.218
1720947604260000000,4.085
1720947604269999999,4.147
1720947604280000000,4.477
1720947604290000000,4.153
1720947604300000000,4.517
1720947604310000000,4.319
1720947604320000000,4.581
1720947604330000000,4.608
1720947604340000000,4.686
1720947604350000000,4.286
1720947604360000000,4.511
1720947604370000000,4.175
1720947604380000000,4.564
1720947604390000000,4.433
1720947604400000000,4.639
1720947604410000000,4.098
1720947604420000000,4.541
1720947604430000000,4.856
1720947604440000000,4.249
1720947604450000000,4.851
1720947604460000000,4.484
1720947604470000000,4.534
1720947604480000000,4.676
1720947604490000000,4.745
1720947604500000000,4.366
1720947604510000000,4.766
1720947604520000000,4.990
1720947604530000000,4.646
1720947604540000000,4.583
1720947604550000000,4.783
