timestamp_ns,value_rpm
1720947600000000000,84
1720947600010000000,0
1720947600020000000,0
1720947600030000000,0
1720947600040000000,7
1720947600050000000,0
1720947600060000000,0
1720947600070000000,87
1720947600080000000,45
1720947600090000000,0
1720947600100000000,0
1720947600110000000,0
1720947600120000000,66
1720947600130000000,0
1720947600140000000,9
1720947600150000000,0
1720947600160000000,16
1720947600170000000,0
1720947600180000000,0
1720947600190000000,47
1720947600200000000,108
1720947600210000000,28
1720947600220000000,61
1720947600230000000,42
1720947600240000000,0
1720947600250000000,87
1720947600260000000,0
1720947600270000000,0
1720947600280000000,0
1720947600290000000,0
1720947600300000000,21
1720947600310000000,3
1720947600320000000,79
1720947600330000000,15
1720947600340000000,0
1720947600350000000,17
1720947600360000000,0
1720947600370000000,5
1720947600380000000,28
1720947600390000000,69
1720947600400000000,48
1720947600410000000,7
1720947600420000000,47
1720947600430000000,0
1720947600440000000,0
1720947600450000000,0
1720947600460000000,0
1720947600470000000,0
1720947600480000000,90
1720947600490000000,114
1720947600500000000,0
1720947600510000000,0
1720947600520000000,0
1720947600530000000,0
1720947600540000000,62
1720947600550000000,46
1720947600560000000,21
1720947600570000000,50
1720947600580000000,0
1720947600590000000,0
1720947600600000000,0
1720947600610000000,0
1720947600620000000,0
1720947600630000000,0
1720947600640000000,0
1720947600650000000,10
1720947600660000000,72
1720947600670000000,0
1720947600680000000,61
1720947600690000000,0
1720947600700000000,0
1720947600710000000,45
1720947600720000000,0
1720947600730000000,18
1720947600740000000,0
1720947600750000000,0
1720947600760000000,3
1720947600770000000,49
1720947600780000000,0
1720947600790000000,0
1720947600800000000,0
1720947600810000000,0
1720947600820000000,0
1720947600830000000,0
1720947600840000000,0
1720947600850000000,0
1720947600860000000,0
1720947600870000000,0
1720947600880000000,34
1720947600890000000,38
1720947600900000000,20
1720947600910000000,0
1720947600920000000,0
1720947600930000000,0
1720947600940000000,0
1720947600950000000,51
1720947600960000000,15
1720947600970000000,0
1720947600980000000,0
1720947600990000000,0
1720947601000000000,0
1720947601010000000,37
1720947601020000000,0
1720947601030000000,15
1720947601040000000,0
1720947601050000000,26
1720947601060000000,0
1720947601070000000,0
1720947601080000000,0
1720947601090000000,0
1720947601100000000,0
1720947601110000000,0
1720947601120000000,9
1720947601130000000,30
1720947601140000000,71
1720947601150000000,0
1720947601160000000,85
1720947601170000000,0
1720947601180000000,0
1720947601190000000,25
1720947601200000000,0
1720947601210000000,34
1720947601220000000,25
1720947601230000000,0
1720947601240000000,35
1720947601250000000,3
1720947601260000000,97
1720947601270000000,16
1720947601280000000,0
1720947601290000000,0
1720947601300000000,70
1720947601310000000,0
1720947601320000000,80
1720947601330000000,0
1720947601340000000,27
1720947601350000000,4
1720947601360000000,0
1720947601370000000,30
1720947601380000000,0
1720947601390000000,0
1720947601400000000,83
1720947601410000000,0
1720947601420000000,0
1720947601430000000,0
1720947601440000000,32
1720947601450000000,0
1720947601460000000,0
1720947601470000000,0
1720947601480000000,39
1720947601490000000,0
1720947601500000000,18
1720947601510000000,17
1720947601520000000,0
1720947601530000000,62
1720947601540000000,0
1720947601550000000,27
1720947601560000000,0
1720947601570000000,151
1720947601580000000,59
1720947601590000000,0
1720947601600000000,117
1720947601610000000,13
1720947601620000000,0
1720947601630000000,69
1720947601640000000,18
1720947601650000000,63
1720947601660000000,24
1720947601670000000,106
1720947601680000000,18
1720947601690000000,0
1720947601700000000,0
1720947601710000000,6
1720947601720000000,0
1720947601730000000,90
1720947601740000000,34
1720947601750000000,0
1720947601760000000,0
1720947601770000000,0
1720947601780000000,9
1720947601790000000,11
1720947601800000000,142
1720947601810000000,0
1720947601820000000,44
1720947601830000000,0
1720947601840000000,0
1720947601850000000,53
1720947601860000000,34
1720947601870000000,0
1720947601880000000,0
1720947601890000000,0
1720947601900000000,19
1720947601910000000,0
1720947601920000000,0
1720947601930000000,0
1720947601940000000,0
1720947601950000000,0
1720947601960000000,0
1720947601970000000,0
1720947601980000000,60
1720947601990000000,39
1720947602000000000,46
1720947602009999999,256
1720947602020000000,367
1720947602029999999,617
1720947602040000000,894
1720947602049999999,822
1720947602060000000,1183
1720947602069999999,1511
1720947602080000000,1643
1720947602089999999,1661
1720947602100000000,1844
1720947602109999999,2136
1720947602120000000,2118
1720947602130000000,2455
1720947602140000000,2301
1720947602150000000,2771
1720947602160000000,2803
1720947602170000000,3080
1720947602180000000,3345
1720947602190000000,3561
1720947602200000000,3768
1720947602210000000,3873
1720947602220000000,3862
1720947602230000000,4301
1720947602240000000,4368
1720947602250000000,4296
1720947602260000000,4902
1720947602270000000,5066
1720947602280000000,5184
1720947602290000000,5443
1720947602300000000,5597
1720947602310000000,5742
1720947602320000000,6066
1720947602330000000,6264
1720947602340000000,6216
1720947602350000000,6232
1720947602360000000,6805
1720947602370000000,6740
1720947602380000000,7137
1720947602390000000,7212
1720947602400000000,7383
1720947602410000000,7784
1720947602420000000,7895
1720947602430000000,8347
1720947602440000000,7990
1720947602450000000,8451
1720947602460000000,8472
1720947602470000000,8882
1720947602480000000,9122
1720947602490000000,9198
1720947602500000000,9286
1720947602510000000,9341
1720947602520000000,9707
1720947602530000000,9795
1720947602540000000,9886
1720947602550000000,10264
1720947602560000000,10514
1720947602570000000,10696
1720947602580000000,10844
1720947602590000000,10923
1720947602600000000,11360
1720947602610000000,11370
1720947602620000000,11665
1720947602630000000,11821
1720947602640000000,12042
1720947602650000000,12221
1720947602660000000,12278
1720947602670000000,12640
1720947602680000000,12933
1720947602690000000,12805
1720947602700000000,13018
1720947602710000000,13170
1720947602720000000,13253
1720947602730000000,13589
1720947602740000000,14011
1720947602750000000,14026
1720947602760000000,14148
1720947602770000000,14660
1720947602780000000,14356
1720947602790000000,14511
1720947602800000000,14972
1720947602810000000,14836
1720947602820000000,15504
1720947602830000000,15491
1720947602840000000,15526
1720947602850000000,15787
1720947602860000000,15861
1720947602870000000,16393
1720947602880000000,16175
1720947602890000000,16648
1720947602900000000,16904
1720947602910000000,16899
1720947602920000000,16899
1720947602930000000,17100
1720947602940000000,17544
1720947602950000000,17552
1720947602960000000,17879
1720947602970000000,18030
1720947602980000000,18084
1720947602990000000,18535
1720947603000000000,20324
1720947603010000000,20303
1720947603020000000,20391
1720947603030000000,20287
1720947603040000000,20370
1720947603050000000,20423
1720947603060000000,20459
1720947603070000000,20451
1720947603080000000,20708
1720947603090000000,20572
1720947603100000000,20765
1720947603110000000,20422
1720947603120000000,20631
1720947603130000000,20908
1720947603140000000,20622
1720947603150000000,20402
1720947603160000000,20472
1720947603170000000,20839
1720947603180000000,20734
1720947603190000000,20630
1720947603200000000,20470
1720947603210000000,20784
1720947603220000000,20642
1720947603230000000,20970
1720947603240000000,21242
1720947603250000000,20916
1720947603260000000,20900
1720947603270000000,20747
1720947603280000000,21140
1720947603290000000,20833
1720947603300000000,21097
1720947603310000000,21113
1720947603320000000,21188
1720947603330000000,21048
1720947603340000000,21216
1720947603350000000,21381
1720947603360000000,21315
1720947603370000000,21548
1720947603380000000,21525
1720947603390000000,21576
1720947603400000000,21444
1720947603410000000,21406
1720947603420000000,21439
1720947603430000000,21325
1720947603440000000,21253
1720947603450000000,21491
1720947603460000000,21822
1720947603470000000,21894
1720947603480000000,21594
1720947603490000000,21841
1720947603500000000,21818
1720947603510000000,21661
1720947603520000000,21863
1720947603530000000,21953
1720947603540000000,21859
1720947603550000000,21950
1720947603560000000,21826
1720947603570000000,22043
1720947603580000000,22167
1720947603590000000,22279
1720947603600000000,22317
1720947603610000000,22593
1720947603620000000,22394
1720947603630000000,22501
1720947603640000000,22229
1720947603650000000,22375
1720947603660000000,22368
1720947603670000000,22662
1720947603680000000,22452
1720947603690000000,22522
1720947603700000000,22830
1720947603710000000,22698
1720947603720000000,22888
1720947603730000000,22929
1720947603740000000,22952
1720947603750000000,22760
1720947603760000000,22947
1720947603770000000,22955
