timestamp_ns,value_rpm
1720688400000000000,0
1720688400010000000,0
1720688400020000000,73
1720688400030000000,70
1720688400040000000,118
1720688400050000000,0
1720688400060000000,0
1720688400070000000,0
1720688400080000000,37
1720688400090000000,0
1720688400100000000,0
1720688400110000000,84
1720688400120000000,34
1720688400130000000,43
1720688400140000000,0
1720688400150000000,0
1720688400160000000,0
1720688400170000000,32
1720688400180000000,19
1720688400190000000,12
1720688400200000000,0
1720688400210000000,0
1720688400220000000,70
1720688400230000000,85
1720688400240000000,49
1720688400250000000,89
1720688400260000000,44
1720688400270000000,0
1720688400280000000,0
1720688400290000000,0
1720688400300000000,162
1720688400310000000,107
1720688400320000000,0
1720688400330000000,0
1720688400340000000,19
1720688400350000000,0
1720688400360000000,0
1720688400370000000,0
1720688400380000000,33
1720688400390000000,0
1720688400400000000,0
1720688400410000000,18
1720688400420000000,0
1720688400430000000,27
1720688400440000000,7
1720688400450000000,0
1720688400460000000,3
1720688400470000000,0
1720688400480000000,0
1720688400490000000,0
1720688400500000000,0
1720688400510000000,10
1720688400520000000,40
1720688400530000000,22
1720688400540000000,49
1720688400550000000,17
1720688400560000000,18
1720688400570000000,0
1720688400580000000,0
1720688400590000000,0
1720688400600000000,12
1720688400610000000,0
1720688400620000000,0
1720688400630000000,75
1720688400640000000,94
1720688400650000000,98
1720688400660000000,112
1720688400670000000,95
1720688400680000000,5
1720688400690000000,0
1720688400700000000,0
1720688400710000000,0
1720688400720000000,70
1720688400730000000,0
1720688400740000000,0
1720688400750000000,2
1720688400760000000,0
1720688400770000000,0
1720688400780000000,0
1720688400790000000,0
1720688400800000000,0
1720688400810000000,42
1720688400820000000,61
1720688400830000000,0
1720688400840000000,0
1720688400850000000,0
1720688400860000000,41
1720688400870000000,0
1720688400880000000,139
1720688400890000000,0
1720688400900000000,7
1720688400910000000,42
1720688400920000000,0
1720688400930000000,0
1720688400940000000,0
1720688400950000000,6
1720688400960000000,0
1720688400970000000,124
1720688400980000000,54
1720688400990000000,117
1720688401000000000,0
1720688401010000000,46
1720688401020000000,112
1720688401030000000,0
1720688401040000000,12
1720688401050000000,0
1720688401060000000,15
1720688401070000000,28
1720688401080000000,0
1720688401090000000,0
1720688401100000000,0
1720688401110000000,22
1720688401120000000,46
1720688401130000000,7
1720688401140000000,0
1720688401150000000,75
1720688401160000000,0
1720688401170000000,11
1720688401180000000,0
1720688401190000000,0
1720688401200000000,0
1720688401210000000,32
1720688401220000000,95
1720688401230000000,64
1720688401240000000,0
1720688401250000000,0
1720688401260000000,22
1720688401270000000,0
1720688401280000000,87
1720688401290000000,0
1720688401300000000,0
1720688401310000000,29
1720688401320000000,0
1720688401330000000,0
1720688401340000000,0
1720688401350000000,0
1720688401360000000,55
1720688401370000000,65
1720688401380000000,0
1720688401390000000,7
1720688401400000000,19
1720688401410000000,0
1720688401420000000,0
1720688401430000000,29
1720688401440000000,152
1720688401450000000,95
1720688401460000000,0
1720688401470000000,0
1720688401480000000,0
1720688401490000000,0
1720688401500000000,0
1720688401510000000,36
1720688401520000000,0
1720688401530000000,0
1720688401540000000,17
1720688401550000000,30
1720688401560000000,0
1720688401570000000,0
1720688401580000000,58
1720688401590000000,0
1720688401600000000,0
1720688401610000000,0
1720688401620000000,1
1720688401630000000,54
1720688401640000000,18
1720688401650000000,80
1720688401660000000,57
1720688401670000000,31
1720688401680000000,21
1720688401690000000,0
1720688401700000000,0
1720688401710000000,65
1720688401720000000,10
1720688401730000000,0
1720688401740000000,62
1720688401750000000,17
1720688401760000000,84
1720688401770000000,133
1720688401780000000,0
1720688401790000000,56
1720688401800000000,0
1720688401810000000,60
1720688401820000000,0
1720688401830000000,0
1720688401840000000,47
1720688401850000000,3
1720688401860000000,74
1720688401870000000,0
1720688401880000000,14
1720688401890000000,102
1720688401900000000,21
1720688401910000000,0
1720688401920000000,0
1720688401930000000,14
1720688401940000000,54
1720688401950000000,24
1720688401960000000,177
1720688401970000000,0
1720688401980000000,64
1720688401990000000,0
1720688402000000000,1
1720688402009999999,209
1720688402020000000,347
1720688402029999999,565
1720688402040000000,982
1720688402049999999,1051
1720688402060000000,1146
1720688402069999999,1308
1720688402080000000,1278
1720688402089999999,1621
1720688402100000000,1950
1720688402109999999,1839
1720688402120000000,2654
1720688402130000000,2495
1720688402140000000,2655
1720688402150000000,2847
1720688402160000000,3096
1720688402170000000,3102
1720688402180000000,3398
1720688402190000000,3614
1720688402200000000,3769
1720688402210000000,3812
1720688402220000000,4204
1720688402230000000,4457
1720688402240000000,4428
1720688402250000000,4835
1720688402260000000,4959
1720688402270000000,5044
1720688402280000000,4951
1720688402290000000,5478
1720688402300000000,5752
1720688402310000000,5581
1720688402320000000,5774
1720688402330000000,6155
1720688402340000000,6027
1720688402350000000,6361
1720688402360000000,6757
1720688402370000000,6919
1720688402380000000,7001
1720688402390000000,7208
1720688402400000000,7597
1720688402410000000,7608
1720688402420000000,7803
1720688402430000000,7826
1720688402440000000,8050
1720688402450000000,8689
1720688402460000000,8465
1720688402470000000,8446
1720688402480000000,9025
1720688402490000000,9184
1720688402500000000,9484
1720688402510000000,9525
1720688402520000000,9532
1720688402530000000,9656
1720688402540000000,10060
1720688402550000000,10110
1720688402560000000,10405
1720688402570000000,10846
1720688402580000000,10721
1720688402590000000,10751
1720688402600000000,11138
1720688402610000000,11603
1720688402620000000,11560
1720688402630000000,11504
1720688402640000000,11837
1720688402650000000,12338
1720688402660000000,12340
1720688402670000000,12566
1720688402680000000,12434
1720688402690000000,12887
1720688402700000000,12993
1720688402710000000,13311
1720688402720000000,13283
1720688402730000000,13416
1720688402740000000,13713
1720688402750000000,13879
1720688402760000000,14215
1720688402770000000,14179
1720688402780000000,14516
1720688402790000000,14765
1720688402800000000,15003
1720688402810000000,15384
1720688402820000000,15447
1720688402830000000,15315
1720688402840000000,15501
1720688402850000000,15873
1720688402860000000,16033
1720688402870000000,16103
1720688402880000000,16444
1720688402890000000,16454
1720688402900000000,16636
1720688402910000000,17003
1720688402920000000,17230
1720688402930000000,17665
1720688402940000000,17520
1720688402950000000,17670
1720688402960000000,18055
1720688402970000000,17957
1720688402980000000,18174
1720688402990000000,18535
1720688403000000000,20591
1720688403010000000,20221
1720688403020000000,20163
1720688403030000000,20574
1720688403040000000,20243
1720688403050000000,20608
1720688403060000000,20542
1720688403070000000,20446
1720688403080000000,20583
1720688403090000000,20549
1720688403100000000,20540
1720688403110000000,20371
1720688403120000000,20557
1720688403130000000,20382
1720688403140000000,20605
1720688403150000000,20787
1720688403160000000,20692
1720688403170000000,20602
1720688403180000000,20721
1720688403190000000,20811
1720688403200000000,20859
1720688403210000000,20968
1720688403220000000,21114
1720688403230000000,20982
1720688403240000000,20856
1720688403250000000,20957
1720688403260000000,21166
1720688403270000000,21033
1720688403280000000,20933
1720688403290000000,21144
1720688403300000000,20906
1720688403310000000,21291
1720688403320000000,20934
1720688403330000000,20955
1720688403340000000,21099
1720688403350000000,21131
1720688403360000000,20933
1720688403370000000,21155
1720688403380000000,21350
1720688403390000000,21536
1720688403400000000,21525
1720688403410000000,21631
1720688403420000000,21357
1720688403430000000,21154
1720688403440000000,21359
1720688403450000000,21542
1720688403460000000,21724
1720688403470000000,21775
1720688403480000000,21594
1720688403490000000,21673
1720688403500000000,21991
1720688403510000000,21950
1720688403520000000,21880
1720688403530000000,21975
1720688403540000000,22186
1720688403550000000,21901
1720688403560000000,22029
1720688403570000000,22199
1720688403580000000,22285
1720688403590000000,22066
1720688403600000000,22164
1720688403610000000,22432
1720688403620000000,22535
1720688403630000000,22208
1720688403640000000,22430
1720688403650000000,22167
1720688403660000000,22368
1720688403670000000,22518
1720688403680000000,22591
1720688403690000000,22550
1720688403700000000,22628
1720688403710000000,22515
1720688403720000000,22677
1720688403730000000,22991
1720688403740000000,23087
1720688403750000000,23003
1720688403760000000,23171
1720688403770000000,23073
1720688403780000000,23487
1720688403790000000,23214
1720688403800000000,23305
1720688403810000000,23370
1720688403820000000,23254
1720688403830000000,23338
1720688403840000000,23222
1720688403850000000,23555
1720688403860000000,23530
1720688403870000000,23501
1720688403880000000,23546
1720688403890000000,23585
1720688403900000000,23836
1720688403910000000,23791
1720688403920000000,23606
1720688403930000000,23888
1720688403940000000,24085
1720688403950000000,24016
1720688403960000000,24149
1720688403970000000,24250
1720688403980000000,24248
1720688403990000000,24445
1720688404000000000,24365
1720688404010000000,24323
1720688404019999999,24602
1720688404030000000,24738
1720688404040000000,25144
1720688404050000000,24793
1720688404059999999,25039
1720688404070000000,24752
1720688404080000000,24940
1720688404090000000,24961
1720688404099999999,24899
1720688404110000000,25023
1720688404120000000,25077
1720688404130000000,25172
1720688404139999999,25297
1720688404150000000,25645
1720688404160000000,25413
1720688404170000000,25650
1720688404179999999,25751
1720688404190000000,25948
1720688404200000000,26060
1720688404210000000,26139
1720688404219999999,26443
1720688404230000000,26150
1720688404240000000,26278
1720688404250000000,26018
1720688404260000000,26096
1720688404269999999,26598
1720688404280000000,26534
1720688404290000000,26815
1720688404300000000,26863
1720688404310000000,26784
1720688404320000000,26952
1720688404330000000,27017
1720688404340000000,27101
1720688404350000000,27149
1720688404360000000,27297
1720688404370000000,27535
1720688404380000000,27508
1720688404390000000,27657
1720688404400000000,27678
1720688404410000000,27705
1720688404420000000,27633
1720688404430000000,28014
1720688404440000000,28075
1720688404450000000,28228
1720688404460000000,28223
1720688404470000000,28285
1720688404480000000,28631
1720688404490000000,28386
1720688404500000000,28703
1720688404510000000,28375
1720688404520000000,28849
1720688404530000000,28994
1720688404540000000,28955
1720688404550000000,29093
1720688404560000000,29158
1720688404570000000,29374
1720688404580000000,29566
1720688404590000000,29465
1720688404600000000,29727
1720688404610000000,29595
1720688404620000000,30033
1720688404630000000,30000
1720688404640000000,30018
1720688404650000000,30274
1720688404660000000,30449
1720688404670000000,30606
1720688404680000000,30631
1720688404690000000,30784
1720688404700000000,30929
1720688404710000000,31043
1720688404720000000,30979
1720688404730000000,31122
1720688404740000000,31068
1720688404750000000,31474
1720688404760000000,31508
1720688404770000000,31710
1720688404780000000,31691
1720688404790000000,32089
1720688404800000000,32461
1720688404810000000,32082
1720688404820000000,32115
1720688404830000000,32297
1720688404840000000,32717
1720688404850000000,32867
1720688404860000000,32987
1720688404870000000,32812
