timestamp_ns,value_ustrain
1721206800000000000,1.605
1721206800010000000,-2.505
1721206800020000000,2.356
1721206800030000000,-0.383
1721206800040000000,8.899
1721206800050000000,1.634
1721206800060000000,1.002
1721206800070000000,0.501
1721206800080000000,7.325
1721206800090000000,-3.204
1721206800100000000,1.927
1721206800110000000,2.862
1721206800120000000,1.321
1721206800130000000,-0.012
1721206800140000000,0.275
1721206800150000000,-1.625
1721206800160000000,1.360
1721206800170000000,1.827
1721206800180000000,-1.637
1721206800190000000,1.290
1721206800200000000,-1.142
1721206800210000000,-2.289
1721206800220000000,-1.397
1721206800230000000,-5.490
1721206800240000000,0.253
1721206800250000000,0.084
1721206800260000000,0.596
1721206800270000000,1.746
1721206800280000000,2.739
1721206800290000000,3.427
1721206800300000000,4.635
1721206800310000000,-1.907
1721206800320000000,-0.069
1721206800330000000,0.294
1721206800340000000,-1.475
1721206800350000000,2.325
1721206800360000000,0.632
1721206800370000000,3.369
1721206800380000000,0.041
1721206800390000000,0.351
1721206800400000000,-2.452
1721206800410000000,-6.829
1721206800420000000,-0.946
1721206800430000000,0.138
1721206800440000000,-3.969
1721206800450000000,-2.001
1721206800460000000,1.894
1721206800470000000,1.294
1721206800480000000,2.646
1721206800490000000,-1.333
1721206800500000000,-3.441
1721206800510000000,-1.646
1721206800520000000,3.329
1721206800530000000,1.636
1721206800540000000,-2.968
1721206800550000000,-0.507
1721206800560000000,3.223
1721206800570000000,0.278
1721206800580000000,-4.021
1721206800590000000,-1.212
1721206800600000000,-2.585
1721206800610000000,0.754
1721206800620000000,-1.222
1721206800630000000,1.524
1721206800640000000,3.658
1721206800650000000,-0.068
1721206800660000000,-2.557
1721206800670000000,-1.023
1721206800680000000,-0.967
1721206800690000000,-1.756
1721206800700000000,-2.507
1721206800710000000,4.726
1721206800720000000,-0.044
1721206800730000000,-3.717
1721206800740000000,-1.368
1721206800750000000,1.763
1721206800760000000,3.495
1721206800770000000,-5.063
1721206800780000000,0.061
1721206800790000000,1.161
1721206800800000000,4.056
1721206800810000000,-4.115
1721206800820000000,-3.479
1721206800830000000,-0.637
1721206800840000000,4.035
1721206800850000000,-2.004
1721206800860000000,2.528
1721206800870000000,-0.773
1721206800880000000,-0.368
1721206800890000000,4.015
1721206800900000000,-1.520
1721206800910000000,-2.233
1721206800920000000,1.353
1721206800930000000,0.960
1721206800940000000,1.647
1721206800950000000,1.246
1721206800960000000,-0.256
1721206800970000000,-0.667
1721206800980000000,-3.922
1721206800990000000,3.243
1721206801000000000,0.997
1721206801010000000,2.770
1721206801020000000,0.589
1721206801030000000,0.415
1721206801040000000,-1.410
1721206801050000000,0.183
1721206801060000000,-0.422
1721206801070000000,-0.273
1721206801080000000,-1.001
1721206801090000000,2.289
1721206801100000000,-4.618
1721206801110000000,3.198
1721206801120000000,1.164
1721206801130000000,-2.974
1721206801140000000,-0.280
1721206801150000000,5.745
1721206801160000000,2.640
1721206801170000000,1.719
1721206801180000000,0.444
1721206801190000000,-2.409
1721206801200000000,-1.737
1721206801210000000,-0.615
1721206801220000000,0.720
1721206801230000000,0.290
1721206801240000000,-0.050
1721206801250000000,4.835
1721206801260000000,-4.241
1721206801270000000,4.935
1721206801280000000,0.247
1721206801290000000,3.080
1721206801300000000,-0.244
1721206801310000000,-1.756
1721206801320000000,-1.176
1721206801330000000,-2.750
1721206801340000000,-1.618
1721206801350000000,0.362
1721206801360000000,-2.382
1721206801370000000,-1.571
1721206801380000000,-1.169
1721206801390000000,4.219
1721206801400000000,2.752
1721206801410000000,0.533
1721206801420000000,2.123
1721206801430000000,-3.493
1721206801440000000,1.566
1721206801450000000,4.153
1721206801460000000,2.284
1721206801470000000,0.356
1721206801480000000,1.816
1721206801490000000,-0.639
1721206801500000000,1.307
1721206801510000000,-4.096
1721206801520000000,5.933
1721206801530000000,6.533
1721206801540000000,4.554
1721206801550000000,3.755
1721206801560000000,1.744
1721206801570000000,0.923
1721206801580000000,0.020
1721206801590000000,0.080
1721206801600000000,-1.116
1721206801610000000,0.731
1721206801620000000,-3.130
1721206801630000000,-5.697
1721206801640000000,0.505
1721206801650000000,1.116
1721206801660000000,0.213
1721206801670000000,1.041
1721206801680000000,-0.446
1721206801690000000,1.778
1721206801700000000,1.939
1721206801710000000,-1.487
1721206801720000000,-4.501
1721206801730000000,3.577
1721206801740000000,-1.740
1721206801750000000,-2.464
1721206801760000000,-4.871
