timestamp_ns,value_ustrain
1722762000000000000,3.402
1722762000010000000,-5.619
1722762000020000000,1.177
1722762000030000000,1.023
1722762000040000000,2.439
1722762000050000000,1.787
1722762000060000000,0.347
1722762000070000000,0.191
1722762000080000000,1.656
1722762000090000000,-2.232
1722762000100000000,-4.577
1722762000110000000,-6.952
1722762000120000000,-2.106
1722762000130000000,-2.561
1722762000140000000,6.831
1722762000150000000,-0.845
1722762000160000000,-1.312
1722762000170000000,4.859
1722762000180000000,-0.168
1722762000190000000,2.824
1722762000200000000,0.104
1722762000210000000,4.429
1722762000220000000,-2.293
1722762000230000000,0.981
1722762000240000000,-3.262
1722762000250000000,4.338
1722762000260000000,-1.721
1722762000270000000,0.488
1722762000280000000,-1.619
1722762000290000000,0.744
1722762000300000000,0.266
1722762000310000000,-0.734
1722762000320000000,-0.047
1722762000330000000,3.144
1722762000340000000,-2.099
1722762000350000000,-3.431
1722762000360000000,1.680
1722762000370000000,0.045
1722762000380000000,1.013
1722762000390000000,-3.108
1722762000400000000,0.266
1722762000410000000,-0.296
1722762000420000000,-3.332
1722762000430000000,4.066
1722762000440000000,-1.783
1722762000450000000,-5.449
1722762000460000000,2.400
1722762000470000000,0.615
1722762000480000000,4.008
1722762000490000000,-2.363
1722762000500000000,3.392
1722762000510000000,-1.919
1722762000520000000,1.181
1722762000530000000,0.961
1722762000540000000,1.762
1722762000550000000,-3.792
1722762000560000000,-0.811
1722762000570000000,-1.221
1722762000580000000,2.162
1722762000590000000,0.012
1722762000600000000,0.614
1722762000610000000,1.744
1722762000620000000,-6.718
1722762000630000000,2.289
1722762000640000000,-1.129
1722762000650000000,-0.232
1722762000660000000,1.181
1722762000670000000,-3.504
1722762000680000000,1.314
1722762000690000000,-1.832
1722762000700000000,4.151
1722762000710000000,1.549
1722762000720000000,2.848
1722762000730000000,1.428
1722762000740000000,4.513
1722762000750000000,-3.931
1722762000760000000,0.260
1722762000770000000,-2.513
1722762000780000000,1.035
1722762000790000000,4.743
1722762000800000000,5.173
1722762000810000000,2.730
1722762000820000000,-0.083
1722762000830000000,-2.191
1722762000840000000,1.767
1722762000850000000,1.174
1722762000860000000,-0.842
1722762000870000000,-1.698
1722762000880000000,-1.271
1722762000890000000,0.710
1722762000900000000,3.680
1722762000910000000,2.149
1722762000920000000,0.786
1722762000930000000,4.914
1722762000940000000,-3.467
1722762000950000000,3.369
1722762000960000000,2.726
1722762000970000000,-3.682
1722762000980000000,4.785
1722762000990000000,-0.644
1722762001000000000,0.218
1722762001010000000,-0.799
1722762001020000000,2.135
1722762001030000000,1.888
1722762001040000000,7.175
1722762001050000000,-3.619
1722762001060000000,1.227
1722762001070000000,-1.639
1722762001080000000,-0.672
1722762001090000000,3.350
1722762001100000000,4.348
1722762001110000000,3.887
1722762001120000000,0.506
1722762001130000000,5.174
1722762001140000000,-2.725
1722762001150000000,-3.902
1722762001160000000,0.059
1722762001170000000,1.778
1722762001180000000,2.677
1722762001190000000,-0.232
1722762001200000000,-1.947
1722762001210000000,2.849
1722762001220000000,3.890
1722762001230000000,1.464
1722762001240000000,-5.070
1722762001250000000,5.064
1722762001260000000,1.245
1722762001270000000,4.157
1722762001280000000,-3.866
1722762001290000000,-0.941
1722762001300000000,-2.697
1722762001310000000,1.729
1722762001320000000,0.481
1722762001330000000,-0.296
1722762001340000000,3.565
1722762001350000000,2.170
1722762001360000000,7.547
1722762001370000000,-2.041
1722762001380000000,-1.289
1722762001390000000,-3.760
1722762001400000000,0.393
1722762001410000000,4.848
1722762001420000000,-1.036
1722762001430000000,1.277
1722762001440000000,-2.429
1722762001450000000,-0.274
1722762001460000000,6.314
1722762001470000000,-0.812
1722762001480000000,-2.619
1722762001490000000,-5.895
1722762001500000000,2.366
1722762001510000000,-0.344
1722762001520000000,-2.590
1722762001530000000,-2.495
1722762001540000000,4.221
1722762001550000000,3.033
1722762001560000000,0.473
1722762001570000000,7.393
1722762001580000000,-4.867
1722762001590000000,-2.437
1722762001600000000,-5.283
1722762001610000000,-0.533
1722762001620000000,2.166
1722762001630000000,-1.034
1722762001640000000,4.156
1722762001650000000,0.155
1722762001660000000,-0.499
1722762001670000000,-5.613
1722762001680000000,-0.908
1722762001690000000,2.683
1722762001700000000,-1.742
1722762001710000000,-1.854
1722762001720000000,3.002
1722762001730000000,3.535
1722762001740000000,-0.086
1722762001750000000,3.429
1722762001760000000,4.231
1722762001770000000,0.790
1722762001780000000,-0.873
1722762001790000000,1.470
1722762001800000000,2.096
1722762001810000000,3.131
1722762001820000000,2.808
1722762001830000000,6.690
1722762001840000000,-1.832
1722762001850000000,0.347
1722762001860000000,-0.188
1722762001870000000,-0.678
1722762001880000000,-2.292
1722762001890000000,1.606
1722762001900000000,-1.458
1722762001910000000,3.835
1722762001920000000,-2.886
1722762001930000000,2.487
1722762001940000000,1.875
1722762001950000000,-0.330
1722762001960000000,-5.512
1722762001970000000,0.742
1722762001980000000,-3.537
1722762001990000000,-1.322
1722762002000000000,-19.106
1722762002009999999,7.011
1722762002020000000,1.290
1722762002029999999,-1.070
1722762002040000000,-2.757
1722762002049999999,0.725
1722762002060000000,21.798
1722762002069999999,13.061
1722762002080000000,24.863
1722762002089999999,21.258
1722762002100000000,17.094
1722762002109999999,10.499
1722762002120000000,22.681
1722762002130000000,14.896
1722762002140000000,23.348
1722762002150000000,12.848
1722762002160000000,23.505
1722762002170000000,25.842
1722762002180000000,16.203
1722762002190000000,26.338
1722762002200000000,27.889
1722762002210000000,35.486
1722762002220000000,24.360
1722762002230000000,32.830
1722762002240000000,16.170
1722762002250000000,40.826
1722762002260000000,43.645
1722762002270000000,34.850
1722762002280000000,44.832
1722762002290000000,29.912
1722762002300000000,35.614
1722762002310000000,36.894
1722762002320000000,32.333
1722762002330000000,43.496
1722762002340000000,55.163
1722762002350000000,45.594
1722762002360000000,34.741
1722762002370000000,53.591
1722762002380000000,45.827
1722762002390000000,37.413
1722762002400000000,48.465
1722762002410000000,55.902
1722762002420000000,60.334
1722762002430000000,47.294
1722762002440000000,52.016
1722762002450000000,61.211
1722762002460000000,61.911
1722762002470000000,60.633
1722762002480000000,67.459
1722762002490000000,69.219
1722762002500000000,70.077
1722762002510000000,64.635
1722762002520000000,68.543
1722762002530000000,82.894
1722762002540000000,88.287
1722762002550000000,70.067
1722762002560000000,68.068
1722762002570000000,74.463
1722762002580000000,89.735
1722762002590000000,74.030
1722762002600000000,71.819
1722762002610000000,82.323
1722762002620000000,92.900
1722762002630000000,79.572
1722762002640000000,95.835
1722762002650000000,73.468
1722762002660000000,83.002
1722762002670000000,97.373
1722762002680000000,98.998
1722762002690000000,86.846
1722762002700000000,84.114
1722762002710000000,92.615
1722762002720000000,85.547
1722762002730000000,105.257
1722762002740000000,94.670
1722762002750000000,102.579
1722762002760000000,114.872
1722762002770000000,98.215
1722762002780000000,105.623
1722762002790000000,102.117
1722762002800000000,101.450
1722762002810000000,108.317
1722762002820000000,103.813
1722762002830000000,112.771
1722762002840000000,108.805
1722762002850000000,111.219
1722762002860000000,119.799
1722762002870000000,125.665
1722762002880000000,130.168
1722762002890000000,115.294
1722762002900000000,114.543
1722762002910000000,138.806
1722762002920000000,120.525
1722762002930000000,121.100
1722762002940000000,138.802
1722762002950000000,137.916
1722762002960000000,126.156
1722762002970000000,129.759
1722762002980000000,128.285
1722762002990000000,123.122
1722762003000000000,147.552
1722762003010000000,152.307
1722762003020000000,146.608
1722762003030000000,139.922
1722762003040000000,161.251
1722762003050000000,151.727
1722762003060000000,156.409
1722762003070000000,155.191
1722762003080000000,139.574
1722762003090000000,144.540
1722762003100000000,135.553
1722762003110000000,147.078
1722762003120000000,143.255
1722762003130000000,151.297
1722762003140000000,150.272
1722762003150000000,151.592
1722762003160000000,143.706
1722762003170000000,151.566
1722762003180000000,151.819
1722762003190000000,153.027
1722762003200000000,145.913
1722762003210000000,161.773
1722762003220000000,145.309
1722762003230000000,143.123
1722762003240000000,155.551
1722762003250000000,153.643
1722762003260000000,143.644
1722762003270000000,152.344
1722762003280000000,150.592
1722762003290000000,151.567
1722762003300000000,143.477
1722762003310000000,149.559
1722762003320000000,164.936
1722762003330000000,153.460
1722762003340000000,156.764
1722762003350000000,151.898
1722762003360000000,154.066
1722762003370000000,140.062
1722762003380000000,164.330
1722762003390000000,154.366
1722762003400000000,151.251
1722762003410000000,155.342
1722762003420000000,151.910
1722762003430000000,142.692
1722762003440000000,157.209
1722762003450000000,162.554
1722762003460000000,167.756
1722762003470000000,161.893
1722762003480000000,154.554
1722762003490000000,151.629
1722762003500000000,160.213
1722762003510000000,145.636
1722762003520000000,159.092
1722762003530000000,158.158
1722762003540000000,142.202
1722762003550000000,154.141
1722762003560000000,171.621
1722762003570000000,161.553
1722762003580000000,152.498
1722762003590000000,158.372
1722762003600000000,151.758
1722762003610000000,160.233
1722762003620000000,157.344
1722762003630000000,160.569
1722762003640000000,161.573
1722762003650000000,161.759
1722762003660000000,141.963
1722762003670000000,160.316
1722762003680000000,155.677
1722762003690000000,180.416
1722762003700000000,163.624
1722762003710000000,155.720
1722762003720000000,173.745
1722762003730000000,159.192
1722762003740000000,179.227
1722762003750000000,172.869
1722762003760000000,167.309
1722762003770000000,176.886
1722762003780000000,182.340
1722762003790000000,170.320
1722762003800000000,170.656
1722762003810000000,171.825
1722762003820000000,181.260
1722762003830000000,166.393
1722762003840000000,168.248
1722762003850000000,179.902
1722762003860000000,160.692
1722762003870000000,170.398
1722762003880000000,158.829
1722762003890000000,175.567
1722762003900000000,161.102
1722762003910000000,167.090
1722762003920000000,172.488
1722762003930000000,167.207
1722762003940000000,180.050
1722762003950000000,174.205
1722762003960000000,175.440
1722762003970000000,167.034
1722762003980000000,190.148
1722762003990000000,176.376
1722762004000000000,177.839
1722762004010000000,169.693
1722762004019999999,176.946
1722762004030000000,169.205
1722762004040000000,170.550
1722762004050000000,174.305
1722762004059999999,184.875
1722762004070000000,188.120
1722762004080000000,174.766
1722762004090000000,182.513
1722762004099999999,177.215
1722762004110000000,176.242
1722762004120000000,186.042
1722762004130000000,178.870
1722762004139999999,184.152
1722762004150000000,187.895
1722762004160000000,182.666
1722762004170000000,192.968
1722762004179999999,183.003
1722762004190000000,192.469
1722762004200000000,194.810
1722762004210000000,204.445
1722762004219999999,186.961
1722762004230000000,188.466
1722762004240000000,200.318
1722762004250000000,190.014
1722762004260000000,188.890
1722762004269999999,198.391
1722762004280000000,199.448
1722762004290000000,192.207
1722762004300000000,187.264
1722762004310000000,191.567
1722762004320000000,198.178
1722762004330000000,196.419
1722762004340000000,196.524
1722762004350000000,191.473
1722762004360000000,207.418
1722762004370000000,196.243
1722762004380000000,194.840
1722762004390000000,199.851
1722762004400000000,197.080
1722762004410000000,201.320
1722762004420000000,193.141
1722762004430000000,211.151
1722762004440000000,201.133
1722762004450000000,201.759
1722762004460000000,204.039
1722762004470000000,210.394
1722762004480000000,202.310
1722762004490000000,200.693
1722762004500000000,217.177
1722762004510000000,218.676
1722762004520000000,203.428
1722762004530000000,209.801
1722762004540000000,211.954
1722762004550000000,206.058
1722762004560000000,208.106
1722762004570000000,217.985
1722762004580000000,219.443
1722762004590000000,225.609
1722762004600000000,217.273
1722762004610000000,220.128
1722762004620000000,208.062
1722762004630000000,226.206
1722762004640000000,227.535
1722762004650000000,224.198
1722762004660000000,217.727
1722762004670000000,218.128
1722762004680000000,225.826
1722762004690000000,230.042
1722762004700000000,225.007
1722762004710000000,222.183
1722762004720000000,226.369
1722762004730000000,222.172
1722762004740000000,231.222
1722762004750000000,238.877
1722762004760000000,225.424
1722762004770000000,223.446
1722762004780000000,236.981
1722762004790000000,233.303
1722762004800000000,231.343
1722762004810000000,234.616
1722762004820000000,211.966
1722762004830000000,225.743
1722762004840000000,247.764
1722762004850000000,242.851
1722762004860000000,237.863
1722762004870000000,233.523
1722762004880000000,234.261
1722762004890000000,241.638
1722762004900000000,238.620
1722762004910000000,242.100
1722762004920000000,251.196
1722762004930000000,244.429
1722762004940000000,239.587
1722762004950000000,257.075
1722762004960000000,234.208
1722762004970000000,256.743
1722762004980000000,254.252
1722762004990000000,242.920
1722762005000000000,263.590
1722762005010000000,258.629
1722762005020000000,255.002
1722762005030000000,247.770
1722762005040000000,252.446
1722762005050000000,267.076
1722762005060000000,261.579
1722762005070000000,268.549
1722762005080000000,260.545
1722762005090000000,256.504
1722762005100000000,262.532
1722762005110000000,262.178
1722762005120000000,257.147
1722762005130000000,267.890
1722762005140000000,259.755
1722762005150000000,278.039
1722762005160000000,277.032
1722762005170000000,267.007
1722762005180000000,278.712
1722762005190000000,266.543
1722762005200000000,274.770
1722762005210000000,273.515
1722762005220000000,271.525
1722762005230000000,276.487
1722762005240000000,254.891
1722762005250000000,275.030
1722762005260000000,279.831
1722762005270000000,278.850
1722762005280000000,290.633
1722762005290000000,282.343
1722762005300000000,281.318
1722762005310000000,285.994
1722762005320000000,272.242
1722762005330000000,285.357
1722762005340000000,281.527
1722762005350000000,286.081
1722762005360000000,298.343
1722762005370000000,285.102
1722762005380000000,293.148
1722762005390000000,291.245
1722762005400000000,299.187
1722762005410000000,298.281
1722762005420000000,295.561
1722762005430000000,297.695
1722762005440000000,305.204
1722762005450000000,299.651
1722762005460000000,297.968
1722762005470000000,305.149
1722762005480000000,300.724
1722762005490000000,309.034
1722762005500000000,298.218
1722762005510000000,296.772
