timestamp_ns,value_K
1720947600000000000,300.05
1720947600010000000,297.42
1720947600020000000,302.25
1720947600030000000,301.07
1720947600040000000,300.87
1720947600050000000,299.25
1720947600060000000,300.21
1720947600070000000,298.86
1720947600080000000,300.09
1720947600090000000,298.52
1720947600100000000,300.34
1720947600110000000,300.57
1720947600120000000,299.51
1720947600130000000,299.36
1720947600140000000,298.65
1720947600150000000,298.81
1720947600160000000,297.91
1720947600170000000,300.95
1720947600180000000,299.58
1720947600190000000,299.76
1720947600200000000,299.67
1720947600210000000,304.19
1720947600220000000,300.83
1720947600230000000,299.84
1720947600240000000,304.34
1720947600250000000,301.05
1720947600260000000,299.48
1720947600270000000,301.63
1720947600280000000,300.58
1720947600290000000,298.37
1720947600300000000,299.89
1720947600310000000,300.71
1720947600320000000,301.27
1720947600330000000,298.02
1720947600340000000,299.84
1720947600350000000,300.53
1720947600360000000,297.63
1720947600370000000,298.96
1720947600380000000,298.69
1720947600390000000,299.61
1720947600400000000,300.69
1720947600410000000,302.37
1720947600420000000,299.76
1720947600430000000,302.40
1720947600440000000,300.98
1720947600450000000,300.66
1720947600460000000,298.94
1720947600470000000,299.90
1720947600480000000,295.65
1720947600490000000,301.21
1720947600500000000,299.94
1720947600510000000,300.45
1720947600520000000,299.75
1720947600530000000,299.66
1720947600540000000,300.94
1720947600550000000,299.52
1720947600560000000,300.68
1720947600570000000,299.38
1720947600580000000,299.84
1720947600590000000,304.70
1720947600600000000,301.17
1720947600610000000,299.93
1720947600620000000,301.62
1720947600630000000,300.02
1720947600640000000,301.10
1720947600650000000,299.63
1720947600660000000,298.72
1720947600670000000,299.97
1720947600680000000,300.90
1720947600690000000,300.97
1720947600700000000,297.67
1720947600710000000,302.30
1720947600720000000,302.85
1720947600730000000,299.60
1720947600740000000,301.18
1720947600750000000,297.98
1720947600760000000,301.17
1720947600770000000,302.91
1720947600780000000,300.53
1720947600790000000,300.10
1720947600800000000,301.90
1720947600810000000,299.25
1720947600820000000,300.58
1720947600830000000,300.42
1720947600840000000,299.69
1720947600850000000,299.21
1720947600860000000,300.30
1720947600870000000,298.99
1720947600880000000,298.73
1720947600890000000,302.87
1720947600900000000,298.44
1720947600910000000,295.77
1720947600920000000,296.92
1720947600930000000,300.50
1720947600940000000,298.50
1720947600950000000,301.42
1720947600960000000,302.00
1720947600970000000,299.61
1720947600980000000,300.01
1720947600990000000,296.47
1720947601000000000,299.41
1720947601010000000,302.05
1720947601020000000,299.70
1720947601030000000,297.40
1720947601040000000,301.62
1720947601050000000,299.98
1720947601060000000,302.26
1720947601070000000,301.41
1720947601080000000,300.81
1720947601090000000,299.68
1720947601100000000,300.05
1720947601110000000,302.05
1720947601120000000,300.02
1720947601130000000,301.02
1720947601140000000,299.66
1720947601150000000,302.45
1720947601160000000,298.99
1720947601170000000,299.03
1720947601180000000,300.98
1720947601190000000,300.42
1720947601200000000,301.40
1720947601210000000,299.33
1720947601220000000,300.27
1720947601230000000,299.48
1720947601240000000,299.19
1720947601250000000,301.04
1720947601260000000,299.98
1720947601270000000,298.03
1720947601280000000,298.36
1720947601290000000,297.78
1720947601300000000,300.12
1720947601310000000,298.73
1720947601320000000,301.82
1720947601330000000,296.81
1720947601340000000,300.25
1720947601350000000,300.16
1720947601360000000,299.80
1720947601370000000,293.65
1720947601380000000,300.18
1720947601390000000,297.75
1720947601400000000,298.42
1720947601410000000,300.61
1720947601420000000,301.47
1720947601430000000,303.26
1720947601440000000,302.25
1720947601450000000,300.61
1720947601460000000,299.31
1720947601470000000,300.63
1720947601480000000,300.20
1720947601490000000,299.98
1720947601500000000,299.84
1720947601510000000,300.18
1720947601520000000,300.08
1720947601530000000,297.73
1720947601540000000,301.25
1720947601550000000,302.16
1720947601560000000,300.52
1720947601570000000,300.39
1720947601580000000,299.49
1720947601590000000,299.02
1720947601600000000,303.54
1720947601610000000,298.46
1720947601620000000,303.45
1720947601630000000,299.11
1720947601640000000,297.92
1720947601650000000,298.80
1720947601660000000,298.51
1720947601670000000,300.94
1720947601680000000,299.90
1720947601690000000,302.13
1720947601700000000,297.94
1720947601710000000,300.58
1720947601720000000,297.00
1720947601730000000,299.56
1720947601740000000,299.53
1720947601750000000,301.35
1720947601760000000,296.93
1720947601770000000,299.96
1720947601780000000,302.93
1720947601790000000,303.02
1720947601800000000,299.56
1720947601810000000,297.47
1720947601820000000,302.66
1720947601830000000,297.04
1720947601840000000,301.03
1720947601850000000,300.35
1720947601860000000,301.33
1720947601870000000,298.83
1720947601880000000,300.09
1720947601890000000,299.69
1720947601900000000,299.03
1720947601910000000,299.17
1720947601920000000,299.66
1720947601930000000,299.66
