timestamp_ns,value_bar
1720429200000000000,3.829
1720429200010000000,3.810
1720429200020000000,3.854
1720429200030000000,3.829
1720429200040000000,3.842
1720429200050000000,3.823
1720429200060000000,3.817
1720429200070000000,3.823
1720429200080000000,3.828
1720429200090000000,3.821
1720429200100000000,3.812
1720429200110000000,3.805
1720429200120000000,3.805
1720429200130000000,3.818
1720429200140000000,3.856
1720429200150000000,3.815
1720429200160000000,3.828
1720429200170000000,3.795
1720429200180000000,3.810
1720429200190000000,3.815
1720429200200000000,3.837
1720429200210000000,3.832
1720429200220000000,3.811
1720429200230000000,3.824
1720429200240000000,3.795
1720429200250000000,3.840
1720429200260000000,3.825
1720429200270000000,3.794
1720429200280000000,3.835
1720429200290000000,3.840
1720429200300000000,3.805
1720429200310000000,3.820
1720429200320000000,3.852
1720429200330000000,3.812
1720429200340000000,3.815
1720429200350000000,3.818
1720429200360000000,3.821
1720429200370000000,3.858
1720429200380000000,3.802
1720429200390000000,3.840
1720429200400000000,3.833
1720429200410000000,3.816
1720429200420000000,3.847
1720429200430000000,3.799
1720429200440000000,3.820
1720429200450000000,3.840
1720429200460000000,3.804
1720429200470000000,3.849
1720429200480000000,3.835
1720429200490000000,3.810
1720429200500000000,3.820
1720429200510000000,3.849
1720429200520000000,3.831
1720429200530000000,3.834
1720429200540000000,3.830
1720429200550000000,3.832
1720429200560000000,3.848
1720429200570000000,3.809
1720429200580000000,3.831
1720429200590000000,3.816
1720429200600000000,3.838
1720429200610000000,3.791
1720429200620000000,3.810
1720429200630000000,3.848
1720429200640000000,3.824
1720429200650000000,3.842
1720429200660000000,3.810
1720429200670000000,3.831
1720429200680000000,3.824
1720429200690000000,3.837
1720429200700000000,3.818
1720429200710000000,3.818
1720429200720000000,3.837
1720429200730000000,3.807
1720429200740000000,3.840
1720429200750000000,3.816
1720429200760000000,3.828
1720429200770000000,3.819
1720429200780000000,3.813
1720429200790000000,3.809
1720429200800000000,3.829
1720429200810000000,3.837
1720429200820000000,3.826
1720429200830000000,3.844
1720429200840000000,3.803
1720429200850000000,3.827
1720429200860000000,3.834
1720429200870000000,3.821
1720429200880000000,3.819
1720429200890000000,3.796
1720429200900000000,3.868
1720429200910000000,3.849
1720429200920000000,3.801
1720429200930000000,3.838
1720429200940000000,3.838
1720429200950000000,3.827
1720429200960000000,3.807
1720429200970000000,3.835
1720429200980000000,3.830
1720429200990000000,3.803
1720429201000000000,3.807
1720429201010000000,3.851
1720429201020000000,3.827
1720429201030000000,3.829
1720429201040000000,3.832
1720429201050000000,3.829
1720429201060000000,3.823
1720429201070000000,3.863
1720429201080000000,3.829
1720429201090000000,3.809
1720429201100000000,3.817
1720429201110000000,3.810
1720429201120000000,3.806
1720429201130000000,3.806
1720429201140000000,3.845
1720429201150000000,3.818
1720429201160000000,3.823
1720429201170000000,3.832
1720429201180000000,3.833
1720429201190000000,3.813
1720429201200000000,3.826
1720429201210000000,3.834
1720429201220000000,3.801
1720429201230000000,3.813
1720429201240000000,3.836
1720429201250000000,3.847
1720429201260000000,3.822
1720429201270000000,3.827
1720429201280000000,3.838
1720429201290000000,3.826
1720429201300000000,3.813
1720429201310000000,3.802
1720429201320000000,3.823
1720429201330000000,3.796
1720429201340000000,3.825
1720429201350000000,3.843
1720429201360000000,3.820
1720429201370000000,3.831
1720429201380000000,3.818
1720429201390000000,3.859
1720429201400000000,3.810
1720429201410000000,3.784
1720429201420000000,3.857
1720429201430000000,3.827
1720429201440000000,3.808
