timestamp_ns,value_bar
1723539600000000000,0.000
1723539600010000000,0.201
1723539600020000000,0.000
1723539600030000000,0.000
1723539600040000000,0.242
1723539600050000000,0.171
1723539600060000000,0.019
1723539600070000000,0.000
1723539600080000000,0.000
1723539600090000000,0.000
1723539600100000000,0.267
1723539600110000000,0.000
1723539600120000000,0.000
1723539600130000000,0.000
1723539600140000000,0.265
1723539600150000000,0.000
1723539600160000000,0.003
1723539600170000000,0.306
1723539600180000000,0.000
1723539600190000000,0.000
1723539600200000000,0.000
1723539600210000000,0.092
1723539600220000000,0.000
1723539600230000000,0.000
1723539600240000000,0.236
1723539600250000000,0.000
1723539600260000000,0.000
1723539600270000000,0.000
1723539600280000000,0.459
1723539600290000000,0.000
1723539600300000000,0.868
1723539600310000000,0.461
1723539600320000000,0.001
1723539600330000000,0.367
1723539600340000000,0.000
1723539600350000000,0.000
1723539600360000000,0.169
1723539600370000000,0.000
1723539600380000000,0.127
1723539600390000000,0.108
1723539600400000000,0.000
1723539600410000000,0.000
1723539600420000000,0.137
1723539600430000000,0.325
1723539600440000000,0.246
1723539600450000000,0.107
1723539600460000000,0.228
1723539600470000000,0.353
1723539600480000000,0.000
1723539600490000000,0.985
1723539600500000000,0.000
1723539600510000000,0.000
1723539600520000000,0.000
1723539600530000000,0.053
1723539600540000000,0.935
1723539600550000000,0.000
1723539600560000000,0.000
1723539600570000000,0.078
1723539600580000000,0.000
1723539600590000000,0.000
1723539600600000000,0.209
1723539600610000000,0.201
1723539600620000000,0.141
1723539600630000000,0.000
1723539600640000000,0.286
1723539600650000000,0.000
1723539600660000000,0.000
1723539600670000000,0.000
1723539600680000000,0.016
1723539600690000000,0.302
1723539600700000000,0.000
1723539600710000000,0.172
1723539600720000000,0.000
1723539600730000000,0.309
1723539600740000000,0.000
1723539600750000000,0.000
1723539600760000000,0.917
1723539600770000000,0.035
1723539600780000000,0.473
1723539600790000000,0.252
1723539600800000000,0.000
1723539600810000000,0.000
1723539600820000000,0.000
1723539600830000000,0.294
1723539600840000000,0.050
1723539600850000000,0.464
1723539600860000000,0.087
1723539600870000000,0.118
1723539600880000000,0.000
1723539600890000000,0.530
1723539600900000000,0.355
1723539600910000000,0.122
1723539600920000000,0.706
1723539600930000000,0.000
1723539600940000000,0.000
1723539600950000000,0.536
1723539600960000000,0.000
1723539600970000000,0.492
1723539600980000000,0.498
1723539600990000000,0.696
1723539601000000000,0.000
1723539601010000000,0.290
1723539601020000000,0.387
1723539601030000000,0.093
1723539601040000000,0.037
1723539601050000000,0.275
1723539601060000000,0.132
1723539601070000000,0.000
1723539601080000000,0.203
1723539601090000000,0.047
1723539601100000000,0.000
1723539601110000000,0.000
1723539601120000000,0.109
1723539601130000000,0.302
1723539601140000000,0.311
1723539601150000000,0.000
1723539601160000000,0.597
1723539601170000000,0.134
1723539601180000000,0.000
1723539601190000000,0.063
1723539601200000000,0.174
1723539601210000000,0.000
1723539601220000000,0.253
1723539601230000000,0.424
1723539601240000000,0.000
1723539601250000000,0.000
1723539601260000000,0.411
1723539601270000000,0.000
1723539601280000000,0.504
1723539601290000000,0.015
1723539601300000000,0.046
1723539601310000000,0.178
1723539601320000000,0.340
1723539601330000000,0.000
1723539601340000000,0.493
1723539601350000000,0.655
1723539601360000000,0.000
1723539601370000000,0.000
1723539601380000000,0.000
1723539601390000000,0.000
1723539601400000000,0.336
1723539601410000000,0.000
1723539601420000000,0.517
1723539601430000000,0.070
1723539601440000000,0.000
1723539601450000000,0.000
1723539601460000000,0.000
1723539601470000000,0.000
1723539601480000000,0.486
1723539601490000000,0.000
1723539601500000000,0.000
1723539601510000000,0.000
1723539601520000000,0.412
1723539601530000000,0.000
1723539601540000000,0.000
1723539601550000000,0.222
1723539601560000000,0.584
1723539601570000000,0.000
1723539601580000000,0.000
1723539601590000000,0.000
1723539601600000000,0.145
1723539601610000000,0.000
1723539601620000000,0.101
1723539601630000000,0.000
1723539601640000000,0.107
1723539601650000000,0.480
1723539601660000000,0.256
1723539601670000000,0.000
1723539601680000000,0.489
1723539601690000000,0.235
1723539601700000000,0.000
1723539601710000000,0.000
1723539601720000000,0.000
1723539601730000000,0.000
1723539601740000000,0.000
1723539601750000000,0.000
1723539601760000000,0.000
1723539601770000000,0.000
1723539601780000000,0.000
1723539601790000000,0.309
1723539601800000000,0.413
1723539601810000000,0.215
1723539601820000000,0.000
1723539601830000000,0.742
1723539601840000000,0.778
1723539601850000000,0.000
1723539601860000000,0.003
1723539601870000000,0.000
1723539601880000000,0.000
1723539601890000000,0.000
1723539601900000000,0.243
1723539601910000000,0.000
1723539601920000000,0.706
1723539601930000000,0.125
1723539601940000000,0.000
1723539601950000000,0.000
1723539601960000000,0.000
1723539601970000000,0.060
1723539601980000000,0.000
1723539601990000000,0.000
1723539602000000000,0.000
1723539602009999999,0.000
1723539602020000000,0.731
1723539602029999999,2.422
1723539602040000000,1.531
1723539602049999999,0.858
1723539602060000000,1.112
1723539602069999999,2.195
1723539602080000000,2.264
1723539602089999999,2.982
1723539602100000000,2.146
1723539602109999999,3.622
1723539602120000000,4.736
1723539602130000000,3.698
1723539602140000000,4.538
1723539602150000000,2.818
1723539602160000000,3.972
1723539602170000000,5.524
1723539602180000000,5.613
1723539602190000000,6.804
1723539602200000000,5.932
1723539602210000000,4.362
1723539602220000000,6.999
1723539602230000000,5.784
1723539602240000000,6.427
1723539602250000000,6.325
1723539602260000000,8.183
1723539602270000000,7.175
1723539602280000000,7.460
1723539602290000000,7.448
1723539602300000000,9.288
1723539602310000000,9.052
1723539602320000000,8.932
1723539602330000000,9.519
1723539602340000000,10.607
1723539602350000000,10.482
1723539602360000000,10.979
1723539602370000000,11.426
1723539602380000000,11.743
1723539602390000000,11.234
