timestamp_ns,value_bar
1721725200000000000,0.000
1721725200010000000,0.055
1721725200020000000,0.000
1721725200030000000,0.000
1721725200040000000,0.179
1721725200050000000,0.000
1721725200060000000,0.000
1721725200070000000,0.000
1721725200080000000,0.285
1721725200090000000,0.000
1721725200100000000,0.000
1721725200110000000,0.000
1721725200120000000,0.000
1721725200130000000,0.000
1721725200140000000,0.345
1721725200150000000,0.000
1721725200160000000,0.554
1721725200170000000,0.000
1721725200180000000,0.397
1721725200190000000,0.000
1721725200200000000,0.079
1721725200210000000,0.000
1721725200220000000,0.000
1721725200230000000,0.099
1721725200240000000,0.000
1721725200250000000,0.189
1721725200260000000,0.403
1721725200270000000,0.000
1721725200280000000,0.000
1721725200290000000,0.000
1721725200300000000,0.000
1721725200310000000,0.087
1721725200320000000,0.000
1721725200330000000,0.034
1721725200340000000,0.000
1721725200350000000,0.041
1721725200360000000,0.000
1721725200370000000,0.097
1721725200380000000,0.393
1721725200390000000,0.231
1721725200400000000,0.000
1721725200410000000,0.000
1721725200420000000,0.002
1721725200430000000,0.448
1721725200440000000,0.379
1721725200450000000,0.000
1721725200460000000,0.199
1721725200470000000,0.166
1721725200480000000,0.104
1721725200490000000,0.000
1721725200500000000,0.246
1721725200510000000,0.129
1721725200520000000,0.000
1721725200530000000,0.000
1721725200540000000,0.000
1721725200550000000,0.000
1721725200560000000,0.167
1721725200570000000,0.000
1721725200580000000,0.676
1721725200590000000,0.000
1721725200600000000,0.420
1721725200610000000,0.000
1721725200620000000,0.000
1721725200630000000,0.304
1721725200640000000,0.536
1721725200650000000,0.000
1721725200660000000,0.000
1721725200670000000,0.000
1721725200680000000,0.000
1721725200690000000,0.000
1721725200700000000,0.425
1721725200710000000,0.297
1721725200720000000,0.000
1721725200730000000,0.027
1721725200740000000,0.000
1721725200750000000,0.000
1721725200760000000,0.082
1721725200770000000,0.472
1721725200780000000,0.000
1721725200790000000,0.134
1721725200800000000,0.000
1721725200810000000,0.588
1721725200820000000,0.355
1721725200830000000,0.110
1721725200840000000,0.062
1721725200850000000,0.128
1721725200860000000,0.000
1721725200870000000,0.000
1721725200880000000,0.267
1721725200890000000,0.000
1721725200900000000,0.024
1721725200910000000,0.311
1721725200920000000,0.434
1721725200930000000,0.000
1721725200940000000,0.000
1721725200950000000,0.449
1721725200960000000,0.000
1721725200970000000,0.000
1721725200980000000,0.180
1721725200990000000,0.000
1721725201000000000,0.000
1721725201010000000,0.000
1721725201020000000,0.000
1721725201030000000,0.147
1721725201040000000,0.033
1721725201050000000,0.000
1721725201060000000,0.000
1721725201070000000,0.000
1721725201080000000,0.000
1721725201090000000,0.000
1721725201100000000,0.000
1721725201110000000,0.000
1721725201120000000,0.000
1721725201130000000,0.295
1721725201140000000,0.000
1721725201150000000,0.145
1721725201160000000,0.000
1721725201170000000,0.000
1721725201180000000,0.146
1721725201190000000,0.000
1721725201200000000,0.000
1721725201210000000,0.000
1721725201220000000,0.000
1721725201230000000,0.000
1721725201240000000,0.000
1721725201250000000,0.000
1721725201260000000,0.000
1721725201270000000,0.031
1721725201280000000,0.000
1721725201290000000,0.000
1721725201300000000,0.089
1721725201310000000,0.044
1721725201320000000,0.178
1721725201330000000,0.000
1721725201340000000,0.325
1721725201350000000,0.423
1721725201360000000,0.438
1721725201370000000,0.000
1721725201380000000,0.400
1721725201390000000,0.000
1721725201400000000,0.000
1721725201410000000,0.000
1721725201420000000,0.000
1721725201430000000,0.000
1721725201440000000,0.000
1721725201450000000,0.000
1721725201460000000,0.000
1721725201470000000,0.308
1721725201480000000,0.000
1721725201490000000,0.120
1721725201500000000,0.757
1721725201510000000,0.207
1721725201520000000,0.127
1721725201530000000,0.584
1721725201540000000,0.000
1721725201550000000,0.000
1721725201560000000,0.427
1721725201570000000,0.000
1721725201580000000,0.000
1721725201590000000,0.075
1721725201600000000,0.000
1721725201610000000,0.000
1721725201620000000,0.000
1721725201630000000,0.000
1721725201640000000,0.099
1721725201650000000,0.000
1721725201660000000,0.000
1721725201670000000,0.071
1721725201680000000,0.142
1721725201690000000,0.477
1721725201700000000,0.000
1721725201710000000,0.164
1721725201720000000,0.000
1721725201730000000,0.598
1721725201740000000,0.000
1721725201750000000,0.432
1721725201760000000,0.000
1721725201770000000,0.109
1721725201780000000,0.111
1721725201790000000,0.000
1721725201800000000,0.189
1721725201810000000,0.326
1721725201820000000,0.000
1721725201830000000,0.150
1721725201840000000,0.083
1721725201850000000,0.000
1721725201860000000,0.000
1721725201870000000,0.251
1721725201880000000,0.000
1721725201890000000,0.010
1721725201900000000,0.000
1721725201910000000,0.000
1721725201920000000,0.589
1721725201930000000,0.000
1721725201940000000,0.000
1721725201950000000,0.196
1721725201960000000,0.000
1721725201970000000,0.343
1721725201980000000,0.000
1721725201990000000,0.000
1721725202000000000,0.000
1721725202009999999,0.000
1721725202020000000,0.000
1721725202029999999,0.208
1721725202040000000,1.138
1721725202049999999,0.477
1721725202060000000,1.010
1721725202069999999,3.350
1721725202080000000,1.351
