timestamp_ns,value_pct
1720947600000000000,0.201
1720947600010000000,0.000
1720947600020000000,0.000
1720947600030000000,0.000
1720947600040000000,0.184
1720947600050000000,0.142
1720947600060000000,0.079
1720947600070000000,0.149
1720947600080000000,0.110
1720947600090000000,0.055
1720947600100000000,0.124
1720947600110000000,0.158
1720947600120000000,0.000
1720947600130000000,0.106
1720947600140000000,0.045
1720947600150000000,0.002
1720947600160000000,0.000
1720947600170000000,0.025
1720947600180000000,0.013
1720947600190000000,0.020
1720947600200000000,0.000
1720947600210000000,0.096
1720947600220000000,0.000
1720947600230000000,0.000
1720947600240000000,0.000
1720947600250000000,0.009
1720947600260000000,0.208
1720947600270000000,0.000
1720947600280000000,0.000
1720947600290000000,0.000
1720947600300000000,0.072
1720947600310000000,0.000
1720947600320000000,0.162
1720947600330000000,0.000
1720947600340000000,0.000
1720947600350000000,0.000
1720947600360000000,0.048
1720947600370000000,0.031
1720947600380000000,0.114
1720947600390000000,0.145
1720947600400000000,0.092
1720947600410000000,0.000
1720947600420000000,0.081
1720947600430000000,0.000
1720947600440000000,0.000
1720947600450000000,0.182
1720947600460000000,0.068
1720947600470000000,0.010
1720947600480000000,0.064
1720947600490000000,0.071
1720947600500000000,0.084
1720947600510000000,0.121
1720947600520000000,0.000
1720947600530000000,0.000
1720947600540000000,0.000
1720947600550000000,0.171
1720947600560000000,0.000
1720947600570000000,0.281
1720947600580000000,0.096
1720947600590000000,0.000
1720947600600000000,0.000
1720947600610000000,0.000
1720947600620000000,0.025
1720947600630000000,0.000
1720947600640000000,0.000
1720947600650000000,0.163
1720947600660000000,0.000
1720947600670000000,0.175
1720947600680000000,0.000
1720947600690000000,0.000
1720947600700000000,0.000
1720947600710000000,0.000
1720947600720000000,0.084
1720947600730000000,0.000
1720947600740000000,0.000
1720947600750000000,0.000
1720947600760000000,0.000
1720947600770000000,0.000
1720947600780000000,0.077
1720947600790000000,0.000
1720947600800000000,0.000
1720947600810000000,0.000
1720947600820000000,0.106
1720947600830000000,0.000
1720947600840000000,0.037
1720947600850000000,0.235
1720947600860000000,0.000
1720947600870000000,0.020
1720947600880000000,0.000
1720947600890000000,0.000
1720947600900000000,0.198
1720947600910000000,0.004
1720947600920000000,0.232
1720947600930000000,0.000
1720947600940000000,0.134
1720947600950000000,0.007
1720947600960000000,0.076
1720947600970000000,0.005
1720947600980000000,0.000
1720947600990000000,0.000
1720947601000000000,0.000
1720947601010000000,0.000
1720947601020000000,0.000
1720947601030000000,0.143
1720947601040000000,0.051
1720947601050000000,0.000
1720947601060000000,0.138
1720947601070000000,0.000
1720947601080000000,0.023
1720947601090000000,0.000
1720947601100000000,0.067
1720947601110000000,0.000
1720947601120000000,0.000
1720947601130000000,0.000
1720947601140000000,0.000
1720947601150000000,0.006
1720947601160000000,0.142
1720947601170000000,0.122
1720947601180000000,0.000
1720947601190000000,0.000
1720947601200000000,0.000
1720947601210000000,0.307
1720947601220000000,0.109
1720947601230000000,0.000
1720947601240000000,0.034
1720947601250000000,0.000
1720947601260000000,0.000
1720947601270000000,0.000
1720947601280000000,0.095
1720947601290000000,0.000
1720947601300000000,0.058
1720947601310000000,0.093
1720947601320000000,0.064
1720947601330000000,0.000
1720947601340000000,0.000
1720947601350000000,0.097
1720947601360000000,0.075
1720947601370000000,0.141
1720947601380000000,0.009
1720947601390000000,0.016
1720947601400000000,0.000
1720947601410000000,0.000
1720947601420000000,0.000
1720947601430000000,0.000
1720947601440000000,0.000
1720947601450000000,0.032
1720947601460000000,0.000
1720947601470000000,0.088
1720947601480000000,0.098
1720947601490000000,0.128
1720947601500000000,0.000
1720947601510000000,0.000
1720947601520000000,0.136
1720947601530000000,0.221
1720947601540000000,0.075
1720947601550000000,0.000
1720947601560000000,0.036
1720947601570000000,0.100
1720947601580000000,0.306
1720947601590000000,0.005
1720947601600000000,0.205
1720947601610000000,0.103
1720947601620000000,0.105
1720947601630000000,0.000
1720947601640000000,0.000
1720947601650000000,0.000
1720947601660000000,0.000
1720947601670000000,0.000
1720947601680000000,0.055
1720947601690000000,0.000
1720947601700000000,0.000
1720947601710000000,0.000
1720947601720000000,0.001
1720947601730000000,0.189
1720947601740000000,0.021
1720947601750000000,0.141
1720947601760000000,0.093
1720947601770000000,0.189
1720947601780000000,0.000
1720947601790000000,0.000
1720947601800000000,0.229
1720947601810000000,0.000
1720947601820000000,0.000
1720947601830000000,0.000
1720947601840000000,0.000
1720947601850000000,0.015
1720947601860000000,0.000
1720947601870000000,0.009
1720947601880000000,0.000
1720947601890000000,0.056
1720947601900000000,0.000
1720947601910000000,0.141
1720947601920000000,0.133
1720947601930000000,0.000
1720947601940000000,0.071
1720947601950000000,0.108
